par_rank_asian_female_mean_se
0.028201986
0.035491321
""
0.015661649
0.017810883
0.056625064
0.0099129323
""
""
0.014269796
0.019651422
0.0069216341
""
0.015413733
0.012068009
""
""
0.026379464
""
""
0.022844406
0.012784311
0.029964665
0.038727399
0.0084552849
""
0.030011682
0.015558233
0.0058518578
0.059436951
0.055503275
0.029217493
0.0089948969
0.011564787
0.060486481
0.012548228
""
0.041795745
""
""
0.022248141
""
""
""
""
0.053073753
0.0065743928
0.018437756
0.013327674
0.041186035
0.020451892
0.014753303
0.041161843
""
""
0.021004217
0.054027472
""
""
0.0496758
0.049427141
0.015695047
""
0.052532826
""
0.072721355
""
""
""
""
0.048944108
0.060746748
0.051404223
0.044772927
""
""
0.053382076
""
""
0.011499121
0.057323784
0.034027372
""
0.045689858
0.0086293379
0.051345188
0.054467835
0.020724427
0.014801668
0.043689661
0.050803345
""
0.047503531
0.016054891
""
""
0.033609938
0.022536958
0.0062207542
0.015434467
0.01467276
0.0053341249
0.0095155928
0.016415484
0.01333174
0.005960213
0.0161328
0.0072632972
0.043812223
0.022033138
0.020715719
0.024919342
0.014387971
""
0.01338804
0.014825946
0.013290976
""
""
""
0.023872849
0.060969107
0.062312376
0.028772887
0.059378944
0.017664704
0.019636603
0.052027579
0.041638929
0.060740732
0.004006505
0.040297784
0.021794492
0.047437135
0.01800188
0.047795873
0.021188414
0.018203946
""
0.030914143
0.020555459
0.020010673
""
0.070970528
0.055547688
""
0.023970803
0.054269865
0.034948632
0.068106048
""
0.016801255
0.034230158
""
0.0097773764
0.016035572
""
0.024847051
""
0.032015834
""
""
0.020083515
0.0053666295
""
0.002699564
0.047175698
0.052170839
""
0.024891015
0.0043624933
0.014867736
0.044471525
0.017652685
0.040560424
0.04920993
0.016798902
0.0089456225
0.031047249
0.046144404
0.072722286
0.052383795
0.011138209
0.04545562
0.06934949
0.0091080805
""
0.035766803
0.019556696
""
0.073145218
0.022194045
0.013099981
""
""
0.045832109
0.030270059
0.030141465
0.015217066
0.051313315
0.014663797
0.020666689
0.029833302
0.036552947
0.029336754
0.016802164
0.0098711569
0.028281912
0.033149082
0.02195725
0.035643626
0.024003951
""
""
0.015669586
0.018468011
0.020667013
0.0070212143
0.046557043
0.042315185
0.066344291
0.050816793
0.052133452
0.042972066
0.00822856
0.027374383
0.025637634
0.027196459
0.009384525
0.021544309
0.020329541
0.018155627
""
0.031324428
""
0.039869361
""
0.028947849
""
0.064743929
0.036842849
0.035042752
0.034347352
0.020438755
0.043101557
0.03099782
0.024100376
0.010876342
0.044723205
0.02078888
0.0070535135
0.019526085
0.039500486
""
0.028525626
0.040554315
0.039349597
0.010966174
0.040048193
0.014533672
0.033441488
0.012500501
0.0098847272
0.010797499
0.010451386
0.0017421023
0.0070036808
0.0023026725
0.0034379244
0.011598203
0.017408006
0.033113092
""
0.034976542
""
""
0.018374503
0.021583237
""
0.032075632
0.0075111743
""
""
0.0036556479
0.0096316803
0.046181835
0.01433906
0.0049961242
0.02868847
""
""
""
0.070922725
0.050703011
0.051059872
0.044263557
""
0.028226089
0.027931388
0.019628407
0.0038438842
""
0.041013412
0.017095499
0.032602426
0.036685996
0.04531284
0.036854267
0.025270868
""
0.021275265
0.022132577
0.028194321
0.012888442
0.011874218
0.015011799
0.061645884
0.011506732
0.015824271
0.02002939
0.047330614
0.012780091
0.031818211
0.056271445
0.055140708
0.023905592
0.018890072
0.029664062
0.039546855
0.0199714
0.056447137
0.019102069
0.01507879
0.0074954676
0.032530323
0.0023761508
0.013228514
0.03211306
0.055178102
0.0076119476
""
0.066973485
0.02642381
0.029481616
0.040931061
""
""
""
""
""
0.050907135
0.055621989
0.050876331
""
0.041906636
0.03018561
""
0.049284074
""
0.063374177
0.061836433
""
0.027676528
""
""
""
""
""
""
""
""
""
0.073195159
""
""
""
""
""
""
0.043046352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025911847
""
""
""
""
""
""
0.033598151
""
""
0.040851824
0.028066138
""
""
""
0.038503073
0.042533778
""
""
""
""
""
""
""
""
""
""
""
""
0.039901763
0.040956084
0.030479332
0.02243389
""
""
0.02278289
0.038219158
0.010276115
""
""
""
0.026925486
""
""
""
""
""
0.038477678
""
""
""
""
0.034769326
""
0.025182974
0.016428003
""
0.013626391
""
""
0.01257552
""
""
""
""
""
""
0.010203481
""
""
0.039183695
""
""
""
""
""
""
""
""
""
""
""
""
0.057563126
""
""
0.016152279
0.0053437082
""
""
0.036223821
""
""
""
""
""
""
""
""
0.027118858
""
""
0.025696315
0.020476125
0.010541277
0.04916589
0.031400651
""
0.034039635
0.040637728
0.033558637
0.0076129511
0.043805163
0.060107298
""
""
0.019630825
""
0.022309298
0.054491866
0.032157365
""
0.035244349
0.0096842414
0.045097075
0.015734321
0.041543745
0.012461223
""
""
0.036247049
0.014125343
0.026448801
""
""
""
0.056111373
""
""
0.027620301
0.034668632
""
0.015457387
""
""
""
""
""
0.01937218
""
""
0.029949091
""
""
0.040877093
0.031015949
""
""
0.0081886295
""
0.0085091274
""
0.058940068
""
0.026682861
""
""
""
""
""
0.037031125
0.016946224
0.018106122
0.031484891
0.015400808
0.0030027374
0.012661773
0.035359524
0.06691163
0.035363622
""
""
""
""
""
""
""
""
0.021985544
""
""
0.023110246
""
""
""
""
""
0.034049321
""
0.011936752
0.0052608089
0.003963911
0.045341171
0.024938788
0.033936586
0.036131456
0.020301573
0.029705359
""
0.058116473
""
0.029814314
0.0082197888
""
0.035340823
0.035755273
""
""
0.010202916
""
""
""
""
""
0.028159196
0.03240123
""
0.042645343
""
""
""
0.025164647
""
""
0.032910183
""
""
""
""
""
""
""
""
0.040518507
""
""
""
""
""
""
""
0.038485151
0.03708072
""
""
""
""
0.0026341584
0.012483059
0.0068432419
""
0.04025688
""
""
""
0.012581199
""
0.0056872014
""
0.0097837374
0.033290636
""
0.055613354
0.033411689
""
0.060335908
0.0093344543
0.040612735
""
0.015026511
0.059705466
""
0.04514844
""
""
""
""
0.018210325
0.0073347958
0.026170466
0.031019628
""
""
""
""
""
0.039923944
0.029391855
""
""
0.020205727
0.029210659
0.025279686
0.046912372
0.037717476
0.00710811
0.0080118328
0.0049682478
0.0086836694
0.0032892914
0.0025570642
0.05110801
""
""
0.01001761
0.011202674
0.0017426845
0.0044713845
""
""
0.0028095187
0.019329002
0.0092343651
0.0012580061
0.048538473
0.040454701
0.04113869
0.042620968
0.014000755
0.053589508
0.02227572
0.0046436531
0.042515509
0.010565706
0.042638004
0.027785268
0.0149237
0.037938815
""
0.032148149
""
""
""
0.018423686
0.036230344
0.0027496973
