comcoll_other_pooled_mean
""
""
""
""
""
""
""
0.47295651
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1847157
""
0.36961037
""
""
""
""
""
""
""
0.50327945
""
""
""
0.50340843
""
0.40290484
""
""
""
""
""
""
""
0.37853223
""
""
""
""
""
""
""
""
""
""
0.30923018
""
""
""
""
0.2804276
""
""
0.43743053
0.32487857
""
""
""
""
0.24073192
""
""
""
""
""
0.25457701
""
""
""
""
""
""
""
0.54233176
0.56416512
""
""
""
""
0.42555386
0.13491796
""
0.42062441
""
""
0.35293248
0.57142234
""
""
""
0.28354931
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46514043
""
""
""
""
""
0.35249904
""
""
""
""
""
0.28246403
""
""
""
0.57692492
""
""
0.33037925
""
""
0.55285764
""
0.53043461
0.48961538
""
0.31644535
""
""
0.41698778
0.48848593
""
""
0.54165357
0.36067778
0.72256809
""
0.40277231
0.34097511
""
""
0.46799305
0.48681438
0.56971842
0.58610857
0.55626243
""
0.40130654
0.42694375
0.58280903
0.44028616
0.48518479
0.56508988
0.39322901
0.52670109
0.54670405
0.56153935
0.62656355
0.57529145
0.2722334
""
0.26415366
0.36108837
0.46307558
0.45150682
0.36291
0.4010354
""
0.45443591
""
0.58771628
0.64131105
0.30296108
0.27790913
""
0.58890158
""
""
""
0.54048586
""
""
""
""
""
""
""
""
""
0.43805382
""
0.71941239
""
""
0.48843527
""
""
""
""
""
""
""
""
0.50513005
""
""
""
""
0.41597122
""
""
""
0.53274107
""
""
""
""
""
""
""
""
""
""
""
0.52474785
""
""
""
""
""
""
""
""
""
""
0.45099977
""
0.6015507
0.548527
0.37599564
0.36520797
0.58059204
0.39456412
""
""
0.38302755
0.34033129
0.37126336
0.54712152
0.77271068
""
0.46872127
""
0.53750587
0.51939851
""
""
""
0.29527661
0.44965392
""
""
""
0.34580779
0.45847568
""
""
""
""
""
""
""
""
""
0.3361254
""
0.43608546
""
0.42224824
""
""
""
0.286742
0.50812632
0.631818
""
""
""
0.38395518
0.31756175
0.79507846
0.51192904
""
""
0.59879768
""
0.46129996
0.37108687
0.47189632
0.32001621
0.41045028
0.31500432
""
""
0.28031459
0.36569136
0.46595222
0.56945068
""
""
""
""
0.42298788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36036786
""
""
0.47304091
""
""
0.46591631
""
0.52508658
""
""
0.70517331
""
""
""
""
""
""
""
0.46631971
""
""
""
0.31542721
""
""
""
""
""
""
""
0.58995217
""
""
""
0.49222764
""
""
""
""
""
""
0.55090004
""
0.41386649
""
""
""
""
""
0.32448822
0.63354778
""
""
""
""
""
""
""
""
""
""
""
""
0.40725967
""
""
0.4785209
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58983749
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34852129
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
