lpov_nbh_black_female_mean
""
0.32265845
0.45104808
""
0.52878916
0.2314388
0.25055924
0.30384189
0.27943242
0.59236574
0.2776033
0.17889145
0.44384062
""
0.45908386
""
0.54754138
0.35270366
0.71050096
0.62510836
0.60651457
0.52345568
0.30467165
0.19833484
""
""
""
""
0.19955342
""
""
0.58874649
""
0.20755647
""
""
""
""
""
""
0.13112399
""
""
0.13433534
0.17672005
0.066395342
0.10291015
0.11161394
0.1761277
0.16088572
0.20428888
0.075821131
""
""
0.54648691
0.15195492
""
""
""
""
""
""
""
""
""
0.14143454
0.19436118
0.11567501
0.23895304
""
0.10398288
0.13756825
0.12884375
0.1594795
""
0.085829258
""
0.21470945
0.22484033
0.23538503
0.18304548
0.14981343
0.34547934
0.33851916
0.32543486
0.5247035
0.1909748
0.16717407
0.29497385
""
0.25042984
0.27167857
0.19947648
0.38802898
0.2408786
""
""
0.36084086
0.29315755
""
0.15649962
""
0.2079002
""
""
""
0.13357213
0.14793272
0.084514245
0.19917023
0.082800165
0.12602308
0.030711548
0.057143364
0.071439974
""
""
""
0.00021948369
""
""
0.10450014
0.21342053
""
""
""
0.074546166
0.21539645
""
""
0.21524383
0.25914872
0.32943889
0.20149253
0.2672739
""
0.18650122
0.058619652
0.13232814
0.16178674
0.16826941
0.19041121
0.1432455
0.084915474
""
""
""
""
0.18875518
""
""
""
""
""
""
0.18003008
""
""
""
0.1878161
0.16583888
0.11295756
0.56979257
0.28181392
0.094611228
0.065585837
0.1760392
0.22329725
""
""
0.30066153
0.38905746
0.3445392
0.61033356
0.20560952
""
""
""
0.24525231
0.15352251
0.18536958
0.22070435
-0.0097251749
0.20708649
0.09398488
""
0.18059894
""
0.028006293
0.17291041
0.045319453
0.17455953
0.064642273
""
""
""
""
0.10926567
""
""
0.068471693
0.19936927
0.41653666
0.27223068
0.064478494
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18514359
""
""
0.30395588
0.19944222
""
0.35748351
""
0.043845128
0.14383441
0.18351349
0.18001483
0.38615209
0.21743482
0.25017703
0.083561569
0.15038821
0.22229494
0.11708787
0.25608256
0.25029674
0.23777971
0.1516773
0.21620648
0.38249364
0.18663414
0.1562454
0.1347113
0.15279786
0.20007983
0.14545774
0.19364196
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1216375
0.50661951
""
0.20197491
0.28582269
0.28174171
0.59963697
0.68412793
0.2218762
0.44365296
""
0.38676572
0.37996906
0.30116248
0.26157489
0.16488017
0.21389836
0.15215233
0.15551586
""
0.049286216
0.07191132
0.11374585
0.10416602
0.17019583
0.10527601
""
""
""
0.071669266
0.19413854
0.0046384782
0.20069137
""
0.23062378
0.15324892
0.16393748
0.13982393
0.25912431
0.20988826
""
""
""
""
""
""
""
0.21022677
""
""
""
""
""
0.12778604
""
""
0.27483553
0.16205452
""
""
""
""
0.082745574
""
""
""
""
""
0.11376873
""
0.12847817
0.21394189
""
""
0.14327189
0.223316
0.19734134
0.17898822
0.29841375
0.35153151
0.18458639
0.18209529
0.11719017
0.11141773
0.22736101
0.12290274
0.16460142
0.13580555
""
""
0.25556374
0.39858681
0.17979142
0.15842696
0.10383667
0.11617061
0.10147685
0.13231798
0.16975741
0.16326758
0.13591124
0.10062555
0.053732466
0.09867388
0.16905999
0.22575806
""
0.2852321
0.11633272
""
0.29802713
""
""
""
""
""
0.21882994
""
""
""
