comcoll_white_pooled_p75_se
0.02868977
0.019326845
0.054591078
0.078523211
0.035897594
0.2008246
0.062778056
0.024136422
0.046455394
0.076036945
0.050292443
0.085076906
0.049300391
0.077333838
0.088027723
0.030767294
0.033884015
0.10285471
0.10965259
0.053106152
0.086488008
0.031705793
0.032215357
0.046523876
0.043208014
0.027282706
0.052829593
0.027356094
0.076430686
0.053194974
0.061649781
""
0.094624653
0.055947009
0.019217802
0.037248936
0.009308516
0.089358456
0.025894403
0.048213173
0.022131519
0.028963579
0.13398544
0.1619938
0.013337207
0.057314467
0.0619497
0.027759319
0.013730058
0.064620078
0.015500335
0.020028694
0.1337098
0.063370779
0.055395357
0.065671667
0.04857111
0.032967828
0.014410519
0.15203157
0.031011933
0.043517742
0.019493362
0.034751616
0.074858934
0.098981306
0.061340053
""
""
0.012631496
""
""
""
""
0.021649232
""
""
0.031262834
0.034123573
0.056027062
0.070428848
""
""
0.031222638
0.14267974
""
""
""
0.15675119
0.07770551
""
0.14630039
0.13018493
""
""
""
0.095358774
0.027817165
0.022531848
0.043573353
0.048683476
0.070535563
0.12607725
0.0043109655
0.027418938
0.038993284
0.0094350092
0.027021717
0.10900027
0.021768505
0.028521862
0.057451017
0.049478166
0.051463094
0.019914053
0.042872433
0.087636463
0.17087068
0.074698403
0.089489385
0.056684714
0.072540782
0.062790595
0.083686344
0.044851098
0.053488646
0.027297461
0.03830687
0.037710849
0.075580008
0.088171527
0.071891658
0.066530772
0.023027243
0.074124247
0.10628538
0.032306541
0.058231581
0.048338622
0.059917904
0.052515719
0.090917706
0.040193193
0.12574549
0.081767343
0.031937353
0.070251815
0.15097173
0.076944679
0.14079475
0.11522675
0.084362999
0.065377332
0.030030511
0.096504986
0.11915738
0.042562086
0.041038349
0.11163463
0.13112304
0.11817543
0.14365008
0.055720095
0.099084094
0.084685139
0.098806337
0.068548828
0.08628314
0.035580155
0.10731948
0.012425737
0.072295345
0.078647956
0.023908079
0.14309773
0.15669051
0.022572381
0.084695481
0.095007226
0.11552802
0.033992518
0.077469483
0.02041997
0.032062396
0.13395138
0.082932122
0.0075829457
""
0.037708186
0.018790644
0.044676363
0.069858603
0.00752581
0.051006228
0.015910227
0.011236563
0.050100233
0.023900285
0.037089337
0.053036615
0.011331151
0.026190834
0.04088508
0.039618552
0.0039047254
0.028849149
0.014034347
0.066819347
0.029159954
0.020610336
0.098936774
0.12029646
0.015184136
0.019109298
0.022215549
0.0050441073
0.01182771
0.064246774
0.0079515474
0.0073667159
0.033057924
0.00708802
0.0053207087
0.016274633
0.011267718
0.014806349
0.010251959
0.01274342
0.0066034826
0.015268263
0.019141195
""
0.039979927
0.011842811
0.010398549
0.012814214
0.026816165
0.038886771
0.14670084
0.017649759
0.032778129
0.0083279023
0.018361071
0.039622523
0.012397884
0.064894058
0.0075377217
0.09978532
0.12301794
0.12259482
0.011503305
0.021835253
0.063517861
""
0.079265833
0.13937092
""
0.17549895
0.12414635
0.054170664
0.011668095
""
0.011139788
0.057514355
0.033483353
0.008084693
0.038910177
0.030407611
0.086059675
0.14923447
0.068093091
""
0.13930732
""
0.0071916357
0.1815526
0.078372635
0.10237919
0.030767569
0.010936483
0.085910082
0.13615209
0.04421049
0.020524936
""
0.046246298
0.065213934
0.040284269
0.04084358
0.051968608
0.11057378
0.049088571
0.09425804
0.068257183
0.068694331
0.022021357
0.063223116
0.077278621
0.062231641
0.16950183
""
""
0.12938154
0.079761684
0.036409501
0.087641619
0.014715405
0.063250005
0.0070297928
0.0069141416
0.012838374
0.014459047
0.007347289
0.011923112
0.014578693
0.018603135
0.020489629
0.0090510193
0.018922459
0.019210016
0.01659321
0.059413571
0.020377845
0.0655054
0.010845158
0.0072382744
0.10770171
0.024810482
0.02929702
0.016830726
0.018009262
0.050693143
0.085263483
0.15909393
0.0094412332
0.016087543
0.035812378
0.15612791
0.060888812
0.092175789
0.16105357
0.082436718
0.099487916
0.079009488
0.065949775
0.026527513
0.039634138
0.0085201785
0.083363585
0.025133068
0.04861502
0.089281544
0.14104843
0.019836761
0.01355888
0.015487541
0.066087067
0.14750102
0.099351935
0.016985379
0.021505663
0.021005988
0.010845432
0.03244438
0.029624635
0.016948795
0.059422079
0.0095135868
0.022144189
0.0077750413
0.01681539
0.0091141704
0.013015166
0.044251733
0.017500272
0.023788996
0.020929651
0.013799828
0.01017603
0.060842264
0.06062369
0.085937463
0.11464872
0.01464937
0.062496275
0.053412486
0.090769894
0.074779913
0.18032929
0.11556517
""
0.04525771
0.079523914
0.038254082
0.0301915
0.080348991
0.10099871
0.020734685
0.078463241
0.11848921
0.093162984
0.040003888
0.041869454
0.071532615
0.069454819
""
0.033381477
0.11015294
0.027591418
0.035679389
0.14754975
0.017229967
0.059457205
0.07335718
0.016761519
0.02557838
""
0.020937553
0.1543162
0.0085408473
0.054124184
0.048597805
0.017266273
0.082583092
0.023686884
0.094345137
0.061424252
0.070147231
0.060073916
0.074995093
0.01225673
0.083111219
0.12060775
0.030282777
0.023573151
0.11051581
""
0.036550682
0.080279164
0.071147598
0.091111697
0.094758369
0.015010345
0.028560722
0.019881569
0.065157399
0.0092669819
0.076877907
0.1568335
0.032838292
0.043399859
0.075231053
0.067689352
0.0085706552
0.048329893
0.020368513
0.15658356
0.063347615
0.044316452
0.071088292
0.099366806
0.018623747
0.018183321
0.10411282
0.04248536
0.091209531
0.097237803
0.084049314
0.13821568
0.13465695
0.047078289
0.076295398
0.1691213
0.043520115
0.034430142
0.048180528
0.097330146
0.1325866
0.027271282
0.064246863
0.06232287
0.21707962
0.12165075
0.054516818
0.13743164
0.076945566
0.15639457
0.074352302
0.051617716
0.15469338
0.057267621
0.05819967
0.0201973
0.031714905
0.031619877
0.1005125
0.027114162
0.058113195
0.059225854
0.08892028
0.066227622
0.053989731
0.11602248
0.068866424
""
0.11004589
""
0.022637287
0.025025664
""
0.08144471
0.11190458
0.035604224
0.063161813
0.20013435
0.051608458
""
""
0.091009513
0.13056791
0.11450878
0.1073508
0.03842083
0.047836743
0.055588722
0.12422305
0.14427368
0.031807382
0.16527118
0.1112587
0.098983593
0.050998051
0.03505845
0.030995714
0.051839408
0.16385856
0.061188404
0.053687386
""
""
0.072145686
0.028718909
0.11080164
0.0851897
0.084637113
0.065152578
0.043625165
0.012521157
0.076245129
0.042042155
0.011135275
0.22082427
0.017886445
0.066739194
0.0788351
0.025155168
0.092778414
0.0803966
0.044211827
0.015844733
0.10892051
0.16745351
""
0.02031704
0.051808812
0.041154355
""
0.091371305
0.17388444
0.048250236
0.050963178
0.06601876
0.053455278
0.063233674
0.058554862
0.038934924
0.048541132
0.021984851
0.030661656
0.10170671
0.18592677
0.1403715
0.030005224
0.045359157
0.028902881
0.075374767
0.11659911
0.054461971
0.070144713
0.090278395
0.116423
0.024772938
0.11844313
0.079181507
0.021412842
0.10063632
0.041329369
0.024256695
0.072064355
0.02429283
0.095545433
0.037903208
0.050974336
0.013789264
0.028656557
0.04679
0.052925371
0.021916464
0.027115563
0.0035804419
0.042616501
0.050514892
0.0176151
0.039126452
0.035671949
0.0053984215
0.042678602
0.070223674
0.024156107
0.04176458
0.044355158
0.033738744
0.030583268
0.083061181
0.053595178
0.021644566
0.076812357
0.033411633
0.10742608
0.07182049
0.020621084
0.030383505
0.02941142
0.048265468
0.028303716
0.034983043
0.030057866
0.064717203
0.0087532569
0.01710174
0.018948095
0.024489349
0.0067695547
0.014471774
0.05400186
0.024272298
0.023055805
0.027829472
0.033404462
0.0094456635
0.013523935
0.015041446
0.022490043
0.010723595
0.025925536
0.037140071
0.044301711
0.054181866
0.036849149
0.036570322
0.025535373
0.029805981
0.027306698
0.047493733
0.021338569
0.012876878
0.04199288
0.034033455
0.052841537
0.13313271
0.10802374
0.05733414
0.028393846
0.048008654
0.014513332
0.011250322
0.043839134
0.012174546
0.070318364
0.0695296
0.033781055
0.070819579
0.021499822
0.01304661
0.046121091
0.020626996
0.047315158
0.041256037
0.030782497
0.052738599
0.050555147
0.02163969
0.0075552198
0.027620975
0.010845839
0.019648485
0.029262124
0.0093693016
0.02041694
0.050930854
0.050262921
0.023299577
0.051985152
0.038000904
0.029252745
0.020975253
0.039366066
0.031998601
0.0763615
0.038639177
0.023591073
0.032648414
0.023643542
0.018805675
0.02430241
0.014504313
0.037118834
0.018746641
0.03782649
0.034446258
0.040793177
0.031368308
0.023227034
0.034861807
0.011068195
0.020203389
0.031614017
0.01472504
0.02670088
0.018797576
0.02433572
0.028634354
0.027117478
0.040235404
0.038584199
0.047081783
0.01517746
0.032664631
0.019288825
0.037507463
0.0091699297
0.017263349
0.031152699
0.017032832
0.0079568392
0.024663797
0.064119846
0.02901764
0.021303425
0.029848019
0.022301989
0.041283622
0.025655672
0.070764393
0.05809604
0.054384589
0.0498273
0.037288483
0.058771223
0.012735231
0.028569141
0.04889515
0.031547163
0.038364347
0.032338284
0.041421652
0.011420922
0.057578892
0.026341124
0.034533195
0.041910067
0.031110432
0.051739652
0.079421833
0.014745286
0.038392622
0.069204666
0.014957169
0.046511769
0.021504993
0.028198654
0.059983019
0.021096762
0.047720719
0.023902629
0.029455408
0.033850949
0.026370002
0.063203931
0.08630842
0.047324199
0.051624108
0.068378434
0.028242946
0.013404382
0.027489297
