staytract_black_pooled_p75_se
0.033274103
0.028019693
0.034116231
0.072449848
0.13204168
0.046853151
0.052476291
0.019229569
0.02895887
0.098880284
0.052985266
0.04426036
0.033586491
0.10761929
0.14020474
0.028785126
0.031335481
0.050957918
0.085471064
0.063565418
0.13693121
0.10309759
0.025272131
0.018304879
0.12092535
0.030264717
0.036681518
0.024279514
0.06671977
0.093055837
0.075166367
0.039506271
0.048783183
0.040796131
0.020863093
0.07639493
0.0059742765
0.08725667
0.030820053
0.043949544
0.019621899
0.033275772
0.048521589
0.025961513
0.011084894
0.031602133
0.099652037
0.10071507
0.0083040781
0.039532792
0.008663198
0.025353763
0.06453035
0.050709311
0.043147761
0.068544328
0.022624915
0.055495098
0.025058212
0.045224223
0.021946698
0.045534547
0.013994592
0.051260862
0.045788772
0.052452058
""
""
""
0.019666228
""
""
""
""
0.028494271
""
""
0.071740679
""
""
0.15266579
""
""
0.10585965
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026135648
0.064281911
""
0.16845961
""
""
0.0077080238
0.058908809
0.057650987
0.016103018
0.038172036
""
0.04704364
0.026210748
0.043246116
0.040847261
""
0.066014357
""
0.0499353
0.11706407
""
0.050479267
0.045578666
""
""
0.12778744
0.04080987
0.057600159
0.030740816
0.078794263
0.023517765
0.056165345
0.067030244
0.037205648
0.04502682
0.033190124
""
""
0.039442003
0.10950288
0.13719247
0.045303635
0.055724174
0.071371585
0.092454247
""
0.069693819
0.012707742
0.18573692
0.08601357
""
0.054200541
0.069638662
0.06980674
0.12282328
0.045080934
""
""
0.026780961
0.027352344
0.060178202
""
0.071588308
""
0.02782746
0.23127897
0.034585085
0.19566664
0.10792477
""
0.076939248
0.1986029
0.0084326658
""
0.029097011
0.051921021
""
""
0.031261314
0.14022714
0.31540158
""
0.026950315
""
0.053438414
0.073226243
0.07444901
0.15157279
0.0061167637
""
""
0.050160509
""
""
0.0092734927
""
0.051896755
0.015012261
""
0.096042715
0.052242059
""
0.014796017
0.031918846
0.0896715
0.1247802
0.0033511743
0.043672513
0.033464879
""
0.11034096
0.02723537
""
""
0.021559443
0.05503932
0.065846719
0.011652052
0.034004435
""
0.0086747492
0.0075578047
0.046196535
0.0058184811
0.006844142
0.013243826
0.011680743
0.046244945
0.01612333
0.029591925
0.011180892
0.050796356
0.063643858
""
0.10543322
0.010205369
0.034704175
0.020567227
0.051976468
0.098416895
""
0.034203894
0.093192987
0.018489406
0.046598319
0.049852155
0.018899217
""
0.010300342
""
""
""
0.03873365
0.081051588
""
""
""
""
""
""
""
""
0.010826557
""
0.034653764
""
0.076185152
0.01142126
0.07923834
0.10779067
""
""
""
""
""
""
0.026089298
""
""
""
""
0.032728836
""
""
""
