married_black_male_mean
0.23534712
0.23420008
0.15987313
0.19754449
0.18030222
0.19207446
0.18815966
0.28989837
0.24473384
0.17302687
0.18189968
0.1605709
0.27150482
0.26291856
0.17617433
""
""
0.19721852
0.29399899
0.15865204
0.17127995
0.20703478
0.17412141
0.1529526
0.19595359
0.14931671
0.21086313
0.1998709
0.19555934
0.17542832
0.20990852
0.22219205
0.19088718
0.22044221
0.14145872
0.16591525
0.12936607
0.14168289
0.14631861
0.11260188
0.14366914
0.15849799
0.18952322
0.10346901
0.13614082
0.12582609
0.14364003
0.14267427
0.14138071
0.15170003
0.19617084
0.16464774
0.12389073
0.094713755
0.13493946
0.14015585
0.16447151
0.13472772
0.23832369
0.16208328
0.17470001
0.18264732
0.16396588
0.19793619
0.34584469
0.25503847
""
0.22087967
0.35277063
0.41731358
0.10692587
0.12893473
0.11959416
0.17129877
0.12683927
0.23030031
0.15605646
0.1812411
0.20755509
0.11700306
0.11930538
0.23730159
0.25412434
0.18952401
0.19382864
0.22542922
0.19534002
0.21565539
0.19137411
0.17481562
0.20343421
0.18805909
0.31141144
0.17833826
0.22224233
""
0.23998076
0.17461555
0.15732437
0.16210636
0.16564599
0.15510051
0.16132727
0.18157144
0.18790059
0.17428011
0.17387241
0.1659656
0.14328414
0.1891706
0.16499749
0.17765146
0.1833833
0.15714915
0.18640333
0.17351601
0.18415199
0.17183776
0.14869156
0.12211838
0.16438001
0.15482816
0.18910104
0.23404638
0.18057203
0.16292757
0.16854449
0.15407786
0.11575114
0.13700914
0.16844359
0.13675673
0.14128885
0.17644161
0.19382472
0.13862117
0.14761965
0.16121119
0.13570307
0.13208911
0.1685773
0.19223489
0.16204539
0.15466616
0.13914105
0.15038083
0.18476149
0.14833234
0.13493073
0.1411715
0.21812041
0.1442847
0.13374625
0.15035149
0.18627907
0.13491863
0.14759535
0.13655175
0.14259735
0.27925548
0.26204264
0.18248703
0.2624844
0.15123518
0.2334204
0.20351322
0.51241654
0.25736514
""
0.2286039
0.15971166
0.21704395
0.47488722
0.1918886
0.2995449
0.29411283
0.18210308
0.17647345
0.32455471
""
0.53148365
0.3632547
0.1820197
0.23662719
0.26250166
0.16649
0.17072731
0.21053137
0.2081423
0.40246916
0.26140481
0.25886551
0.17484614
0.20174253
0.19636361
0.26501805
0.27501178
0.17987446
0.15635058
0.27600113
0.18716608
0.19835602
0.20411776
0.23595318
0.22088267
0.18295686
0.18052495
0.31301406
0.27451727
0.22014317
0.30284601
0.22144705
""
0.19724508
0.1829295
0.20944361
0.20404521
0.15776405
0.28948876
0.27723223
0.21395279
0.22479375
0.28899437
0.33762974
0.19382763
0.19814187
0.27910161
0.28462011
0.19204874
0.18769853
0.2274116
0.20545627
""
0.27748367
""
0.26084155
""
0.21949768
""
0.15038064
0.24891455
0.22227214
0.24467905
0.2237312
0.34476322
0.23920983
0.21782093
0.1784512
0.26963189
0.25973213
0.18017302
0.24192259
0.41388994
""
0.29836273
0.56397092
0.30742797
0.19122687
0.39010561
0.24544312
0.23868653
0.23356232
0.2334426
0.18896598
0.20152859
0.16803446
0.21526027
0.17568381
0.15857641
0.17480317
0.18484403
0.18807815
0.18536153
0.29347411
""
0.30641195
0.26444373
0.3344399
""
0.3014158
0.22423999
""
""
0.21496877
0.27498347
0.27680612
0.20138393
0.19415112
0.23999868
""
""
""
""
0.30800411
""
""
""
0.31116146
0.23603718
0.29755625
0.20204334
""
0.18381065
0.2405743
0.24013555
0.25504008
""
0.31171969
0.20383134
""
0.25731361
0.2163953
0.28673649
0.30005267
0.24466205
0.26725405
""
0.31917202
0.29767674
0.29555905
0.31243232
0.1756534
0.28621635
0.20617236
0.23109423
0.23886649
0.17641039
0.26844677
0.3145588
0.16453835
0.28486958
0.16202444
0.17870533
0.14414208
0.15258057
0.13419479
0.14914191
0.26393393
0.32471213
0.15653184
0.15183277
0.17350285
0.15221354
0.20639487
0.24181655
""
""
""
""
0.23155728
0.24643682
0.24616887
0.18821052
0.28678831
0.15267289
0.16369982
0.2429758
0.13497221
0.24821208
0.13504647
0.22630219
""
0.39534873
""
""
0.24338537
0.19318442
0.28402483
""
""
""
""
0.42988145
""
""
""
""
""
""
0.26033279
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22732189
""
""
""
""
""
""
""
""
""
0.38204277
0.3724665
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44948372
""
0.5783999
""
""
""
0.15310431
0.23282489
""
""
""
0.34242806
""
""
""
""
""
0.24754211
""
""
0.25427553
""
""
""
0.38523683
0.21752837
""
0.24442475
""
""
0.18690383
""
""
""
""
""
""
0.26636204
""
""
0.30129993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39118651
0.21583675
""
""
0.2818549
0.3412708
0.26786426
""
""
""
""
""
""
0.1933905
""
""
0.24482565
0.22515829
0.19692174
0.46937361
0.32797459
0.11664161
0.1896282
0.17515668
0.23154852
0.1876681
0.26291218
0.25190705
""
""
0.20891762
0.12926027
0.28776631
0.35078317
0.2832984
""
0.32098466
0.20733787
0.19032437
0.34244546
0.3052693
0.19649893
0.24075779
""
0.20513615
0.27478802
0.34180081
""
""
""
0.32690921
""
0.25106516
0.18047254
0.27439618
0.33322737
0.16203493
0.2931006
""
0.1885352
""
0.17554168
0.33413795
""
""
0.2199444
""
""
0.33197236
0.20849067
0.1936022
0.083141886
0.19101335
0.46860552
0.23920879
0.29216525
0.24520692
""
0.20451902
0.33598739
""
""
""
""
0.056098491
0.29254648
0.19690423
0.13143224
0.20507365
0.17077637
0.1803053
0.15745698
0.1498867
0.2409827
0.27261823
""
""
0.44590798
""
0.2865147
0.18414308
0.26338452
0.23074789
0.38692665
""
0.20699756
0.17362438
""
0.25912413
0.2106377
0.50168628
0.16351634
0.16040954
0.25863037
0.16800644
0.16032076
0.16382787
0.18542156
0.16883188
0.180334
0.28332385
0.27634555
0.044645321
0.21030471
0.19241242
0.28526801
0.21280104
0.26921764
0.19937384
0.18105963
0.21858788
""
0.25204077
""
""
""
""
""
""
""
""
""
""
""
""
0.17667279
""
""
0.30994409
""
""
""
""
""
""
""
""
0.33309728
""
""
""
""
""
""
""
0.30293709
0.23892364
""
""
0.26183411
""
0.28640902
""
0.4122833
""
0.14132757
""
""
""
0.25166744
""
0.19854087
0.33922732
0.21671924
0.3008647
""
0.13514866
0.17190915
""
0.18280247
0.41832089
0.30719125
""
0.36898619
""
""
0.60026389
""
""
""
""
0.50764269
0.31222087
0.56223869
0.33676878
""
""
""
""
""
0.35845715
0.32215568
""
""
0.37835461
0.32882559
0.23439902
""
0.28806376
0.23429564
0.19985591
0.2302281
0.28061774
0.1999594
0.23684049
""
""
""
0.28222463
0.26857668
0.18592362
0.1669029
""
""
0.23147294
0.23912947
0.29692909
0.1774755
""
0.46193135
0.26153365
0.92854315
0.22039373
""
0.41899788
0.22706693
""
0.29782102
0.47034055
0.31513849
0.31990632
""
""
0.40087527
""
""
""
0.37014219
0.22180963
0.23150441
