coll_other_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099560648
""
""
""
""
""
""
""
0.085606478
""
""
""
0.10606093
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040866822
""
""
""
""
0.10034952
""
""
""
""
""
""
""
""
0.12261405
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096018277
""
""
""
""
""
0.033690844
""
""
0.076605842
""
""
""
""
""
""
""
0.14773357
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12206853
""
""
""
""
""
0.14832653
""
""
""
""
""
""
""
""
""
0.03766625
""
""
0.071589574
""
""
0.052534871
""
0.10190523
0.061695799
""
0.078201681
""
""
0.057564553
0.12812871
""
""
0.019540371
""
0.13754654
""
""
0.08946275
""
""
0.074409857
0.17667381
""
0.036841713
0.12619421
""
0.033874646
0.034472033
""
0.039985485
0.028794844
0.064445116
0.045180518
0.14436391
0.052948505
0.087762363
0.048923165
0.11724249
0.081791982
""
""
0.048594624
0.075533554
0.06104853
0.06832616
""
""
0.092349865
""
0.06955751
0.11992832
""
0.056948073
""
0.069548868
""
""
""
0.13178653
""
""
""
""
""
""
""
""
""
0.087638438
""
0.3206811
""
""
0.06099613
""
""
""
""
""
""
""
""
0.10566668
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14652131
""
0.080332644
0.11100628
""
""
0.089091755
0.069800861
""
""
""
0.070757858
0.14413077
0.087609477
""
""
0.14604028
""
0.06861797
0.055893201
""
""
""
0.091623217
""
""
""
""
0.073937483
0.065979011
""
""
""
""
""
""
""
""
""
""
""
0.048445962
""
""
""
""
""
""
0.05429725
0.16153699
""
""
""
0.16810751
""
""
0.042390767
""
""
0.11769371
""
0.066104271
0.11458037
0.067904383
0.083884798
0.070762426
0.081650876
""
""
""
""
0.12368245
0.066401355
""
""
""
""
0.12698153
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12587452
""
""
""
""
""
0.059753627
""
0.1249592
""
""
""
""
""
""
""
""
""
""
0.095832467
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10979831
""
""
""
""
""
""
0.0995133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15172972
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11474689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039157923
0.016982637
0.077572159
0.046300001
0.12600777
""
""
""
""
""
""
""
""
""
""
""
""
0.099551789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1905465
""
