kfr_stycz_pooled_male_p25
0.33575678
0.33142015
0.34776902
0.34134114
0.32579547
0.30698594
0.32083803
0.34230796
0.33214378
0.32953116
0.31824276
0.32656947
0.33955535
0.32468089
0.32636154
0.35594636
0.36108714
0.34557518
0.34548539
0.30575421
0.31294471
0.28952172
0.31259635
0.30360919
0.3387914
0.28173709
0.33350119
0.30842653
0.32959145
0.33143237
0.32101882
0.34829372
0.33384031
0.332798
0.30563137
0.34989575
0.36626226
0.34723759
0.33859351
0.30563176
0.31573802
0.36101189
0.38324523
0.41747597
0.34776461
0.30579463
0.3521055
0.44054174
0.37395704
0.36694369
0.40138623
0.41851401
0.33669108
0.37067407
0.3348977
0.3436363
0.36556837
0.48486158
0.34990385
0.31106207
0.33212593
0.33613706
0.33962429
0.37911439
0.34056091
0.35338211
0.34962249
0.34322962
0.36003521
0.34117457
0.29838717
0.29543605
0.27139106
0.32375911
0.3239539
0.36883429
0.34591442
0.35106918
0.34958181
0.28994828
0.29976377
0.36890906
0.3802979
0.35111326
0.35833976
0.37211916
0.36222982
0.34489274
0.35218689
0.34799117
0.36373737
0.3448149
0.35838735
0.33828369
0.35511774
0.34482577
0.35347211
0.34558406
0.34259453
0.34704462
0.3459008
0.37088081
0.35286525
0.36306816
0.33049181
0.35308069
0.33480966
0.32904196
0.34190959
0.33569559
0.32209957
0.31232485
0.31828851
0.27981472
0.33575463
0.33600479
0.31528962
0.29292756
0.33846474
0.30327144
0.31096697
0.3380644
0.30827177
0.33066484
0.33025992
0.3144989
0.30383584
0.3338519
0.28477898
0.31289965
0.32883641
0.31793427
0.32529065
0.34518939
0.36879781
0.32586652
0.33963144
0.2888974
0.29732352
0.29610625
0.31634796
0.32983395
0.32942089
0.30943036
0.28718323
0.31075636
0.32934123
0.32127926
0.31129688
0.303177
0.36163309
0.33481732
0.31896269
0.33845794
0.33208951
0.34155682
0.34277871
0.30413592
0.37011594
0.36726138
0.34464478
0.36026967
0.36898887
0.34529397
0.36018902
0.40450466
0.38473496
0.40594715
0.36346751
0.37100041
0.34469765
0.3545047
0.36609784
0.36283869
0.35990244
0.36220226
0.35213149
0.37066215
0.37325302
0.34677878
0.33699459
0.35813078
0.34327394
0.35010466
0.32580233
0.35159338
0.36408266
0.40444261
0.33433884
0.35305569
0.34611857
0.38662106
0.35619697
0.3952637
0.39446387
0.40517163
0.39368513
0.39466062
0.36754376
0.41466457
0.3582392
0.42097256
0.39711431
0.36308688
0.32910186
0.37438735
0.33889687
0.37066963
0.37052113
0.37916118
0.38083839
0.397787
