spouse_rk_pooled_female_mean
0.69826537
0.69917452
0.67609453
0.68323362
0.65591657
0.63349974
0.68857038
0.66876304
0.65033489
0.62747532
0.69497055
0.721295
0.72359812
0.63233268
0.65510756
0.69988286
0.68067771
0.68231148
0.63636827
0.68642175
0.65996087
0.65287167
0.68276203
0.7007879
0.63431388
0.69659191
0.70266759
0.65910798
0.67600328
0.67211616
0.65776014
0.58650744
0.6600523
0.66912246
0.69083166
0.64701331
0.72355306
0.68118846
0.6885702
0.67857802
0.71166289
0.67600834
0.6538924
0.67128277
0.70138276
0.7159875
0.65181953
0.65072405
0.71883553
0.72300768
0.71350157
0.69199979
0.6641472
0.68148339
0.70247763
0.64465749
0.62488705
0.6690681
0.7434321
0.67327201
0.66782343
0.66860819
0.71197242
0.68346393
0.73368508
0.69965285
0.64789349
""
0.6916526
0.74003768
0.59721774
""
0.75903326
""
0.72347748
""
""
0.72821015
0.74176782
0.70085567
0.69388443
0.53475708
""
0.72709531
0.69608676
0.73972017
0.68591487
0.69692826
0.72039044
0.70977432
""
0.69607729
0.73845029
""
""
0.69823575
0.6280573
0.68666607
0.69448125
0.69067931
0.71918768
0.72965455
0.65935868
0.70964074
0.67324334
0.68369049
0.69206083
0.66411281
0.6565752
0.68113256
0.67273593
0.67075783
0.69734609
0.63704759
0.67932844
0.65551257
0.65538871
0.64953911
0.63397634
0.65762997
0.66722643
0.63267851
0.65522665
0.67790115
0.71558982
0.67688757
0.65391767
0.65472817
0.68016392
0.64718062
0.70768887
0.69158989
0.66794753
0.68834764
0.6415717
0.59632313
0.66179812
0.69874972
0.62970132
0.64797723
0.63904619
0.61576152
0.64366442
0.5997296
0.63107467
0.66319662
0.65617758
0.71475625
0.60318178
0.68710494
0.67715991
0.64796078
0.65623075
0.67883915
0.65344149
0.62136406
0.66392398
0.68929315
0.64813793
0.58719051
0.67221254
0.60340887
0.68193519
0.64436477
0.6492933
0.63130212
0.61080849
0.63656139
0.68533367
0.64682955
0.68942904
0.61626244
0.62392229
0.66621292
0.6267885
0.59111136
0.6807006
0.64444059
0.61533165
0.61039835
0.71168053
0.64922863
0.67394072
0.66992801
0.6485033
0.63287628
0.75155395
""
0.70790863
0.69083542
0.69663578
0.72134835
0.76099652
0.67535394
0.73003876
0.69011259
0.68643439
0.68807387
0.67466789
0.7076261
0.72234869
0.69222158
0.6701225
0.70130056
0.71290165
0.67831993
0.77974474
0.67720515
0.67410094
0.68208343
0.71754324
0.72618377
0.69820923
0.73153913
0.71322984
0.73974752
0.74202698
0.71186757
0.69823009
0.70704859
0.71976179
0.70319647
0.71608877
0.75462645
0.70912075
0.72096395
0.77352005
0.71146917
0.76743919
0.71976125
0.69113624
0.71129161
0.68007714
0.72415602
0.73446268
0.7058121
0.68859589
0.67396289
0.67054868
0.68076271
0.71097648
0.72896808
0.71797782
0.66927654
0.70391273
0.66893619
0.7424255
0.6963318
0.65449268
0.68920374
0.73689276
0.743343
0.69679284
0.65107465
0.76054102
0.68868488
""
0.64276195
0.6171928
0.68754226
0.69291073
""
0.75876528
0.75055075
0.73034954
0.70072168
0.67157775
0.73196256
0.70686096
0.76702923
0.70726073
""
0.63088101
""
0.74115485
0.65832216
0.69456315
0.69269335
0.72355664
0.72588843
0.66898602
0.66393137
0.69727004
0.72035009
""
0.73604465
0.68731374
0.68689722
0.71372676
0.66160089
0.76447237
0.72333866
0.66470766
0.76644331
0.67066091
0.67366582
0.77638078
0.66898072
0.76255602
0.62979513
""
0.76696819
0.75052685
0.70838588
0.68694609
0.71064878
0.72084093
0.7051903
0.77751905
0.75623393
0.74274343
0.74899399
0.74981296
0.73263812
0.76175427
0.71259803
0.68847275
0.74032182
0.69049197
0.71827793
0.70528579
0.66694909
0.67479819
0.65004855
0.67698365
0.70674688
0.6128422
0.67397934
0.66484743
0.68351877
0.70075685
0.64994794
0.63275498
0.59216577
0.69015062
0.68077803
0.68030244
0.66767871
0.62650025
0.64800221
0.65291631
0.66642588
0.6815396
0.6641717
0.66214162
0.66298407
0.62392437
0.69058573
0.62409419
0.67736429
0.64392495
0.64977163
0.62247938
0.66468263
0.68611795
0.70307797
0.63833553
0.63314688
0.62338787
0.67940134
0.64895773
0.70915431
0.68902773
0.69472516
0.69624084
0.68895251
0.64586258
0.68179923
0.64617634
0.70935643
0.66887182
0.69068813
0.67245513
0.64422822
0.70577228
0.66372406
0.68527943
0.6951232
0.7120319
0.65508616
0.64824742
0.67997861
0.63530415
0.67207694
0.64083809
0.6509521
0.62500304
0.6621201
0.60900605
0.66321307
0.60817415
0.67807084
0.64146209
0.66688359
0.67317748
0.6554147
0.61384368
0.68885374
0.6786865
0.65547377
0.62578529
0.70056003
0.67094964
0.67977673
0.64979362
""
0.69828707
0.62680936
0.68172497
0.65000385
0.68296915
0.69520652
0.67047197
0.62469476
0.70293975
0.69811636
0.55964667
0.66327685
0.66026372
0.73775315
0.66993439
0.64624566
0.7296235
0.63102376
0.68770444
