wgflx_rk_pooled_pooled_mean_se
0.0055569853
0.0085119558
0.018645871
0.0051054377
0.0061709918
0.013801034
0.0041375463
0.014044611
0.016578576
0.0069222669
0.0065157451
0.0035706738
0.016872117
0.010035358
0.0066849813
0.022456294
0.020770611
0.0070943693
0.020519234
0.013486397
0.0055348794
0.0050610644
0.0075395387
0.009477891
0.003869897
0.01529224
0.0086110579
0.0058917119
0.0036133088
0.01280678
0.010888552
0.0083844345
0.0040790075
0.0052762385
0.011030154
0.0062979376
0.013582128
0.011442952
0.022929465
0.018564651
0.005968737
0.013542281
0.020473756
0.027948864
0.016788514
0.014031554
0.0036618537
0.0081012538
0.005151927
0.0096596722
0.0068672081
0.0060057766
0.0082801403
0.030067859
0.027718622
0.0059416573
0.014966359
0.022692513
0.027493434
0.010074624
0.012146829
0.0050032227
0.01810859
0.013483711
0.011350017
0.01189562
0.020648185
0.015039424
0.01333767
0.010696847
0.0156385
0.012381849
0.010663374
0.008770396
0.012354705
0.0178624
0.0088866418
0.010845736
0.015978245
0.003890235
0.011352272
0.0095491661
0.011777096
0.008997038
0.0036688338
0.010733472
0.0098387087
0.007550294
0.0059428629
0.007263374
0.0092950417
0.01284887
0.013862394
0.0060115079
0.013550843
0.023664987
0.0094044469
0.0065347226
0.0028958521
0.0055979611
0.0051102438
0.00246171
0.0037751109
0.0053033922
0.0055817319
0.0033214157
0.0059388317
0.003819206
0.011755191
0.0074450262
0.0086722085
0.0084904656
0.0047848416
0.016923333
0.0052579297
0.0045142774
0.0058565405
0.017436201
0.026540807
0.021763563
0.0090122018
0.013884695
0.016085073
0.011238581
0.013513936
0.0069283121
0.0068991175
0.013271404
0.015700085
0.013116573
0.0024486289
0.01076618
0.0096047241
0.014913208
0.0078280726
0.010432714
0.0060839448
0.0072561284
0.018846238
0.011678698
0.0066806395
0.0088657252
0.02167158
0.016865088
0.0097529572
0.016376147
0.0067901099
0.010863927
0.013307489
0.014026233
0.01121281
0.0041851755
0.0086887246
0.017256675
0.0051983898
0.0056349314
0.015881054
0.006579
0.012418495
0.010215777
0.026402351
0.016005969
0.0075771464
0.0027248082
0.018888881
0.0019837439
0.0085300487
0.008237564
0.013000217
0.0055979146
0.0017394657
0.0048967288
0.0078568188
0.0041938643
0.0077814264
0.011462826
0.0045376262
0.0029006074
0.0082584824
0.0096387835
0.0094881244
0.0087995389
0.0032776094
0.010560863
0.009519428
0.0027633845
0.017135348
0.0084718391
0.005571384
0.020557681
0.013119178
0.0076721469
0.0034936185
0.015926255
0.012568451
0.0084904935
0.0060013947
0.005603076
0.0039183432
0.0091304891
0.004205972
0.0052000461
0.0084410161
0.0074423538
0.005555857
