coll_white_pooled_p50
0.26844165
0.24389672
0.30335137
0.2541115
0.27663845
0.24124873
0.25077239
0.22969818
0.28769609
0.26397708
0.21029969
0.26245564
0.3235451
0.24128503
0.21977063
0.28048047
0.29660249
0.30071026
0.30382657
0.23675586
0.27915767
0.24529137
0.28035438
0.27357885
0.32841977
0.21436031
0.26540253
0.27360752
0.2713767
0.27511546
0.29387441
0.29716766
0.3037726
0.30240902
0.27228561
0.25156027
0.27158055
0.31315216
0.31535348
0.37164044
0.32179907
0.2226238
0.2582933
0.26401448
0.259036
0.31013018
0.34162822
0.24019335
0.30881482
0.26409361
0.22132708
0.27058646
0.2813578
0.29239503
0.35101625
0.25967878
0.266
0.21294424
0.24096115
0.26566124
0.26615283
0.27256149
0.335513
0.2561506
0.28667685
0.27769786
0.28089371
0.25100225
0.31671643
0.26385975
0.31515881
0.31896159
0.33770046
0.24112494
0.21376486
0.22920634
0.24653506
0.25824526
0.23505902
0.2533029
0.22559346
0.28171608
0.26507771
0.20208263
0.26258987
0.23007475
0.22572827
0.23800121
0.25044563
0.24324475
0.26140794
0.23393869
0.26383528
0.24362347
0.2403817
0.19252305
0.2284518
0.20561199
0.26313555
0.213339
0.29120395
0.35328585
0.29640284
0.28401121
0.29119411
0.28304809
0.26538819
0.23194826
0.19354384
0.23402423
0.3044768
0.22010332
0.30692405
0.27068067
0.26425514
0.25649956
0.26693228
0.23219974
0.20191291
0.21752588
0.24790765
0.26605651
0.28302062
0.22903155
0.26851484
0.2900624
0.25851643
0.2505748
0.22850336
0.21695316
0.31855866
0.21303767
0.2877951
0.23389938
0.22570917
0.25169793
0.23339011
0.25156152
0.24944696
0.30404609
0.30220482
0.23687541
0.21472192
0.25213182
0.22234932
0.24317595
0.2505281
0.27119902
0.30416411
0.31432849
0.24303463
0.25980318
0.22751687
0.32353929
0.25669539
0.26586851
0.25927058
0.27668083
0.26340008
0.30540234
0.23856395
0.26011983
0.22115403
0.29044402
0.20498578
0.36323965
0.30898649
0.28126028
0.26126829
0.21875247
0.26374823
0.26736438
0.21403065
0.24915318
0.21285655
0.25463608
0.22500341
0.23672988
0.25100067
0.27397472
0.23311821
0.21898119
0.2393187
0.24606508
0.19092579
0.27706453
0.23905918
0.24327645
0.27802035
0.2530424
0.26964214
0.20989205
0.26401582
0.24410401
0.25411594
0.23279126
0.27042809
0.28984395
0.25464636
0.23170856
0.25160667
0.19545685
0.22756429
0.22625498
0.22453353
0.24741042
0.25158679
0.21946158
0.22662722
0.22873601
0.23048203
0.25811723
0.27068755
0.22420582
0.29102138
0.26739013
0.27658266
0.33087686
0.26398382
0.25111431
0.31069764
0.3275938
0.24356771
0.25167695
0.27164441
0.24281555
0.28398269
0.3152737
0.36690068
0.32980326
0.30194733
0.28884259
0.36252832
0.32958874
0.34679574
0.30135748
0.30412525
0.28816411
0.28341249
0.26898885
0.2580857
0.26145837
0.25508529
0.22389197
0.27312702
0.25768936
0.28398761
0.33477333
0.31821761
0.33299246
0.34822378
0.29193634
0.28613815
0.32145286
0.29898065
0.3019726
0.27604446
0.34998652
0.28854433
0.37052506
0.28475514
0.32976633
0.25902534
0.24479876
0.34340593
0.49237168
0.37279338
0.44117182
0.36469254
0.26002249
0.26316115
0.2900674
0.33042809
0.29216316
0.28799424
0.29656684
0.3247456
0.33390245
0.3130334
0.33093923
0.33172527
0.34101456
0.44009012
0.39883021
0.33415926
0.29148427
0.34162095
0.3778249
0.3586303
0.25935835
0.34956312
0.28658256
0.2547628
0.24428692
0.24064118
0.23916616
0.33164078
0.28300563
0.30734494
0.2408323
0.27986833
0.18525654
0.23890223
0.28675631
0.27650979
0.34249881
0.36301771
0.29616764
0.31309932
0.35774642
0.3215422
0.28421754
0.28884128
0.27099904
0.24640341
0.25724474
0.22136401
0.25703499
0.27003643
0.25859255
0.26385599
0.27334139
0.36437613
0.26563501
0.2867755
0.27902219
0.28403616
0.28768766
0.32211637
0.2981216
0.32279149
0.25323755
0.24668716
0.29739913
0.24164082
0.37587035
0.2530131
0.28840134
0.21446529
0.30640709
0.29716364
0.27752608
0.26918277
0.25356308
0.28620878
0.24142627
0.26204529
0.25168818
0.27025503
0.2385672
0.20902012
0.27242067
0.26118976
0.39937827
0.26276985
0.26172623
0.26236629
0.29236141
0.2442109
0.24757449
0.24484223
0.24374536
0.26538119
0.18199059
0.23184025
0.2798987
0.32333919
0.29486057
0.32215911
0.26884684
0.306117
0.32205415
0.37617651
0.3008514
0.42152563
0.43405208
0.38195044
0.32015905
0.37479267
0.35344344
0.33158156
0.22043997
""
0.51909304
0.45412609
""
0.29493681
0.35136274
0.37971851
0.30715135
0.40426978
0.44301793
0.3141841
0.36440644
0.37873122
0.3247906
0.33397803
0.28019321
0.36469814
0.086889237
0.47331885
0.34240907
0.26818433
0.33902699
0.32955569
0.33160752
0.33789706
0.32919475
0.36697793
0.44502476
0.30002135
0.24598989
0.45805204
0.39861009
0.30372584
0.38038069
0.35204476
0.33110893
0.29652676
0.38681084
0.36985451
0.44981131
0.35494584
0.50965494
0.31595919
0.34551695
0.36605662
0.34864461
0.38544941
0.32546401
0.36016053
0.31024048
0.28568333
0.32283285
0.36719695
0.38552362
0.29515097
""
0.31984815
""
0.43443882
0.34555978
0.26540473
0.29514158
0.42673615
0.34544355
0.34113199
0.31228143
0.36287829
0.30574721
0.32012942
0.40121949
0.30444309
0.34075236
0.29783508
0.30651039
0.35667148
0.35595441
0.47520503
0.42246974
0.41354159
0.26903409
0.28414053
0.35911253
0.49514014
0.31489453
0.36789575
0.49731895
0.50781721
0.43978676
0.36520335
0.3594436
0.35088304
0.45818049
0.31728762
0.34433809
0.36026168
0.39607525
0.34048659
0.24365127
0.40869617
0.31558451
0.31672817
0.37990579
""
0.3266044
0.35626808
0.26413754
0.40295342
0.35447448
0.48405978
0.42430732
0.40039602
0.39978874
0.34911385
0.38301364
0.35370594
0.32576969
0.32573733
0.28233171
0.29905659
0.27134097
0.26234013
0.29531178
0.28777191
0.26646388
0.27960151
0.24583423
0.2649428
0.34724703
0.2981486
0.34209737
0.22844335
0.26027405
0.23311618
0.27795073
0.29337853
0.2553941
0.23792946
0.26979187
0.24371316
0.32558367
0.26906776
0.21292403
0.30900508
0.32083043
0.34824041
0.285101
0.32004148
0.36176169
""
0.28281718
0.34457111
0.26783875
0.3541427
0.33615616
0.38820657
0.27117655
0.26602668
0.36248252
0.26042041
""
0.36707667
0.27624977
0.31030414
0.43461865
0.32820067
0.36952946
0.38843095
0.31261718
0.28575689
0.46784115
0.29872471
0.32262009
0.28476959
0.32574192
0.34153756
0.38403758
""
0.29288515
0.22715758
0.33162442
0.2390303
""
0.47941729
0.30257463
0.35080406
0.28904641
0.33779171
0.2491487
0.29643202
0.23668623
0.26344639
0.23855163
0.30826947
0.3335115
0.22478156
0.30719757
0.21273056
""
0.29307938
0.27543041
0.29582646
0.3281672
0.33789119
0.33146498
0.30217162
0.28712478
0.37882087
0.32340935
0.27880666
0.38108811
0.26427901
0.25157249
0.24647634
0.26405653
0.29501462
0.24073327
0.24955423
0.26344827
0.26440519
0.27127925
0.38162166
0.28243589
0.2766405
0.38518429
0.23404741
0.27054584
0.31789258
0.25986636
0.29515085
0.26300284
""
0.27306107
0.32474893
""
""
0.041638207
""
0.20266114
0.29215777
0.2330301
0.23904769
""
""
""
0.24591641
0.33763126
0.3626664
0.35468733
0.37979597
0.29446507
0.29948217
0.33480111
0.31959137
0.2971096
""
0.36264676
0.33203262
0.71611023
0.39603165
0.36244503
0.37015912
0.35101035
0.30107087
0.28690708
0.31608698
0.37815267
0.25298482
0.18345401
0.24800223
0.47973287
0.29376116
0.42450476
0.34903011
0.32423303
0.39065
0.32801947
0.22601369
0.41390744
0.32816625
0.51921505
0.26819202
0.17537995
0.28251359
0.27496773
0.45765913
0.29398352
0.30009192
0.3200058
0.2626577
0.34046715
0.25804248
0.30785197
0.24653386
0.24804349
0.40207237
0.29675627
0.2767688
0.35172203
0.20317061
0.17500721
0.27298805
0.24763936
0.28732017
0.29150176
0.28139794
0.41072601
0.18698803
0.17808799
0.24643062
0.22961664
0.2788972
0.33726999
0.34076062
0.25892633
0.30069205
0.29010823
0.25115174
0.24771166
0.2277859
0.21173742
0.27098373
0.26112011
0.26357573
0.3312344
0.21573183
0.18347254
0.18533908
0.21228689
0.30992392
0.33482176
0.19444215
""
0.36863744
0.32998365
0.20603177
0.33544895
0.32524654
0.25972313
0.41202724
0.31797621
0.28753585
0.2740829
0.25329933
0.20813274
0.26577142
0.27122384
0.26814577
0.20856917
0.26646423
0.23996535
0.24482732
0.37306705
0.25800523
0.39182115
0.26628801
0.38533461
0.28409874
0.25929102
0.25121856
