kfr_29_other_female_p25_se
0.020209705
0.027901882
0.065154687
0.01591471
0.023292042
0.051525477
0.013615297
0.061919831
0.063759789
0.028485641
0.023772281
0.012191892
0.081176586
0.03674994
0.021708617
""
0.045726921
0.022100344
0.053509735
0.04295186
0.017617684
0.011607328
0.025120603
0.035080232
0.013053626
0.04649695
0.028428329
0.015118103
0.0098786755
0.040936135
0.038627043
0.03209338
0.012505087
0.013169703
0.034558449
0.01864497
0.057351418
0.042687222
""
""
0.024066951
0.044249468
""
""
0.071352497
0.042451795
0.011203527
0.021778313
0.017248057
0.030545622
0.021546718
0.020448845
0.031196488
""
""
0.018196465
0.068497665
0.066495061
""
0.035276037
0.053166233
0.017574577
""
0.04666869
0.042031888
0.04661008
""
""
0.062496796
0.050420634
0.053195599
0.047039565
0.033020008
0.035124261
0.059109677
""
0.041640759
0.049226675
0.082352459
0.013119463
0.037598863
0.031885568
0.051351506
0.040291186
0.011712743
0.035278108
0.028376002
0.017953558
0.02031715
0.027286313
0.033526391
0.04363915
0.056759089
0.022064034
0.046691563
0.071075678
0.033871088
0.021032266
0.0084578637
0.017285489
0.017044073
0.0065268525
0.010889281
0.017760277
0.01611774
0.0085770674
0.014605535
0.01037375
0.038445115
0.019488191
0.024867244
0.02602444
0.013551693
0.056245018
0.015822278
0.017749488
0.016100304
0.058149118
""
""
0.026209923
0.040180437
0.049368303
0.025972623
0.043965615
0.020517079
0.025072176
0.057087839
0.059465054
0.054088186
0.0071815043
0.037427589
0.032967724
0.051282927
0.030188963
0.0324017
0.017985854
0.018016154
0.062144365
0.052670792
0.020121841
0.020706555
""
0.052513953
0.036101401
""
0.023434715
0.043345403
0.059669539
0.053904533
0.050312128
0.016644444
0.033935104
0.066417433
0.010537551
0.020810748
0.058496289
0.024282327
0.046264004
0.053508606
""
""
0.025030686
0.0096045863
0.068210542
0.0058234679
0.030490337
0.054018203
0.03306276
0.023059364
0.0064731711
0.016837709
0.039476369
0.018049123
0.03028309
0.044382107
0.014570002
0.01041868
0.037793938
0.03759383
0.045497261
0.043526676
0.011275005
0.030835962
0.03114102
0.010777248
0.054776996
0.072540447
0.018222891
""
0.054044411
0.020504506
0.012308856
0.057937298
0.054989934
0.029719653
0.028063599
0.023605512
0.014817991
0.057082821
0.013886944
0.021235598
0.045834549
0.029871328
0.022072788
0.016607584
0.012044201
0.036471982
0.030926609
0.026356945
0.031495225
0.023940766
""
0.066527039
0.018997343
0.014743465
0.016952928
0.0089130597
0.035135217
0.022002509
0.050839458
0.035406373
0.027392576
0.035752445
0.0085556842
0.024778718
0.033469513
0.028944733
0.010171168
0.014651548
0.015904123
0.021501848
""
0.030289408
