staycz_natam_male_p75_se
0.11357941
0.19564308
""
0.097261809
0.11097789
""
0.059477549
""
""
0.14341806
0.12143786
0.050836179
""
""
0.1535657
""
0.15786609
0.10832074
""
0.1760544
0.16156742
0.0221416
0.080828309
0.18044797
0.046870645
0.26949766
0.10370821
0.087872609
0.064436369
""
""
0.15722416
0.058568023
0.07188046
0.20080398
0.07863827
""
""
""
""
0.087679863
""
""
""
""
""
0.052553698
0.05039715
0.062522635
0.16065779
0.070525758
0.0956752
0.16140315
""
""
0.082869813
""
0.17695613
""
0.20354374
""
0.095089138
""
0.19540586
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065573752
""
""
""
0.11642977
0.063954979
""
0.33871442
0.18424104
0.029071402
0.073756389
0.14742319
""
""
0.15071951
""
""
0.11805236
0.17609435
0.053554341
0.084739581
0.10476059
0.054373842
0.073566802
0.072785348
0.083408006
0.055175386
0.12236112
0.059842803
0.16361399
0.18412368
0.18831339
0.15491241
0.082577817
""
0.075183347
0.10883223
0.14536206
""
""
""
0.18061915
""
""
""
""
0.14763941
0.11202259
""
""
""
0.038676359
""
""
""
0.1693888
""
0.12016889
0.15162686
""
""
0.12879817
0.18997282
""
""
""
""
0.10406619
0.097729892
""
0.36728507
0.40727648
0.074116759
0.11961034
""
0.049955394
0.073463716
0.17968552
0.078244023
0.1770293
""
""
""
0.09189067
0.044872008
""
0.029640768
0.077693798
0.15542907
0.054028381
0.096884474
0.020134827
0.060706049
0.054527983
0.065550514
0.2370667
0.29984298
0.07571321
0.038729627
0.12322948
0.085778885
0.14678504
0.19098707
0.082380109
""
""
0.057681635
""
""
0.17334139
""
""
0.20098579
0.061477233
""
""
""
""
""
0.080243014
""
0.08524818
0.13600379
0.17097808
0.10400294
0.12072844
0.084259696
0.056214336
""
0.15387604
0.096992686
0.13650875
0.11455094
""
""
0.07159172
0.15876563
0.13627087
0.062860183
0.20278244
""
""
""
0.15322943
""
0.062354755
0.17104372
""
""
0.087649964
0.13153695
0.12049772
0.14806969
""
""
""
""
""
0.17233272
""
""
0.34798607
""
""
0.14484346
""
""
0.12911707
0.065591365
""
""
0.039890289
0.11117098
0.11478036
""
0.12088093
0.12793797
""
0.079155125
""
0.2061846
""
0.11838087
0.096808016
0.087643929
0.095178075
0.043544173
0.12794404
0.050069571
0.043258045
0.11603864
0.095689051
""
""
0.14037833
0.31226519
0.22977155
0.091875941
0.12327484
""
0.15913731
0.073024482
""
""
0.046919696
0.069506891
""
0.15709983
0.035488639
""
0.11379611
0.18189712
""
0.11403079
0.12976837
0.12058854
""
""
0.18520014
""
0.11956709
0.031694636
0.1841027
0.099532187
0.08219865
""
""
""
0.069888897
""
""
0.20729469
0.16476908
""
0.14877044
0.044107471
0.048414867
0.056390181
0.066083908
0.11239719
0.08779075
""
0.066842154
""
""
""
""
0.15308027
0.18378393
""
0.091228925
""
0.10284995
0.062897138
0.032378245
""
0.030149674
0.089435525
0.21284938
""
0.041179895
""
""
0.14803621
0.12708594
""
""
0.29195121
0.32015261
""
""
""
""
""
""
""
""
""
0.22246157
0.2010625
""
0.39898962
""
0.064241081
""
""
""
""
""
""
""
""
""
0.080650568
""
""
""
0.10309661
""
0.1114454
0.16365902
""
""
""
""
""
""
0.16609326
""
0.28385025
""
0.15293688
0.15341209
0.22179578
0.12180451
""
0.087044246
0.37812403
""
0.13464856
0.2250986
0.242102
0.093121827
0.094037466
""
""
0.15817681
0.11141799
""
""
""
0.19627614
""
""
""
""
0.44802436
0.16942844
0.29133916
""
0.18696594
0.10752887
""
0.095468149
""
0.13128346
""
""
""
""
""
""
""
0.11666331
""
""
""
0.059410624
0.20481277
""
""
0.1779834
0.21060349
0.18463627
""
0.14387691
0.22950849
""
""
""
""
0.10830088
0.13341494
0.1151327
""
""
0.059734553
""
""
""
""
""
""
0.048679333
""
""
0.15675814
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073448338
0.030969899
""
""
""
""
0.21621998
""
""
""
""
""
""
""
0.1637028
""
0.10196366
0.06110638
