working_natam_male_mean_se
0.071047768
0.07930097
""
0.052617766
0.067748465
""
0.033592187
""
""
0.085088529
0.064252041
0.027480152
""
0.064954594
0.081111126
""
0.036235083
0.059105817
""
0.053732693
0.046511766
0.010752312
0.045726467
0.084734872
0.030762285
0.072287776
0.052680966
0.052215923
0.031832721
""
""
0.063093625
0.035419561
0.039407559
0.057732087
0.039440349
""
""
""
""
0.0436171
""
""
""
""
""
0.025768191
0.022018896
0.038535144
0.057338219
0.037709385
0.048897818
0.07472422
""
""
0.041660868
""
0.058450371
""
0.1082106
""
0.037895631
""
0.10596047
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038511526
""
""
""
0.073390052
0.032778379
""
0.095368542
0.062219474
0.021992097
0.038653068
0.074015304
""
""
0.057184719
""
""
0.073268034
0.076337896
0.027784176
0.04361517
0.052571081
0.027823249
0.040098961
0.05048896
0.048564855
0.025917448
0.045159295
0.030501153
0.083276004
0.056364283
0.071651801
0.078318305
0.047542784
""
0.035532892
0.051056314
0.062706202
""
""
""
0.063611969
""
""
""
""
0.066632159
0.086901434
""
""
""
0.024439538
""
""
""
0.071367621
""
0.053360093
0.071131565
""
""
0.05621564
0.057373628
""
""
""
""
0.067211688
0.027669508
""
0.085566454
0.089150496
0.039353356
0.093788251
""
0.029795485
0.030557565
0.052222926
0.066517018
0.10408189
""
""
""
0.05853352
0.025718627
""
0.018336255
0.036274113
0.058810636
0.020216946
0.0451244
0.017455801
0.046455715
0.045367651
0.040441699
0.084858939
0.095981069
0.040722646
0.025105579
0.047597427
0.038327102
0.087935723
0.087507203
0.048025411
""
""
0.038792413
""
""
0.072819628
""
""
0.07315848
0.045693155
""
""
""
""
""
0.049240775
""
0.044418566
0.069111809
0.10210934
0.043483596
0.059076849
0.041585233
0.040243872
""
0.075426705
0.077524602
0.087350599
0.069047421
""
""
0.041997816
0.062209118
0.059094112
0.033193145
0.099278867
""
""
""
0.0832581
""
0.033588391
0.070582971
""
""
0.045081772
0.065143205
0.068515949
0.073805548
""
""
""
""
""
0.084304594
""
""
0.1106897
""
""
0.079614304
""
""
0.078308478
0.030166855
""
""
0.02223121
0.075640477
0.046585262
""
0.055439554
0.063466363
""
0.050982457
""
0.089437142
""
0.074610293
0.050485872
0.054427791
0.047988351
0.017894691
0.067798398
0.027992684
0.023831878
0.0757754
0.050542526
""
""
0.053274721
0.094612382
0.087094434
0.044938296
0.067899019
""
0.04473187
0.032783248
""
""
0.024120374
0.04510396
""
0.085921824
0.02322524
""
0.035194777
0.050324775
""
0.051208559
0.040925507
0.071008012
""
""
0.083944827
""
0.046371922
0.014913958
0.070312448
0.032908075
0.067164637
""
""
""
0.056922287
""
""
0.10679482
0.085623741
""
0.081277922
0.023107886
0.026222931
0.026467729
0.039566487
0.044762824
0.048620228
""
0.040049355
""
""
""
""
0.071870826
0.096409567
