kfr_imm_black_pooled_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041437335
""
""
""
""
""
""
""
0.034189768
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052956693
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02118814
""
""
0.035743997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047231928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019654518
""
""
""
""
""
0.028903557
""
""
0.033853073
""
""
""
""
0.037959792
""
""
""
0.0078808228
""
0.062918618
""
""
""
""
""
0.059099674
""
""
0.023453804
""
""
0.020235222
0.025004573
""
0.018959148
0.016830018
0.037550289
0.038293201
""
0.043389551
0.072254375
0.025200568
""
""
""
""
0.031636935
0.042933881
""
""
""
""
""
""
0.060811326
""
""
0.051029563
""
0.026852928
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029381298
""
""
""
""
0.028346725
""
""
""
""
""
""
""
""
0.070434086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012108859
0.010695888
""
""
0.016999204
0.045785699
""
""
0.052155107
0.025716368
0.040809982
0.013818613
0.031149715
""
""
""
0.020766798
0.004589126
""
0.027457967
""
0.044924762
0.022471599
""
""
""
0.018084416
0.03292314
""
""
""
""
""
""
""
""
""
""
""
0.013226599
""
""
""
""
""
0.042456515
0.021302572
0.033287637
""
""
""
0.034677237
0.033641052
0.053194296
0.0041891197
""
""
0.043888323
""
0.009074321
0.020323111
0.007035411
0.052030921
0.023056826
0.02277494
""
""
0.022304935
""
0.037117511
0.018901048
""
""
""
""
0.039430436
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050363164
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039564092
""
""
""
0.072794393
""
0.016951315
""
0.020605337
""
""
""
""
""
""
""
""
""
""
0.010721615
""
""
0.059432436
0.046347734
""
""
""
""
""
""
""
0.050919365
""
""
""
0.01711129
""
""
""
""
""
""
0.016332034
""
""
""
""
""
""
""
0.0368101
0.047141545
""
""
""
""
""
""
""
""
""
""
""
""
0.044766374
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028303621
""
""
""
0.053523034
""
""
""
""
""
""
""
""
""
""
0.030080978
0.049667165
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03399805
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0097070895
""
""
""
""
""
0.036630105
""
""
""
""
""
