coll_hisp_pooled_p25_se
0.10130002
0.090229325
""
0.071710877
0.035701368
""
0.021544782
""
""
0.074915573
0.05867786
0.028253946
""
0.10023528
0.050063785
""
""
0.064564146
""
""
0.077940732
0.029221773
0.10073446
0.055871978
0.026572181
""
0.03992448
0.024921779
0.028433537
""
""
0.097416319
0.036714695
0.037221231
""
0.050530788
""
0.099965312
""
""
0.062757865
""
""
""
""
""
0.02846274
0.074889049
0.052213609
0.074801989
0.053944077
0.036923386
0.093164131
""
""
0.054826017
""
""
""
0.075603344
0.12559424
0.039225966
""
""
""
""
""
""
""
""
""
""
""
0.063187122
0.08686728
""
0.081381351
""
""
0.034268171
0.11252634
0.039586175
""
0.070527092
0.03330477
0.049736816
0.10216654
0.047664948
0.058242075
0.05557543
0.037410289
""
""
0.090924948
""
""
0.060217999
0.019702904
0.01152041
0.01785275
0.021855874
0.0052884193
0.013145057
0.018818654
0.031690031
0.010487891
0.035727344
0.024639133
0.039480947
0.036185127
0.063848063
0.0585091
0.04042263
""
0.055014003
0.042410482
0.04656703
""
""
""
0.079331629
0.07560236
""
0.066218615
0.10213905
0.068489149
0.057963729
0.11004885
""
""
0.016309733
""
0.030251982
""
0.024152705
""
0.055778392
0.057715688
""
0.085186705
0.062913485
0.07359688
""
""
0.1265683
""
0.058564741
0.15971489
""
""
""
0.036315624
""
""
0.03576662
0.062534012
""
0.073198684
""
""
""
""
0.073248237
0.025805799
""
0.010605764
0.084543638
""
""
0.049093138
0.016015483
0.029764585
0.039681129
0.024973435
0.14177097
0.097586043
0.033708263
0.014236248
0.037716389
0.11162376
""
0.12473122
0.041106533
0.10576723
""
0.038498107
""
""
0.064382121
""
""
0.066224135
0.044156704
""
""
""
0.035502963
0.056623824
0.021448353
0.057471197
0.023125101
0.029902613
0.043705661
0.047891021
0.060025204
0.030265933
0.028232964
0.080005191
0.074890308
0.048849899
0.10051706
0.076363482
""
""
0.022100633
0.069553688
0.030071605
0.021116473
0.12116104
""
""
""
0.11509781
""
0.03384028
0.060931109
0.11764227
0.1063199
0.047271237
0.036642898
0.031667329
0.073396713
""
0.11061993
""
""
""
0.12142976
""
""
0.13728498
0.049070768
0.049981914
0.064704761
""
0.12481396
0.08448378
0.033995014
0.12919453
0.094281159
0.018295441
0.073722877
0.036843766
""
0.060995478
0.10025785
0.063828588
0.039463412
0.076835059
0.032727268
0.12257281
0.018763164
0.014979873
0.023598205
