marr_26_black_female_p25_se
""
0.035489418
0.073042162
""
0.1078838
0.019040396
0.055064976
0.035398245
0.048546396
0.061417878
0.038741268
0.029222069
0.11345185
""
0.036529582
""
0.096422724
0.034415454
0.18236938
0.073276378
0.14090858
0.050244868
0.026690107
0.1128744
""
""
""
""
0.072560847
""
""
0.047090683
""
0.051011182
""
""
""
""
""
""
0.051264755
""
""
0.026268184
0.053093981
0.057031456
0.066723891
0.052194156
0.025575651
0.041205388
0.042215399
0.018548992
""
""
0.054777231
0.035266306
""
""
""
""
""
""
""
""
""
0.02510328
0.016221616
0.029001491
0.039503898
""
0.03891797
0.029931251
0.016743086
0.031311758
""
0.039289881
""
0.02647643
0.014230679
0.019527463
0.016961878
0.018977156
0.036425944
0.040020429
0.084152639
0.06101881
0.053741246
0.020315042
0.073589012
""
0.036102947
0.13991249
0.047345411
0.04810689
0.074184343
""
""
0.075478822
0.048617829
""
0.052516755
""
0.055050045
""
""
""
0.042207789
0.01823345
0.01703818
0.04328426
0.023307124
0.036957022
0.011411938
0.037592404
0.03175652
""
""
""
0.14801165
""
""
0.025126897
0.10022304
""
""
""
0.11251296
0.055968072
""
""
0.02656606
0.064113647
0.084164627
0.043766245
0.095236354
""
0.030658098
0.098611236
0.028082278
0.04580709
0.032321349
0.06267035
0.030016858
0.05315556
""
""
0.15415563
""
0.12301791
""
""
""
""
""
""
0.098525755
""
""
""
0.02275257
0.040979963
0.04651463
0.093308844
0.054889269
0.035379328
0.06401135
0.058004748
0.047845669
""
""
0.051277917
0.05511922
0.10573026
0.086422674
0.058753368
""
""
""
0.094201103
0.079246424
0.10602514
0.025229292
0.080457091
0.031784289
0.022898849
""
0.057974719
""
0.068373345
0.042808037
0.075481817
0.077962734
0.12707412
""
""
""
""
0.051343955
""
""
0.12092115
0.06857723
0.065070771
0.062949747
0.10732351
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089960523
""
""
0.058591358
0.098416477
""
0.14135589
""
0.11762785
0.032579605
0.05146385
0.055484138
0.040966641
0.065598793
0.077842474
0.053239662
0.06143241
0.023024864
0.030666923
0.041244078
0.028534638
0.023251887
0.01501854
0.021401215
0.069870383
0.054036647
0.019829743
0.03221361
0.038060963
0.022509001
0.026264369
0.014845249
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12262944
0.029665535
""
0.053489786
0.050625436
0.048367638
0.064554207
0.10683686
0.037009843
0.083842076
""
0.061652288
0.096180134
0.05619305
0.028049419
0.060328409
0.073800407
0.065700032
0.031660337
""
0.12086729
0.050417949
0.023284847
0.044700041
0.033183981
0.023701055
""
""
""
0.059534557
0.040714674
0.062598072
0.033459719
""
0.047683317
0.036923934
0.035132337
0.040251326
0.045651685
0.068258837
""
""
""
""
""
""
""
0.13130145
""
""
""
""
""
0.030289382
""
""
0.058968756
0.06106643
""
""
""
""
0.039913297
""
""
""
""
""
0.095389508
""
0.070409372
0.12151185
""
""
0.0269402
0.03164804
0.026546352
0.036326982
0.055117898
0.064925894
0.033322837
0.015078691
0.051918507
0.025940655
0.047076989
0.078505762
0.027536571
0.047515482
""
""
0.061059158
0.058243852
0.038854428
0.039456844
0.092110604
0.050732017
0.017292105
0.05337901
0.068481788
0.046552453
0.018570561
0.04983354
0.036186647
0.017067365
0.018831616
0.048109565
""
0.085427128
0.093361497
0.14686678
0.072221152
""
""
""
""
""
0.078422047
""
""
""
""
""
0.019392639
0.013031404
0.016670553
0.01067269
0.014254099
0.014163218
0.016742136
0.018294077
0.024512298
0.01122741
0.009339029
0.013004253
0.017741689
0.02136597
0.022254296
0.022963114
0.023906223
0.0486666
0.012485853
0.016675582
0.020827794
0.017690357
0.016488049
0.015803823
0.014463683
0.023127539
0.018010773
0.011722086
0.015906949
0.013384581
0.010675538
0.013283095
0.015951622
0.010715005
0.011658921
0.031392001
0.082620353
""
""
""
0.026794266
0.032701269
0.01972864
0.018150682
0.030506792
0.01821089
0.032502919
0.020965725
0.069947794
0.018632095
0.011922387
0.031799335
0.034379959
0.022943458
0.024375336
0.019405544
0.028719027
0.026319679
0.036358234
0.11387669
0.015692417
0.025071891
0.01588751
0.0095544998
0.018468725
0.12096669
0.030057028
0.014734103
0.0400474
0.042045258
0.056011744
""
0.061645035
0.14504535
0.0522267
""
""
0.028541965
""
0.13444021
0.045802318
0.055656545
0.028610013
0.069626078
0.11735283
""
""
""
0.069689237
""
0.10695599
0.033754081
""
0.035861623
0.041785996
""
""
0.030215692
""
""
0.16757517
""
0.1725204
""
0.019208975
0.024683246
0.070449822
0.052152585
0.021103807
0.061221875
0.040070452
0.04734987
0.059395052
""
0.07438755
""
0.036011785
0.036618739
0.033047773
0.037627954
0.035455119
0.08065623
0.10150952
""
""
""
""
""
0.053946547
0.06234163
0.051502608
""
""
0.053098913
0.043158997
""
0.051730137
0.019286131
0.015674073
0.017852124
0.011591037
0.014292215
0.015408279
0.015490278
0.041990209
""
""
0.095721833
0.12673897
0.042489979
0.027446497
0.046258077
0.21204303
0.044654317
0.053219788
0.16197452
0.031130707
0.24444129
0.087431878
""
0.12819985
""
0.31010744
""
0.068640165
""
0.060657192
0.078689389
0.032616057
0.061058223
0.067007959
0.1005058
0.04015797
0.036428209
0.040464744
0.15014815
0.10086188
0.073623851
""
""
""
""
""
""
""
""
""
""
0.046651129
0.032837134
""
0.056742452
""
""
""
""
""
0.095504865
""
0.11445305
0.037275124
0.03338144
""
""
""
""
0.094545268
0.039021764
0.056308445
0.049333062
0.12154841
0.022135567
0.021844914
0.02443634
0.031679407
0.035033237
0.054233819
0.069927141
""
0.072770864
0.044676632
""
0.043876618
0.041046433
""
""
""
""
""
0.046033777
0.046594195
0.05072128
0.053707149
0.081082188
""
""
0.093517892
0.037728306
0.023801386
0.084996156
