kir_stycz_hisp_male_n
""
32.0
20.0
112.0
""
""
""
""
""
""
394.0
""
""
""
""
""
""
436.0
""
32.0
""
32.0
""
""
""
138.0
""
""
78.0
""
41.0
""
""
28.0
""
37.0
28.0
27.0
""
""
""
""
""
""
""
78.0
""
""
""
82.0
""
""
""
""
""
55.0
""
""
""
""
""
23.0
37.0
74.0
""
""
""
26.0
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
38.0
107.0
45.0
""
""
""
""
""
128.0
""
""
""
""
""
205.0
""
""
""
""
""
""
479.0
170.0
""
""
""
324.0
""
24.0
34.0
35.0
""
""
""
45.0
30.0
25.0
""
37.0
""
""
287.0
""
""
""
""
""
""
86.0
""
""
85.0
""
""
""
""
""
""
""
""
""
60.0
30.0
""
28.0
""
115.0
""
""
""
""
534.0
330.0
28.0
117.0
""
""
72.0
""
""
""
""
""
97.0
""
""
""
""
""
710.0
""
""
""
20.0
""
117.0
""
""
""
175.0
24.0
""
""
""
26.0
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
131.0
""
""
90.0
""
""
""
103.0
""
1276.0
272.0
444.0
""
""
""
""
""
27.0
57.0
""
""
""
""
""
""
""
""
901.0
""
""
""
""
""
""
""
56.0
""
""
""
""
""
""
22.0
""
""
""
40.0
""
""
""
""
69.0
""
""
""
""
""
35.0
""
""
""
183.0
""
""
""
""
""
""
""
21.0
""
""
""
""
150.0
""
""
""
""
""
""
""
""
418.0
""
""
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
24.0
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
21.0
""
""
""
""
""
29.0
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
20.0
""
68.0
""
""
26.0
""
157.0
173.0
114.0
""
""
""
""
""
""
252.0
""
""
""
""
""
47.0
21.0
""
1354.0
""
168.0
47.0
""
""
68.0
""
""
22.0
551.0
74.0
24.0
""
81.0
""
""
""
140.0
62.0
""
""
84.0
27.0
20.0
31.0
230.0
65.0
""
63.0
""
42.0
148.0
25.0
""
""
""
""
""
35.0
20.0
95.0
""
""
38.0
""
""
""
38.0
""
25.0
""
""
""
81.0
""
501.0
585.0
46.0
""
74.0
60.0
136.0
""
176.0
""
258.0
300.0
""
3457.0
2101.0
""
73.0
""
28.0
74.0
63.0
26.0
399.0
97.0
61.0
554.0
""
2689.0
54.0
1891.0
157.0
2000.0
""
491.0
440.0
2919.0
1547.0
""
""
285.0
""
""
20.0
""
40.0
207.0
""
164.0
40.0
162.0
68.0
""
""
""
""
93.0
""
""
""
176.0
""
479.0
20.0
""
38.0
64.0
33.0
""
23.0
578.0
83.0
""
""
59.0
135.0
226.0
""
1165.0
""
""
146.0
22.0
252.0
97.0
""
""
534.0
22.0
""
28.0
23.0
""
51.0
""
179.0
71.0
""
260.0
102.0
1054.0
91.0
""
""
""
""
""
696.0
""
""
499.0
193.0
74.0
64.0
""
64.0
83.0
208.0
226.0
2520.0
""
""
272.0
""
""
""
""
45.0
34.0
""
64.0
""
""
29.0
106.0
""
""
""
21.0
507.0
""
""
""
""
78.0
22.0
""
1079.0
""
""
""
""
""
""
107.0
""
""
""
""
""
34.0
""
21.0
39.0
""
""
""
""
""
""
37.0
""
25.0
82.0
""
83.0
23.0
""
""
""
71.0
""
883.0
""
""
""
74.0
""
""
61.0
67.0
28.0
""
56.0
55.0
""
""
""
""
""
""
25.0
230.0
58.0
""
27.0
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
33.0
""
""
""
""
31.0
204.0
89.0
""
""
""
""
101.0
""
""
""
20.0
""
""
""
39.0
""
""
28.0
""
""
""
27.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
71.0
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
60.0
104.0
""
""
""
""
29.0
""
""
77.0
""
""
38.0
""
358.0
""
22.0
""
""
""
""
""
""
""
""
24.0
36.0
""
""
183.0
""
""
""
""
""
""
""
""
1378.0
124.0
115.0
55.0
""
""
21.0
31.0
""
29.0
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
57.0
23.0
""
142.0
""
82.0
""
""
""
""
""
""
217.0
""
""
27.0
579.0
29.0
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
20.0
""
""
249.0
""
""
""
""
""
""
81.0
""
""
""
""
""
""
""
43.0
31.0
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
228.0
36.0
""
""
""
""
""
31.0
""
""
50.0
""
""
""
""
""
""
""
""
79.0
""
""
154.0
""
181.0
""
""
54.0
1159.0
""
""
""
""
""
""
""
""
""
""
""
245.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
319.0
67.0
""
""
""
96.0
""
""
""
""
""
""
""
""
""
""
74.0
""
""
""
""
35.0
380.0
""
234.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
9455.0
91.0
179.0
""
""
86.0
21.0
""
196.0
""
100.0
""
""
1734.0
31.0
266.0
31.0
""
25.0
""
23.0
397.0
64.0
223.0
63.0
""
991.0
3094.0
791.0
1910.0
134.0
921.0
3832.0
395.0
7048.0
86.0
844.0
3191.0
1188.0
1002.0
878.0
4579.0
96.0
738.0
207.0
3028.0
138.0
9383.0
""
975.0
277.0
132.0
546.0
""
2800.0
882.0
266.0
77.0
""
82.0
927.0
64.0
56.0
417.0
254.0
93.0
546.0
115.0
340.0
205.0
1142.0
672.0
522.0
1451.0
72.0
178.0
122.0
100.0
38.0
1476.0
282.0
""
17227.0
113.0
24.0
28.0
139.0
44.0
""
36.0
37.0
""
24.0
520.0
834.0
""
""
27.0
35.0
44.0
""
31.0
118.0
13856.0
""
50.0
""
1272.0
119.0
4790.0
13615.0
162.0
199.0
347.0
93.0
1065.0
46.0
48.0
27.0
171.0
15132.0
121.0
1659.0
898.0
29.0
134.0
163.0
""
""
23.0
33.0
5136.0
140.0
21.0
34.0
241.0
""
27.0
88.0
3873.0
25.0
""
159.0
""
""
""
""
""
21.0
""
""
36.0
119.0
45.0
143.0
39.0
""
38.0
""
134.0
65.0
""
""
""
47.0
24.0
116.0
630.0
""
""
111.0
22.0
76.0
211.0
35.0
308.0
33.0
121.0
""
""
""
21.0
329.0
21.0
95.0
33.0
93.0
""
48.0
""
114.0
""
162.0
""
116.0
40.0
88.0
""
""
""
""
907.0
""
""
39.0
62.0
97.0
""
261.0
85.0
""
""
36.0
""
20.0
78.0
""
151.0
25.0
89.0
74.0
124.0
27.0
65.0
""
30.0
22.0
62.0
""
""
""
177.0
25.0
638.0
""
""
""
137.0
32.0
64.0
38.0
""
""
""
""
""
""
""
""
""
76.0
""
""
""
""
""
""
""
""
67.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
53.0
""
""
""
67.0
""
95.0
""
""
""
""
189.0
""
""
82.0
90.0
""
34.0
""
21.0
1656.0
""
146.0
75.0
83.0
50.0
""
709.0
115.0
""
29.0
127.0
""
382.0
106.0
""
""
69.0
""
""
""
61.0
""
""
""
148.0
""
62.0
""
791.0
903.0
""
304.0
21.0
83.0
""
22.0
39.0
""
269.0
""
""
23.0
""
99.0
24.0
""
""
""
72.0
""
62.0
55.0
21.0
179.0
""
97.0
21.0
125.0
214.0
94.0
27.0
21.0
""
""
70.0
""
56.0
44.0
198.0
""
""
""
""
""
56.0
22.0
36.0
66.0
194.0
53.0
35.0
""
""
495.0
""
364.0
""
""
70.0
107.0
32.0
""
""
99.0
34.0
46.0
""
24.0
23.0
""
""
""
168.0
""
""
88.0
26.0
21.0
""
40.0
25.0
77.0
28.0
56.0
33.0
""
""
35.0
26.0
""
72.0
""
""
""
2083.0
39.0
42.0
33.0
""
48.0
27.0
27.0
84.0
""
""
81.0
21.0
28.0
87.0
104.0
48.0
1000.0
74.0
48.0
""
""
38.0
""
93.0
719.0
35.0
78.0
72.0
43.0
24.0
146.0
104.0
""
""
""
147.0
495.0
80.0
138.0
127.0
""
467.0
59.0
168.0
245.0
1519.0
41.0
1343.0
278.0
""
25.0
359.0
""
""
69.0
1380.0
""
285.0
120.0
377.0
""
63.0
""
1246.0
25.0
""
649.0
44.0
34.0
""
38.0
24.0
569.0
""
""
""
24.0
""
117.0
437.0
345.0
""
201.0
20.0
""
76.0
""
""
""
""
""
""
122.0
1048.0
""
247.0
1193.0
187.0
49.0
""
28.0
""
358.0
623.0
""
773.0
33.0
""
3619.0
79.0
""
64.0
""
""
""
""
""
""
""
""
51.0
31.0
69.0
""
457.0
25.0
153.0
69.0
2093.0
73.0
""
103.0
""
99.0
""
""
109.0
181.0
""
212.0
38.0
""
21.0
20.0
""
22.0
""
114.0
""
""
55.0
22.0
375.0
37.0
""
120.0
""
24.0
27.0
40.0
""
124.0
""
""
""
26.0
57.0
41.0
48.0
282.0
""
173.0
78.0
""
""
108.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
122.0
""
""
115.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
31.0
""
""
56.0
60.0
""
""
""
""
""
""
""
""
""
29.0
""
20.0
539.0
""
""
20.0
25.0
""
""
22.0
27.0
""
""
21.0
""
46.0
153.0
""
""
""
""
""
""
""
""
""
""
""
20.0
""
158.0
""
""
""
""
""
70.0
""
""
""
30.0
""
23.0
90.0
""
28.0
221.0
""
""
37.0
""
""
""
""
44.0
20.0
27.0
39.0
142.0
""
""
28.0
629.0
""
""
44.0
91.0
29.0
""
""
""
""
26.0
50.0
""
""
""
131.0
55.0
133.0
299.0
423.0
180.0
""
""
867.0
200.0
113.0
102.0
648.0
""
505.0
1462.0
31352.0
26.0
""
87.0
91.0
2225.0
814.0
86.0
""
278.0
190.0
81.0
200.0
568.0
327.0
43.0
9191.0
45.0
""
27.0
110.0
111.0
168.0
64.0
""
96.0
""
46.0
1864.0
32.0
118.0
951.0
98.0
""
123.0
355.0
""
97.0
20.0
122.0
21.0
78.0
20054.0
271.0
521.0
""
1918.0
202.0
""
224.0
""
255.0
77.0
2572.0
""
988.0
19443.0
153.0
96.0
42.0
82.0
39.0
111.0
""
3843.0
""
34.0
243.0
157.0
1904.0
93.0
133.0
""
54.0
247.0
123.0
214.0
396.0
131.0
1561.0
639.0
31.0
""
39.0
35.0
65.0
40575.0
116.0
""
43.0
1275.0
""
177.0
15631.0
127.0
430.0
139.0
90.0
33.0
378.0
34.0
209.0
157.0
""
""
143.0
54.0
""
873.0
146.0
1119.0
683.0
166.0
198.0
389.0
186.0
""
""
303.0
31.0
""
""
754.0
""
49.0
191.0
113.0
138.0
97.0
95.0
""
317.0
77.0
""
72.0
34.0
""
3012.0
71.0
76.0
1524.0
""
41.0
""
42.0
""
452.0
1334.0
700.0
""
1662.0
177.0
""
100.0
55.0
1526.0
249.0
""
""
153.0
199.0
""
168.0
7271.0
97.0
""
158.0
140.0
27.0
357.0
121.0
299.0
84.0
1391.0
126.0
""
556.0
64.0
""
""
331.0
91.0
""
102.0
221.0
102.0
111.0
""
""
49.0
1341.0
48.0
25.0
203.0
""
46.0
""
734.0
""
1851.0
57.0
""
""
59.0
99.0
10590.0
1066.0
""
248.0
""
202.0
1469.0
7558.0
""
""
50.0
33.0
486.0
1062.0
105.0
1329.0
152.0
215.0
193.0
81.0
6210.0
447.0
""
585.0
126.0
594.0
2049.0
574.0
137.0
200.0
83.0
119.0
67.0
125.0
283.0
""
125.0
151.0
70.0
""
818.0
""
""
""
""
35.0
""
""
21.0
""
""
""
3310.0
""
22.0
""
41.0
133.0
29.0
788.0
26.0
182.0
""
1061.0
""
""
""
43.0
""
""
""
""
""
""
""
""
""
21.0
""
45.0
""
""
""
""
1217.0
30.0
""
27.0
""
""
""
""
""
""
""
""
""
""
313.0
""
""
39.0
""
""
""
""
3843.0
54.0
""
""
""
55.0
""
23.0
""
""
""
""
""
39.0
220.0
""
""
23.0
28.0
""
""
""
""
""
414.0
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
69.0
1311.0
""
""
""
33.0
""
64.0
""
""
33.0
""
""
129.0
201.0
""
""
""
20.0
""
""
""
""
101.0
741.0
""
""
21.0
212.0
""
""
23.0
""
156.0
54.0
""
26.0
""
206.0
62.0
39.0
""
39.0
163.0
91.0
""
318.0
251.0
""
31.0
""
75.0
""
148.0
77.0
""
""
51.0
798.0
31.0
""
35.0
210.0
22.0
738.0
381.0
49.0
611.0
""
148.0
174.0
""
873.0
""
420.0
73.0
112.0
""
2851.0
429.0
31.0
20.0
147.0
""
65.0
50.0
20.0
""
1563.0
""
419.0
""
1182.0
479.0
22.0
417.0
""
307.0
322.0
""
2365.0
""
42.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
22.0
""
29.0
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
26.0
""
""
""
276.0
""
""
38.0
23.0
""
34.0
""
372.0
110.0
""
""
""
48.0
""
90.0
""
""
""
""
""
""
""
110.0
""
459.0
""
40.0
""
""
""
52.0
57.0
""
""
""
2900.0
32.0
""
""
151.0
62.0
""
""
""
35.0
""
586.0
""
200.0
""
31.0
39.0
""
""
146.0
""
""
""
""
200.0
""
97.0
455.0
31.0
39.0
149.0
41.0
56.0
24.0
55.0
69.0
27.0
""
55.0
39.0
""
""
394.0
""
157.0
""
47.0
""
""
""
155.0
""
47.0
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
