married_white_male_mean
0.53172338
0.47036043
0.55949146
0.54448086
0.59860748
0.4539291
0.44333792
0.54143059
0.52029896
0.56426382
0.57651871
0.5619871
0.57227063
0.52016425
0.59662819
0.49883339
0.57310438
0.49627671
0.53832275
0.56193531
0.5304746
0.51088035
0.60261559
0.47402281
0.48389482
0.54688019
0.47379515
0.49293762
0.5615412
0.56430161
0.59266758
0.44527
0.53650421
0.44643164
0.36423412
0.55566067
0.37541774
0.49573976
0.59287322
0.48956531
0.46762839
0.52478421
0.47103694
0.61297375
0.62595963
0.57849783
0.55910152
0.540133
0.54668051
0.47550291
0.68381572
0.55587292
0.54887259
0.46312362
0.48191458
0.56100714
0.50658894
0.55585587
0.54245913
0.54781067
0.56254303
0.51811749
0.58997035
0.54966378
0.53912956
""
0.56454313
0.71120965
0.50823957
0.49309507
0.65598607
0.52397203
0.46926436
0.5548594
0.53198218
0.49173605
0.57730204
0.47345492
0.32666069
0.42215922
0.26507181
0.42533332
0.48234871
0.45281893
0.56733352
0.53597742
0.6011849
0.57483435
0.51188463
0.33838883
0.61761528
0.46511078
0.49297047
0.55358464
0.51176798
0.51176029
0.19034833
0.58039773
0.53049022
0.48075008
0.52423394
0.52884591
0.46754247
0.53764266
0.52602184
""
0.34217396
0.47108275
0.55422372
0.52583051
0.4346146
0.32327619
0.53693527
0.50531888
0.44767344
0.27519685
0.41600078
0.51095855
0.55135399
0.5288893
0.50941747
0.54431355
0.46271101
0.52958983
0.47831693
0.52279073
0.53678226
0.57986909
0.50591546
0.55345535
""
0.50885642
0.61584759
0.51394618
0.53131491
0.4570545
0.55473608
0.56758565
0.56639594
0.57685
0.56330693
0.64712948
0.70360637
0.66432709
0.60132724
0.57942903
0.51193088
0.52504182
0.63339949
0.51490712
0.60441899
0.54892677
0.52621329
0.52311283
0.50509793
0.55653238
0.48155224
0.49623516
0.61784685
0.61179292
0.49813142
0.5144797
0.55962259
0.5553152
0.54455346
0.50037891
0.43528619
0.45156768
0.58801353
0.56758362
0.62022787
0.57912743
0.55486643
0.55578578
0.51399606
0.46121615
0.54304934
0.58791876
0.61316127
0.40401074
0.5221839
0.43740579
0.65111566
0.57578653
0.46084321
0.59366512
0.50660306
0.50142032
0.55874944
0.46716213
0.59219491
0.64510351
0.41804653
0.5214529
0.59898883
0.54831082
0.53333026
0.51516092
0.61204714
0.57416809
0.52339149
0.40472096
0.46446371
0.55185288
0.60572821
0.50251931
0.58462471
0.49209118
0.56269157
0.60508454
0.6116637
0.56778044
0.53178847
0.45623714
0.46092063
0.58528864
0.56064636
0.55302638
0.54772311
0.52064788
0.54741317
0.52869022
0.51671731
0.55825657
0.6081894
0.56596953
0.52883369
0.6283924
0.60447055
0.5759154
0.63534141
0.60932034
0.4894191
0.51015228
0.46171707
0.56658721
0.52612549
0.46792141
0.50927752
0.46693355
0.46394631
0.50419897
0.50517076
""
""
0.3981508
0.66399795
0.58694857
0.57370347
""
0.5233438
0.60289192
""
0.58193249
0.56872702
0.55807644
0.60763878
0.54633534
0.54505718
0.63766462
0.54974037
0.55652225
0.50656354
0.57675266
0.5021143
0.55624688
0.43562528
0.50990856
0.57775605
0.52157354
0.58922619
0.49175066
0.53044164
0.57067508
0.49814394
0.56414509
0.55052871
0.60224086
0.57364851
0.53388435
0.52874821
0.52407676
0.51166397
0.51611084
0.53583044
0.58820379
0.43483987
0.45762914
0.45473325
0.55764294
0.35830039
0.57777894
0.4294585
0.19606067
0.51737368
0.36683208
0.41374278
0.36349434
0.30895662
0.38721088
0.42476958
0.59257931
0.54856706
0.29244775
0.35293216
0.41411066
0.41355446
0.51353973
0.56276691
0.57785696
0.6146692
0.60759884
0.56625277
0.57512385
0.52807117
0.51253492
0.53749782
0.5500142
0.53683895
0.49227142
0.52683413
0.37593582
0.52486295
0.50283051
0.55622357
0.56311345
0.48934603
0.57752794
0.53787637
0.53260869
0.54792583
0.68639541
0.55605179
0.56981272
0.49910757
0.55398118
0.50007391
0.53868562
0.48300564
0.56158602
0.65069807
0.59424013
""
0.41261855
0.50894016
0.61067319
0.54569012
0.67964232
0.43133053
0.57236129
""
0.66406238
0.59655505
0.47612971
0.60884362
0.54476124
0.5821957
0.56482309
0.64360344
0.60549468
0.55629969
0.58226955
0.58804369
0.60066938
0.32108963
0.50946099
0.56867397
0.59318376
0.43889841
0.3967866
0.46937564
0.55608261
0.4423365
0.4757742
0.36752307
0.61585873
0.54419553
0.47354776
0.47807497
0.54772055
0.57046145
0.50438285
0.632303
0.5893386
0.50888544
0.54768425
0.54908162
0.6129995
0.56945407
0.57044756
0.42872769
0.19032803
0.35154235
""
""
""
0.25370055
""
""
""
0.16268155
0.35673401
0.40532744
0.42520678
0.56170344
""
0.43211934
0.42896438
0.41916984
0.54688865
""
""
""
""
""
""
""
0.35312641
0.25066331
0.25956592
0.35538182
""
""
""
""
0.20820551
0.35070524
0.53439587
0.48453793
0.37366691
0.33888519
0.4466466
""
""
0.52696431
""
0.66251475
0.32565936
0.38283631
""
""
0.45999303
0.48721841
0.36451703
0.5427559
0.43140873
0.59870368
0.54978055
0.52746481
0.5242371
""
0.33495608
0.52355665
""
0.43332162
0.49696866
0.26167887
0.37867385
""
0.50021744
0.47523361
0.65602809
0.61957836
0.5594812
0.59540862
0.62903559
0.66673559
0.57905996
0.68256712
0.5897181
0.42767328
0.5435468
0.44934294
0.48611313
0.52435005
0.57422727
0.57355428
0.59582675
0.57075393
0.54420811
0.58510202
0.54047418
0.56514192
0.51246339
0.47739956
0.50419396
0.5269317
0.58169705
0.54456389
0.55836892
0.5140456
0.61048168
0.5510897
0.55405861
0.49096254
0.50099057
0.39550126
0.49777198
0.49241567
0.44674882
0.47537589
0.51055855
0.47679204
0.50246656
0.51244777
0.4810282
0.58983386
0.30534568
0.4608731
0.51881659
0.43081334
0.58450061
0.54519963
0.55218095
0.58842647
0.58574033
0.53659374
0.59397483
0.56497955
0.5852201
0.4835296
0.54182553
0.65033603
0.5281136
0.40523952
0.62314624
0.56043297
""
""
0.6359995
0.4645915
0.4999072
0.3127313
0.30022949
0.50860697
0.61632621
0.5918687
0.62774193
0.48205453
0.53544956
0.5021773
0.52863663
0.53835499
0.46143758
0.39873201
0.56968766
0.50329071
0.5990268
0.47253597
0.57588363
0.60864818
0.57717985
0.6035164
0.55399102
0.60973054
0.72296977
0.55541319
0.58484459
""
0.50010753
0.5392099
0.48540157
0.48493242
0.54296899
0.54527432
0.63979638
0.58518046
0.5583896
0.51682907
0.58104748
0.66010338
0.54779273
0.5314225
0.61656815
0.58759749
0.59473079
0.54403341
0.62478679
0.1940193
0.47121069
0.61699289
0.57174355
0.53117245
0.52938575
0.56323874
0.63381141
0.54491329
0.5427649
0.56958586
0.58816528
0.67861539
0.64800256
""
0.65803003
""
""
0.57671541
0.44721147
0.64711076
0.54613531
0.55935812
0.60190833
0.63287055
0.52083296
0.52786326
0.48748571
0.48877993
0.55685365
0.36088887
0.44661584
0.45931163
0.4791986
0.53393644
0.59047461
0.57855546
0.51046163
0.60422361
0.48234481
0.57926691
0.56169158
0.53884923
0.54942024
0.4946053
0.50401038
0.59882557
0.57700497
0.60034502
0.58559471
0.55572677
0.56656963
0.50988382
0.65608579
""
0.6166473
0.35084513
0.38376072
""
""
""
""
""
""
""
""
""
""
""
0.56115872
0.3419916
0.47041151
0.36537644
0.38640365
0.32462996
0.30448034
0.35412547
0.36993092
0.35630694
0.42722359
0.53408545
0.37342229
0.48812377
""
0.27651688
0.54919857
0.55868965
0.41444233
0.45653877
0.40104181
0.49555004
0.60411847
0.3942486
0.59196568
0.42696419
0.29237396
0.39735261
0.54231471
0.30511004
0.23273283
0.40866396
0.53847086
0.56644571
0.55572188
0.53751624
0.57649672
0.46360761
0.53796107
0.54966325
0.6085189
0.58384341
0.41919273
0.55973715
0.50918835
0.57080364
0.53567511
0.5994488
0.49596399
0.47592476
0.57419223
0.47316676
0.45856711
0.58334738
0.46337721
0.52022588
0.54095936
0.53731322
0.49426952
0.54603511
0.571123
0.53254592
0.57953179
0.4498767
0.51368797
0.56545371
0.44735575
0.49980152
