par_rank_natam_male_mean
0.45099118
0.35880294
""
0.46401119
0.47441176
""
0.43629089
""
""
0.44401166
0.51286203
0.4432418
""
0.40221587
0.42838264
""
0.31163046
0.50050712
""
0.33818099
0.31415865
0.36482874
0.43135941
0.35285595
0.5065518
0.32031414
0.46458822
0.47245401
0.4354502
""
""
0.46197125
0.50221521
0.52550393
0.30818897
0.45652744
""
""
""
""
0.36788243
""
""
""
""
""
0.43732569
0.3383041
0.50162905
0.35926905
0.45091376
0.45874679
0.47458041
""
""
0.43766877
""
0.41743085
""
0.46032301
""
0.44601274
""
0.41706872
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51192409
""
""
""
0.53737164
0.48409408
""
0.37327546
0.35374531
0.54958892
0.462134
0.4410564
""
""
0.35062006
""
""
0.48890716
0.38118407
0.42186514
0.42681506
0.39782444
0.40640628
0.43923762
0.52932084
0.46838868
0.46998608
0.38033316
0.44924819
0.36003521
0.29626879
0.31132025
0.42370629
0.45311955
""
0.38781512
0.46360523
0.42039952
""
""
""
0.38792905
""
""
""
""
0.46531323
0.57914138
""
""
""
0.52477044
""
""
""
0.41768509
""
0.49144763
0.352671
""
""
0.39642656
0.34099829
""
""
""
""
0.46433082
0.31996793
""
0.2589224
0.34092486
0.46451044
0.54080993
""
0.4705255
0.39405513
0.38437244
0.48918584
0.4298735
""
""
""
0.61404389
0.47612098
""
0.56838602
0.41410187
0.38447839
0.4336552
0.49973196
0.54932493
0.5081259
0.5476945
0.51037687
0.38708696
0.30789027
0.4641706
0.49765787
0.40274325
0.41312176
0.53371555
0.4131799
0.45989186
""
""
0.47604865
""
""
0.41737923
""
""
0.35120159
0.538899
""
""
""
""
""
0.46173814
""
0.47059998
0.44171926
0.47526303
0.57125741
0.50116158
0.50281388
0.52201027
""
0.50062615
0.50723964
0.49158612
0.52362961
""
""
0.57349747
0.41562921
0.44844565
0.43068323
0.42529875
""
""
""
0.45462385
""
0.46860263
0.46577707
""
""
0.42885429
0.48446101
0.43336073
0.43477011
""
""
""
""
""
0.50242323
""
""
0.32143596
""
""
0.49656227
""
""
0.58368313
0.40523055
""
""
0.4539237
0.51893127
0.32798278
""
0.42053828
0.4036715
""
0.49549529
""
0.38639405
""
0.50784254
0.51579827
0.51276785
0.53061724
0.39654681
0.4475261
0.49846426
0.48216426
0.50440836
0.47079459
""
""
0.37878668
0.33189559
0.3134723
0.48606035
0.4420011
""
0.4581663
0.41773131
""
""
0.46117806
0.54174149
""
0.40503207
0.54589689
""
0.35883522
0.34047464
""
0.42416176
0.35223508
0.43419501
""
""
0.39585373
""
0.35578808
0.43614659
0.35069591
0.30282137
0.6966446
""
""
""
0.57528871
""
""
0.40643945
0.47748742
""
0.47748271
0.51507038
0.43736982
0.42625836
0.47533438
0.42992416
0.48602057
""
0.51627964
""
""
""
""
0.42667809
0.47042602
""
0.49710947
""
0.42948118
0.54360551
0.50117642
""
0.54225826
0.52469957
0.36068323
""
0.5346173
""
""
0.4289946
0.43344375
""
""
0.29648817
0.32868913
""
""
""
""
""
""
""
""
""
0.39706933
0.47722602
""
0.32243931
""
0.35898817
""
""
""
""
""
""
""
""
""
0.3737075
""
""
""
0.27642915
""
0.32341844
0.34845045
""
""
""
""
""
""
0.31211826
""
0.33870921
""
0.50791776
0.4014847
0.3095983
0.41127592
""
0.32301855
0.2793293
""
0.32217219
0.24539863
0.28025749
0.50360388
0.30530086
""
""
0.30057278
0.30490878
""
""
""
0.39730215
""
""
""
""
0.28081962
0.35953742
0.23893148
""
0.29242668
0.33176064
""
0.3712807
""
0.47672504
""
""
""
""
""
""
""
0.42056862
""
""
""
0.30775031
0.31913525
""
""
0.25093162
0.25259113
0.44677845
""
0.28931484
0.41946143
""
""
""
""
0.35486144
0.33669674
0.33412364
""
""
0.38817355
""
""
""
""
""
""
0.50260723
""
""
0.4008126
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43941897
0.47911105
""
""
""
""
0.43933833
""
""
""
""
""
""
""
0.32898542
""
0.45490038
0.43726912
0.51916552
0.49060336
0.42271218
0.47412452
""
0.44295394
0.42053938
0.50930989
0.41413251
0.36439893
""
""
0.55933344
0.4159162
0.39259979
0.39808881
0.41204634
""
0.38263586
0.3752085
0.38958636
0.37048468
0.38303247
0.4460479
0.33726135
0.4629617
0.36063674
0.38900077
0.29571947
""
""
""
0.30852318
""
0.4697206
0.49505806
0.43986621
""
0.46317095
0.56893742
""
""
""
""
""
""
""
""
""
""
""
0.50380081
""
""
0.56761944
""
0.48470381
""
""
""
0.3883841
""
""
""
""
""
""
0.33535838
0.45110267
0.38930643
0.56769824
0.52946496
0.4544318
0.36231846
""
0.52285379
""
""
""
""
""
""
""
""
0.37263659
""
""
0.43399882
""
""
""
""
""
0.49152631
""
0.44383344
0.52309954
0.5142715
0.38818598
0.44280377
0.48112515
0.4328928
0.36290565
0.36929736
""
0.39466223
0.33242434
0.33806467
0.43297949
0.34451544
0.40571591
0.32132342
0.30944124
0.53319758
0.49714425
0.49508077
""
0.37229374
0.35967857
0.31732613
0.50828874
0.49583778
0.5227769
0.42675111
0.27257118
0.59971935
0.51014966
0.43848416
0.29039773
0.28167614
0.2845315
""
""
""
0.31197989
0.33042523
""
""
0.33866689
0.37912849
""
""
0.41022858
0.29591039
0.29400972
""
""
0.35056174
0.31838593
0.3776716
""
0.27300307
""
0.48514515
""
""
""
0.3624638
""
""
0.29102528
0.37887904
0.21945448
0.39843428
0.32053784
0.37291408
0.36985502
""
0.33225283
0.37946784
0.37730843
0.36774161
""
0.29820043
0.36558199
0.43394816
0.40014172
""
0.34573466
0.42911604
""
0.35554817
""
0.50717407
0.46430647
0.50435156
0.39828557
""
""
""
0.27726704
""
0.51465052
0.34935009
""
""
0.39193818
0.41089427
0.38545528
0.40573075
0.40844813
0.50464135
0.48670286
0.39072457
0.36413005
0.4783057
0.53621393
0.42079371
""
""
0.43006867
0.41754419
0.55361599
0.47124615
""
0.37478393
0.53211445
0.33057126
0.50611353
0.48633465
0.44759846
""
0.39225399
0.50190103
0.38699412
0.39984724
0.42373991
0.49256426
0.43183503
0.44932228
0.34635493
0.37456793
0.43556181
0.34371555
""
0.37958786
""
""
""
0.37816879
0.42299917
0.46735978
