marr_26_natam_pooled_mean_se
0.048346844
0.063795067
""
0.036200013
0.02841595
""
0.022088885
""
""
0.064928368
0.043124266
0.020151075
""
0.067307256
0.056549013
""
0.022058811
0.04626305
0.093870662
0.031686924
0.029614236
0.0061246473
0.02699318
0.05461181
0.022420889
0.042836215
0.038674019
0.033398204
0.02239053
""
0.097592175
0.063680165
0.026488783
0.030844226
0.028870225
0.034513831
0.058595642
0.091938272
""
""
0.026671663
0.094334073
""
""
""
""
0.020204857
0.016806003
0.032380864
0.039202113
0.031962827
0.040160801
0.053181857
""
""
0.033293895
""
0.048176754
""
0.061377775
0.098844439
0.031123042
""
0.078616038
0.11977278
0.099054746
""
""
""
""
""
""
""
0.10548743
0.088970982
""
0.095663853
0.066360682
""
0.02729506
0.085628547
0.081455044
""
0.057968121
0.024057159
0.080936611
0.062102064
0.047314897
0.019326296
0.03284812
0.058622155
""
0.095408931
0.046154849
""
""
0.070694119
0.052360907
0.019306544
0.030463679
0.03198529
0.017185407
0.023044391
0.032409351
0.032417275
0.020297771
0.038504019
0.021578338
0.069435626
0.047887761
0.045888375
0.055852748
0.032904945
""
0.030045213
0.038217738
0.045426987
""
""
""
0.067418806
""
""
0.075794309
""
0.055134911
0.052871235
""
""
""
0.017788228
0.072670229
0.079330638
""
0.063503042
0.088794738
0.047771808
0.044626147
""
0.10140295
0.039903026
0.047384515
""
""
0.065548733
""
0.047023226
0.016281053
""
0.055790577
0.073970884
0.030641718
0.068241797
""
0.02177019
0.02377614
0.043028634
0.047719102
0.080551021
0.11190284
""
""
0.043835197
0.016082972
""
0.012350078
0.025632521
0.038063895
0.01651711
0.042015471
0.0112315
0.027323479
0.026582323
0.026787039
0.055118058
0.052768696
0.030970111
0.018614689
0.032330338
0.02824015
0.064754888
0.062815532
0.032156881
""
""
0.026031019
""
""
0.055208027
""
""
0.055145111
0.03131948
""
""
0.092744716
0.072740562
0.087840848
0.033043597
""
0.033503834
0.04342708
0.068369776
0.054265574
0.047920901
0.041235015
0.025695162
0.096356094
0.066522174
0.05529464
0.066234797
0.052506603
""
""
0.036283839
0.038811039
0.047301136
0.020948656
0.084039599
0.067301184
""
""
0.054307248
""
0.023971392
0.065957792
0.099422686
0.071348332
0.03020612
0.046087224
0.037239656
0.059423968
""
0.080471493
""
0.09194123
""
0.07326065
""
""
0.063397482
""
0.087346256
0.057786912
""
""
0.072258286
0.020411117
0.066508092
0.07477992
0.012949572
0.059467848
0.025952941
""
0.038314406
0.029662259
""
0.036592018
""
0.061573647
0.09119726
0.044095255
0.043584634
0.038489196
0.026785612
0.0091515211
0.052276969
0.014635856
0.01507542
0.037921224
0.038644072
0.083495669
""
0.039263532
0.03965329
0.053617395
0.034853324
0.036239978
0.092423394
0.059501305
0.019174118
""
""
0.014958681
0.026818119
0.082918324
0.052452486
0.015285451
0.04123126
0.029119086
0.036310483
0.092092492
0.031148991
0.021453241
0.045244586
""
0.064249597
0.048818063
0.06191219
0.021675225
0.0076746303
0.047084562
0.016624823
0.035547309
""
""
""
0.031885568
0.052614275
""
0.080332905
0.051375635
0.10544538
0.060708664
0.020154731
0.016513743
0.018804574
0.027128259
0.029778264
0.035455003
""
0.025844282
0.11016709
0.058168475
""
0.083868109
0.050825424
0.072289295
0.089255974
0.046462845
""
0.049086563
0.028797114
0.013868689
0.08032538
0.013058783
0.04162436
0.055274792
0.098559938
0.019760091
""
""
0.05931687
0.047252469
0.077313356
0.078920171
0.069265023
0.066870458
0.10635961
0.06967207
0.079106264
0.043979537
0.085451908
""
0.095003903
0.065403327
""
0.079924591
0.084473446
0.082605086
0.076239146
0.0059886905
0.014630786
""
0.049265604
""
""
""
""
""
""
""
0.019213973
""
""
""
0.017141702
""
0.016116371
0.035919331
""
""
""
""
""
""
0.029345118
""
0.058527328
""
0.05031421
0.036103405
0.053481348
0.029309796
""
0.020289449
0.038656034
""
0.019253509
0.026727332
0.036424048
0.032259002
0.012455905
0.080692746
""
0.025267167
0.022979878
""
0.056984574
""
0.062096503
0.062974356
""
""
""
0.047013834
0.035867617
0.055507697
0.076850779
0.015791235
0.026103413
""
0.030119959
""
0.047689643
