staycz_pooled_female_p75_se
0.013591594
0.0084214369
0.03075923
0.030876737
0.015112747
0.076757945
0.03375404
0.011168507
0.024581509
0.032160901
0.020084051
0.035739392
0.025495065
0.04342933
0.035133149
0.016420711
0.015335199
0.048653129
0.055483103
0.028347554
0.046579868
0.012619976
0.016158264
0.02485491
0.018927313
0.012821544
0.023596978
0.013273424
0.035059888
0.026312085
0.032968465
0.070915721
0.047202364
0.032075457
0.011890323
0.016983086
0.0039293352
0.038783617
0.011882083
0.016629698
0.010843026
0.011510231
0.059740864
0.047324564
0.0057650954
0.0296818
0.02894718
0.014580459
0.0064637149
0.027627429
0.0082644196
0.008531156
0.076861449
0.04071416
0.032621253
0.037787847
0.021768169
0.013037863
0.0064283824
0.074435115
0.014932643
0.021395471
0.0089649176
0.017481459
0.033168674
0.058860995
0.035733622
0.14972462
0.098130748
0.0051796893
0.069199547
0.11198252
0.082579814
0.11628987
0.0093614031
0.12711419
0.085232615
0.01535409
0.016006552
0.026024107
0.027984114
0.12490713
0.20327398
0.014400501
0.059044391
0.046149358
0.092713878
0.094907679
0.073603041
0.031050719
""
0.057617169
0.047856785
0.099965602
""
0.082323089
0.028172312
0.011021175
0.010194507
0.018468989
0.021479256
0.032097477
0.050402034
0.0017193321
0.010785215
0.014294188
0.0039598038
0.0097947363
0.031636354
0.0095147938
0.011742516
0.030507972
0.024513504
0.023049364
0.0087901233
0.022899225
0.049175192
0.077611335
0.035145219
0.052132618
0.034628112
0.040704615
0.033638008
0.038168501
0.024876365
0.02710335
0.01336024
0.016396793
0.020444572
0.038346518
0.048454233
0.038499683
0.031396348
0.010371799
0.032617107
0.057881698
0.014269146
0.025086964
0.020972427
0.034142464
0.02423529
0.047883153
0.020085461
0.061630368
0.041675694
0.01430341
0.036572061
0.070425816
0.039409604
0.074664362
0.054559659
0.041558418
0.036541682
0.011858691
0.046874259
0.059679907
0.018726667
0.021422923
0.050163466
0.073734328
0.055212595
0.065020055
0.029447397
0.043888263
0.03801487
0.056413814
0.032508247
0.041545287
0.015815865
0.064017631
0.0056513473
0.034171343
0.035089616
0.009495209
0.06439428
0.078813978
0.010500796
0.044640727
0.050701387
0.05789056
0.017908523
0.044177674
0.0091570523
0.014694662
0.070786007
0.037681602
0.0025030742
0.11815552
0.015492296
0.0083077606
0.017445063
0.029598616
0.0027207544
0.021872057
0.0065998342
0.0048654033
0.024270669
0.010290799
0.014318014
0.024910973
0.0049185734
0.011853199
0.017321959
0.018369915
0.0013843001
0.011920227
0.0063385153
0.026468415
0.013330366
0.0084344884
0.041410524
0.053745437
0.0060623814
0.0080710473
0.0097883129
0.0018371122
0.0049532666
0.027361648
0.0024986309
0.0027397422
0.01245574
0.0022998338
0.0019813776
0.0045769876
0.0039758459
0.0065518273
0.0031416197
0.0055350829
0.0023310855
0.0065365098
0.0084630735
0.074118428
0.018685989
0.0039930628
0.0044535701
0.0049756849
0.01195829
0.01677056
0.050072089
0.0075011184
0.014584265
0.0031981145
0.0078260843
0.015840191
0.0044159791
0.032651838
0.0032848145
0.04403552
0.06693688
0.058016207
0.0054779523
0.010234848
0.027085621
0.1285038
0.034079898
0.080867566
0.2262361
0.090185612
0.05793364
0.022924893
0.0051969979
0.20715065
0.0051774196
0.026816871
0.016058184
0.0037093738
0.017004527
0.014666401
0.047468185
0.074399732
0.032922976
""
0.062051997
0.13910964
0.0029846958
0.11612573
0.048197683
0.037049688
0.015771018
0.0054634451
0.040379122
0.056599554
0.024949765
0.0088149551
""
0.020485867
0.027028264
0.018628228
0.022780284
0.027672462
0.060987696
0.020880178
0.057803128
0.031136887
0.036174569
0.0094163176
0.033965215
0.038310092
0.034879331
0.09893433
0.1703296
0.076384611
0.067316979
0.03985624
0.018893095
0.055621125
0.0072003892
0.033822637
0.0030904517
0.003072988
0.0061229039
0.0067416732
0.0029747272
0.005237917
0.0068044877
0.0084165595
0.0091649583
0.0039164899
0.0094332071
0.0065846583
0.0079364832
0.020945014
0.0088406932
0.029053299
0.0047185766
0.0029733353
0.04792456
0.010210956
0.012592439
0.0062099113
0.0084398417
0.019478058
0.036407743
