hs_other_female_p75_se
0.088231802
0.070621774
""
0.059678067
0.060908522
""
0.018615888
""
""
0.035815112
0.10834116
0.023332525
""
""
0.070728153
""
""
0.080503203
""
""
0.046624787
0.040050231
0.090371475
""
0.03703868
""
0.024329141
0.047539882
0.024235226
""
""
0.057878867
0.020449307
0.019831264
""
0.053674337
""
0.18160705
""
""
0.073825046
""
""
""
""
""
0.019409204
0.11467643
0.037822697
0.054721508
0.026329933
0.02211296
0.073840186
""
""
0.071806513
""
""
""
0.11194272
""
0.055235576
""
""
""
""
""
""
""
""
""
""
""
0.14958701
""
""
""
""
""
0.029374288
""
""
""
0.15976436
0.047164626
""
""
0.058907285
0.041456349
0.036440268
""
""
""
0.018768968
""
""
""
0.096779436
0.023329794
0.10740142
0.054659665
0.026252043
0.012039647
0.07186918
0.026856063
0.028971279
0.040859804
0.035923198
""
0.047205318
0.031480391
0.10079198
0.022364924
""
0.040438876
0.038373463
0.045908529
""
""
""
0.15000539
""
""
0.13594116
""
0.017290387
0.064500369
""
""
""
0.019300956
""
""
""
0.034366693
""
0.092234254
0.042581674
""
""
0.11316742
0.02218231
""
""
""
""
0.02986961
""
""
""
""
0.04012876
""
""
0.030826537
0.02508118
""
0.020587582
""
""
""
""
0.017983716
0.016003828
""
0.008688313
0.01131181
""
0.045496855
0.096192114
0.019675655
0.032607749
0.1011712
0.043881986
0.073061489
""
0.028034123
0.02820408
0.033655081
0.10421508
""
""
0.022868069
0.15106608
""
0.02257224
""
""
0.058586452
""
""
0.04280781
0.025011063
""
""
0.12206466
0.087429367
0.13593125
0.044624966
""
0.030367719
0.098631926
""
0.034888241
0.065295704
0.060356755
0.029427683
""
0.088316925
0.11097245
0.037059419
0.043143917
""
""
0.021773081
0.061319813
0.055849731
0.022975933
0.17004359
0.16549109
""
0.16700163
0.12547775
""
0.025296591
0.048927084
0.057364095
0.058274236
0.022982713
0.034885403
0.060789958
0.031180101
""
0.056623671
""
""
""
0.12519997
""
""
0.10277693
""
0.057677254
0.057600051
""
0.17155561
0.05785647
0.034092125
""
0.050492927
0.019268289
0.068132199
0.039634392
""
0.038003732
0.0559875
""
0.050443795
0.15583353
0.037755903
0.10384929
0.02925789
0.023171201
0.035886575
0.016423877
0.010101188
0.021886487
0.0072041145
0.015257464
0.041470304
0.021747408
""
""
0.064760983
""
""
0.039769195
0.053860042
0.11362655
0.059907462
0.028056156
""
""
0.012725978
0.023738457
""
0.044349026
0.015476597
0.042374268
""
""
""
""
""
""
""
""
""
""
0.076486312
0.02203547
""
0.054360989
0.052949499
""
""
""
""
0.13470687
""
""
0.082220167
""
0.062640756
0.056496952
0.076390684
0.047483031
0.054107923
0.080194794
0.021919854
""
0.029403778
0.16565721
""
""
0.088009469
0.07558012
0.040512018
0.12006018
0.040293809
""
0.077896446
0.034372792
0.015492932
0.035054952
0.010045956
0.016100453
0.13842565
""
0.02704704
""
""
0.054525193
0.053494308
0.14484286
""
""
""
""
""
0.094519474
""
0.054583017
""
0.037407067
0.086332716
""
0.16463748
""
""
0.083135553
""
0.088408925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043723509
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011593374
""
""
""
""
""
""
0.10786378
""
""
0.13299981
0.087631129
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020450024
""
""
""
0.06822788
""
""
""
""
""
0.09075471
""
""
""
""
""
""
""
0.067005523
""
0.052482568
""
""
0.025970636
""
""
""
""
""
""
0.025808364
""
""
0.13805988
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021852475
0.018001599
""
""
""
""
0.16792454
""
""
""
""
""
""
""
""
""
0.016311642
0.051463511
0.049129423
""
0.069398418
""
""
0.020964028
0.026911844
0.018446922
0.03855978
""
""
""
0.072218411
""
0.084482476
""
0.05922788
""
""
0.046561323
0.045689803
0.060559325
0.10477852
0.017110011
0.025990264
""
0.13057584
0.041394737
0.088312156
""
""
""
0.17606661
""
""
0.043033998
