has_mom_white_female_p75
0.91153485
1.01914
0.98862469
0.98504251
0.95094651
0.98678738
0.98876154
0.98697001
0.9693042
0.91675955
0.93845916
0.98377663
0.9136371
0.97524631
0.9786256
0.93180674
0.97786999
0.89097184
0.98856372
0.96039665
0.96415257
0.95017123
0.97718525
0.99853724
1.004575
0.98275286
0.94388944
0.9560771
0.98712611
0.99300897
0.96563715
0.98231673
0.96507084
1.0020291
0.98688358
0.96222305
0.96050686
0.96064276
0.9214018
0.94752657
0.97976029
0.89653528
0.99252075
0.99167061
1.1173874
0.96436089
1.0098816
1.0168951
0.9919855
0.84398681
0.99131739
1.0067217
0.96696502
0.97323334
0.99123454
0.99842823
0.98732394
0.97997355
0.99826008
1.0054259
0.96521997
0.99092305
0.99596393
0.96578336
0.93173116
""
0.92506838
0.75211418
0.97124904
0.93653733
0.97300082
0.90591842
0.89472371
0.93860519
0.95472163
1.0639849
0.93857574
1.0293003
1.0211202
1.059329
0.76955825
0.95141131
1.0426009
0.93961763
0.9833225
0.9730317
0.9737494
0.99806482
0.96826208
0.91524655
1.0108782
0.98177892
0.98292404
0.98158097
1.008592
0.98427194
0.84803063
0.99837226
0.95326537
0.95202601
0.99625391
0.98510158
0.9790433
0.96614939
0.9815253
""
0.93773645
0.93558806
0.96547848
0.92789531
0.99705386
0.89826673
0.9813115
1.0124842
0.98780996
1.0191745
0.98564965
1.0099143
0.98784995
0.9992134
0.93660474
0.98677635
0.94518149
1.0198228
0.89344102
0.99948031
1.017185
0.95051885
0.96161902
0.96354872
1.030671
0.97831208
0.936131
0.8602972
1.014342
1.0033996
0.9424988
1.0557621
0.98189867
0.96724433
0.96876973
""
""
0.9751026
0.92703861
0.93427438
0.90857559
1.0220829
1.0090349
0.99598151
0.98585409
0.88045108
0.93953472
0.97645187
0.82220364
0.97798973
1.0100797
0.99577802
0.93965149
0.93358725
0.99145854
0.97916698
0.98047364
0.92484874
0.95319563
0.99100327
0.95985186
0.94999546
0.94010043
0.92491275
0.88066113
0.9540109
0.98070282
0.95846498
0.96777689
0.95631558
0.97042292
0.96414936
1.0216398
0.97712439
0.96863526
0.9438476
0.97443783
0.92543429
1.0691735
0.97907168
1.0177873
0.97950065
0.96972972
1.0331577
0.99203885
1.0005133
0.9956795
0.96323586
0.97293866
1.0002869
1.0381361
1.0386989
0.94484007
0.94051546
0.96205151
1.0003338
0.97032887
0.94649047
0.95230103
0.93863642
0.88095605
0.97487551
0.99866414
0.99501294
0.96506011
0.98639345
0.96988273
0.99178755
0.97265375
0.98856103
0.94529891
1.0052495
0.98569775
0.96512634
1.0234965
0.97455478
0.94377577
0.97514403
1.0034566
0.97892386
0.98053992
0.98438936
0.97331458
0.9762342
0.93584132
1.0164973
0.89326459
0.99703807
0.91243726
0.97424978
0.91063184
0.99204224
0.99838763
0.96421081
0.93893349
0.96389818
1.0159646
""
""
0.96994698
0.99473083
0.98115057
0.98420668
""
""
0.84589756
""
0.93657172
1.0124919
0.9787792
0.96590155
1.0091591
0.94571543
1.0183202
0.999681
1.0065918
0.99257052
0.97134066
0.95516682
0.98143649
0.9838357
1.0025719
0.99676204
0.94913131
0.90367979
0.95999157
0.96795875
0.93794459
0.97021627
0.94683272
0.92114532
0.96296746
0.99955732
0.97958595
0.99040419
1.020404
0.97103417
0.98769653
0.97848767
0.94844598
0.96875793
0.94109982
1.0056729
0.99750501
0.98428899
0.98316681
0.97689158
""
0.99796134
1.0037543
0.84150624
1.0419339
1.001935
0.99019426
0.98416954
0.99047023
1.0040433
0.96834195
1.0305535
0.96826869
1.0258366
0.94402564
0.96656436
0.98865378
0.98646063
0.98605585
0.99441403
0.98810983
0.98043251
0.97498447
0.92025632
1.0583457
0.99299115
0.9801057
0.97224581
0.77126521
0.96141309
1.0302781
1.0143121
1.0389211
0.92839092
0.98188543
0.99654061
0.96888679
0.97793365
0.94369763
0.99433529
0.97964776
0.97304296
0.98066789
1.0105519
0.96753287
0.98713702
1.0021609
0.94102722
1.0028322
""
0.89849448
""
0.85043979
1.0193743
1.051051
0.96045524
0.91071117
""
1.0385262
0.99008036
0.85481942
1.0165567
0.99463153
0.96806079
0.9703871
0.96751803
0.97493565
0.9795813
0.96512574
0.92489791
0.95361567
0.89002728
1.0157793
0.95034695
0.96241504
0.93444252
0.98250908
0.98562968
""
0.94124323
0.96158665
0.82823807
0.88748974
0.98998076
0.98019123
0.98677456
1.010371
0.94625938
0.94728047
0.99026442
0.95107114
0.94275612
0.9598344
0.96979457
0.98939604
0.98788965
0.9499408
1.0116342
0.50338733
1.0565969
""
""
""
1.0146338
""
""
""
0.88919133
1.0616254
0.97823346
0.93776822
0.62110209
""
0.92678452
0.98144698
1.0739849
0.90055901
""
""
""
""
""
""
""
1.0411067
0.75494343
0.89362067
0.97980255
""
""
""
""
""
0.88673615
0.94280797
0.99817145
0.98777801
0.98376572
0.91585094
""
""
0.8597545
""
0.91723061
0.87784874
0.98946345
""
""
0.92638832
0.94703835
0.83257812
0.98392141
0.91780633
0.99532574
0.93862933
0.9059509
0.97709268
""
0.93178272
1.0102841
""
0.98476034
1.0180508
0.67599356
0.98121804
""
0.9550932
0.98082644
0.99960661
1.0029701
0.97000259
1.0011736
0.94601035
0.97208631
0.95673871
0.96737969
0.96464419
0.881666
0.98578775
0.86627847
0.9643842
0.9773851
0.98499566
0.9555676
0.9786908
0.96684712
0.98085153
0.97090924
0.97140831
0.96561545
0.99673617
0.95318353
0.99259657
0.96594334
0.95413595
0.9464795
0.96065176
0.96908611
0.96738958
0.95767474
0.9513315
0.97575957
0.93998599
0.96566272
0.9193536
1.0645919
0.89837766
0.95970517
0.96509153
0.96080416
0.98032022
0.96251804
0.95830071
0.96997958
0.97480536
0.9667815
0.96088111
0.94809312
0.94341403
0.96590221
1.0072068
0.9956618
0.96355474
0.91464019
0.96964896
0.95404202
0.95529461
0.9653638
0.9759351
0.99134803
0.93922818
0.92230195
0.91168189
0.93421829
""
""
1.0372336
1.0471483
0.96728849
0.90577859
0.88860106
0.92446899
0.95106554
0.93912804
0.98465371
0.94735289
0.99000651
0.98948538
0.97087747
0.97455847
0.98387343
1.0108361
0.93940866
0.9777143
0.97189271
0.92691875
0.97496098
0.95924449
0.95806503
0.97006011
1.0059001
0.99626768
0.98889405
0.98511159
0.94375741
""
0.96324259
0.96215123
0.98378652
0.9259876
0.98382705
0.99719042
0.98261517
0.9743495
0.98080438
0.96573484
0.96788442
0.98612154
0.98967671
0.98679209
0.92992413
0.96639138
0.98251188
0.90943408
0.97355282
1.010095
0.93001091
1.0025761
0.97923267
0.96752256
0.95463002
0.97233856
0.95217955
1.0081173
0.95932901
1.0014905
0.99518293
0.951316
0.94363105
""
1.0458597
""
""
0.97491843
0.97299796
1.0346706
0.95264471
0.96744168
0.98193336
0.97212207
0.98657012
0.98701453
0.88362497
0.95596045
0.94326717
0.97824121
0.99659836
0.9474709
0.957178
0.93177319
0.97741729
0.94377506
0.97800374
0.96020246
0.97703314
0.93247795
0.96919614
0.9771269
0.97093278
0.96243316
0.98005038
0.96628439
0.94656152
0.9855684
0.9935599
0.96258664
0.98984873
0.94355172
0.96810269
""
0.98808813
1.0789212
1.0427834
""
""
""
""
""
""
""
""
0.92664784
""
""
0.99817204
1.0824566
1.0056441
0.88359153
0.93538529
""
1.1138817
0.88057667
0.98945862
0.8700819
1.0325499
0.96497846
0.98040062
0.9511351
""
0.83520788
1.0053024
1.0133003
0.97034341
0.88565439
0.93810517
0.9655531
0.99329746
0.9377054
1.0332989
0.8887977
1.0095701
0.98643112
0.94967735
0.9470315
0.9349466
0.95851976
0.96855909
0.97147107
0.95707691
0.97595793
0.94978261
0.97619218
0.97610992
0.9384532
0.93525463
0.94287765
1.0207897
0.92055911
0.97981018
0.97532487
0.97806162
0.97527564
0.96528041
0.98323691
0.96091563
1.0076584
0.98986417
0.9850378
0.94009393
0.97842032
0.97422028
0.98630822
0.96510458
0.94671601
0.96749312
0.97077799
0.95761043
0.9698469
0.97832644
0.94563919
0.92499959
0.95403421
0.99056673
0.95877868
0.96974367
0.97019672
0.95327276
0.97128206
""
1.0428656
0.91169918
0.96929526
0.95119649
0.93085361
1.0184854
0.9841342
0.98067069
1.0401639
0.99509865
0.91972566
