comcoll_asian_female_p25
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64589113
""
""
""
""
""
""
""
0.91101885
""
""
""
0.65284479
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5217908
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62298799
""
""
0.28012177
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70383906
""
""
""
""
""
0.55669045
""
""
""
""
""
""
""
""
""
0.68502051
""
""
""
""
""
0.65219992
""
""
0.55054724
""
""
""
""
0.53054518
0.58126587
""
""
0.70708352
""
0.57045263
""
""
0.52708596
""
""
0.59926569
0.8546195
""
0.73916829
0.78208375
""
0.58421594
0.57540625
""
0.63515735
0.59721833
0.71117103
0.46184877
0.67663169
0.65087169
0.48496702
0.71423632
0.59309554
""
""
""
0.50816745
0.39766181
0.54824191
0.63891464
""
""
0.46906328
""
0.68359756
0.72405356
0.65205902
0.44890469
""
0.5716024
""
""
""
0.31206313
""
""
""
""
""
""
""
""
""
0.39106297
""
0.65143204
""
""
0.31844503
""
""
""
""
""
""
""
""
0.58288294
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6582883
0.68963391
""
""
0.60558784
0.22029735
""
""
""
0.71371734
""
0.53072947
0.804919
""
0.6042006
""
0.65730774
0.63321859
""
""
""
0.68234795
""
""
""
""
0.43905544
0.35001144
""
""
""
""
""
""
""
""
""
""
""
0.60171592
""
""
""
""
""
""
0.51785517
""
""
""
""
""
""
""
0.63684291
""
""
0.63273853
""
0.6683293
""
0.64907849
0.57328612
0.38235664
0.8084113
""
""
""
""
""
0.85856032
""
""
""
""
0.50939661
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46570128
""
0.68467098
""
""
0.8888706
""
""
""
""
""
""
""
0.6625756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62632596
""
""
""
""
""
""
0.62908167
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32918578
0.51536149
0.34921548
0.35145664
0.27819279
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64511311
""
""
""
""
""
0.70768547
""
""
""
""
""
0.79526657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
