grad_hisp_male_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22731724
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0076895179
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044580504
-0.011623877
-0.00079271849
0.06472975
""
""
0.010977536
0.087360531
""
0.028925879
0.017698063
0.0020652218
0.029671973
0.015285261
""
""
""
0.015131334
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014258262
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022410333
""
""
0.0057587344
""
""
0.035336506
""
0.031106487
0.00556478
""
""
0.034184739
""
0.026910137
0.042613823
""
""
0.021258933
0.0065507893
0.064806037
""
0.028153703
0.04385294
""
""
0.017087664
0.028245093
""
0.027787339
-0.00054632762
""
0.015892215
0.022577383
0.0030553257
0.02646338
0.024495834
-0.010192646
0.025838973
-0.016807381
0.049105469
0.01158544
0.015446583
0.023863465
-0.0086136004
""
""
-0.010805741
0.01794339
0.0070635658
0.01173887
-0.0089129759
""
0.0096983314
""
0.028542407
0.0043905657
0.038241498
0.056319505
""
-0.02271444
""
""
""
0.036595196
0.042798799
""
""
""
""
""
""
""
""
0.01720723
""
0.09194541
""
""
0.029140962
""
""
""
""
""
""
""
""
0.03630453
""
""
""
""
0.0094839018
-0.010079662
""
""
0.032232784
""
""
""
-0.044792041
0.0056224032
-0.0035353357
""
""
""
""
""
0.0034343032
""
""
""
""
""
""
""
""
""
""
0.0049140789
""
1.0403841e-05
0.0009345393
""
""
0.060496386
0.066731885
""
-0.013040124
-0.057351928
0.047850635
""
0.030795855
""
""
""
""
0.094877273
0.066628359
""
""
""
""
0.037846327
""
""
""
0.026239518
-0.10642528
""
""
""
""
""
""
""
""
0.071881294
-0.029499782
-0.043951642
0.031893868
""
""
""
""
""
-0.017368631
0.00060728815
0.17028709
""
""
""
0.057330653
-0.021882458
0.12515664
0.069814913
-0.021480966
""
0.048039004
0.0076456522
0.0024577316
0.05752787
0.018849293
0.014039987
0.0080302488
0.028552966
""
""
0.026102813
""
0.16383767
0.073093072
""
""
""
""
0.11473682
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13393798
""
""
""
""
""
0.0080295522
""
0.037894081
""
""
""
""
""
""
""
""
""
""
0.046890818
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.011914078
""
""
""
""
""
""
-0.0032324514
""
-0.00093764201
""
""
""
""
""
""
0.052082658
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3521229
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14688112
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
