two_par_pooled_female_p75_se
0.0083485283
0.0053477008
0.018154493
0.015205231
0.0097295186
0.068592057
0.021307668
0.0065468787
0.015006811
0.016239412
0.012885944
0.027337264
0.0164476
0.024762513
0.016785352
0.0089820558
0.0098739238
0.027018255
0.024928939
0.0126262
0.025936481
0.0081241764
0.0089604585
0.018118709
0.0091372989
0.0082438858
0.013763861
0.0076393583
0.015543953
0.013053196
0.014003819
0.062712997
0.025342694
0.016265742
0.0075639356
0.0097679943
0.0031037966
0.019557079
0.007291744
0.011669248
0.0071978886
0.0082240878
0.043935977
0.034190331
0.0035802296
0.01912589
0.014538771
0.0084864274
0.0043145395
0.015523236
0.006253507
0.0058618933
0.055042345
0.02000593
0.017673075
0.017173728
0.012807298
0.0091321953
0.0046088444
0.056190781
0.0091817761
0.011285045
0.0060298755
0.010333225
0.018925648
0.032410052
0.01688257
0.12061933
0.06724342
0.0035601745
0.052489951
0.060399648
0.047889479
0.10469515
0.0057062032
0.087646179
0.058047485
0.0093852533
0.0097087482
0.013987225
0.018676518
0.051671777
0.14480402
0.010026182
0.044418711
0.031449508
0.067257106
0.057816472
0.036084004
0.01933731
""
0.040796481
0.036307272
0.047554083
""
0.057131223
0.021182712
0.0067088446
0.0066527398
0.011040452
0.011642634
0.015851159
0.033909347
0.001380419
0.0070795356
0.0080911051
0.00265261
0.0069686072
0.013647894
0.0059769647
0.0073436201
0.016542276
0.012378806
0.013504105
0.0056503112
0.012741221
0.022117754
0.031294331
0.014570442
0.032143679
0.014419368
0.017103404
0.018172145
0.024563944
0.01245444
0.01629767
0.0085050678
0.0087035187
0.01254483
0.020659903
0.024868337
0.023816345
0.019268373
0.0066081979
0.016194323
0.026139071
0.0084837237
0.014066865
0.011142657
0.018426169
0.013969583
0.021504343
0.010975801
0.026774148
0.018623468
0.010760004
0.020054849
0.039832633
0.019864717
0.036811132
0.027450971
0.021055996
0.015055393
0.0073123877
0.019818081
0.024549626
0.012382059
0.012625347
0.025545556
0.038238924
0.024423659
0.026960071
0.016150445
0.028278563
0.021954097
0.0233554
0.016370438
0.021395499
0.0091750259
0.027679689
0.0041091428
0.015225006
0.020612905
0.0062740152
0.039303798
0.047614276
0.0065511032
0.01967952
0.027496744
0.031703196
0.009936247
0.023795839
0.0054048393
0.0082495539
0.038164377
0.017305128
0.0017827222
0.071813762
0.0099218525
0.0054215807
0.010679432
0.017077489
0.0019414482
0.013366366
0.004258906
0.003166086
0.013932485
0.0064499318
0.0074604792
0.014167444
0.0029024864
0.0068272525
0.011302534
0.011325534
0.001138275
0.0071427608
0.0043420633
0.015515015
0.0085419109
0.0054749581
0.024410618
0.038335018
0.0041871802
0.00567328
0.0060624708
0.0014697432
0.0034872473
0.016260557
0.0019476399
0.0021239007
0.0087188678
0.0018024442
0.0015136729
0.0035910495
0.0030486749
0.0044141742
0.0024140277
0.0039445572
0.001585613
0.0047353883
0.0054882038
0.040713977
0.010186874
0.0027993941
0.0030363277
0.0032726193
0.0076164245
0.0092163803
0.030381748
0.0043147411
0.010357321
0.0022572272
0.0057537737
0.0093804188
0.0035460829
0.019449584
0.0023491129
0.028103666
0.03398044
0.037334014
0.0037534414
0.0073462427
0.015413879
0.062861368
0.023382345
0.039544448
0.17180862
0.038199939
0.041674521
0.012899526
0.0042864112
0.10668133
0.0037155089
0.017356211
0.010364887
0.0022229929
0.010455619
0.0102751
0.025233747
0.046118505
0.0220169
""
0.026961455
0.068014279
0.0023143035
0.073674746
0.020689918
0.019170338
0.01035571
0.0033875611
0.021657657
0.034795489
0.012551679
0.0054332647
""
0.0126881
0.015632745
0.008844357
0.013236664
0.015278247
0.037491623
0.013517675
0.024852296
0.020655867
0.019457741
0.0061702603
0.013833255
0.020596165
0.023606069
0.040623728
0.074281551
0.052110821
0.033003218
0.030251738
0.011080793
0.024068018
0.0045378609
0.015696701
0.0022086715
0.0022002058
0.0040244199
0.0048403479
0.0023034967
0.0034439864
0.0044662775
0.0053917561
0.005719889
0.002801389
0.0062632118
0.0053605111
0.0055691241
0.013515763
0.0051308419
0.019406639
0.0031347373
0.002126215
0.026733505
0.0066214032
0.0082824053
0.003983662
0.0059008338
0.012873891
0.019880721
0.027310627
0.0025783766
0.0046643699
0.0097715594
0.029970825
0.018349212
0.023882624
0.040430129
0.0197958
0.028171264
0.020831276
0.016425567
0.0068113566
0.0093622049
0.0025824197
0.01848123
0.0071462244
0.011384549
0.024556905
0.031071544
0.0052252896
0.0037621656
0.0051041432
0.01628763
0.027694581
0.021873968
0.0048542758
0.0058526639
0.0062494036
0.0027161026
0.009739087
0.007881674
0.0040908
0.012980621
0.0031249381
0.0057095475
0.0026017677
0.0045899628
0.002938204
0.0038199695
0.012220639
0.0048525403
0.0059670461
0.0056011402
0.0042194044
0.0032861729
0.013720585
0.012613783
0.024212731
0.02233647
0.0037582589
0.015648926
0.013886742
0.01988421
0.02046646
0.052787021
0.020323057
0.077000134
0.015827881
0.019638319
0.010664695
0.0081773233
0.022377558
0.018620411
0.0076959934
0.020814871
0.028073197
0.01859458
0.01011048
0.01202295
0.020613814
0.016824177
0.071972899
0.007921624
0.033319663
0.0076395175
0.0086702835
0.026191806
0.0053257421
0.010124526
0.014893645
0.0044417633
0.0093146702
0.0824304
0.0055095423
0.044829287
0.0024941028
0.014264978
0.013711819
0.0045490526
0.018011224
0.0058258087
0.019390019
0.017127257
0.015616365
0.017656928
0.021780334
0.0036821777
0.017424438
0.028985083
0.011260764
0.0058754846
0.032774098
0.053675581
0.008682142
0.016760848
0.017557312
0.022465941
0.023207316
0.0043324796
0.0081898179
0.0056453482
0.017936477
0.0028558439
0.01848175
0.03714164
0.0094358576
0.0088583501
0.016842782
0.023244862
0.0025097453
0.012933544
0.0061162044
0.055620946
0.014155171
0.011104625
0.017872581
0.024072446
0.0044946079
0.0051800977
0.026867297
0.010984894
0.02293176
0.025492037
0.024841402
0.038178027
0.046351351
0.012994942
0.018996393
0.02654485
0.012470528
0.010086624
0.0067221737
0.028882738
0.027147019
0.008007572
0.016020339
0.019298214
0.0545808
0.029034615
0.014795616
0.02712632
0.020338332
0.045637563
0.024661664
0.014526778
0.032984342
0.017774459
0.011252491
0.0057521332
0.0099651637
0.0090834294
0.022839187
0.0071760309
0.015291249
0.015905326
0.021839529
0.01619247
0.012207577
0.03705902
0.020245617
0.15385346
0.027422247
0.045788594
0.0059011057
0.0064528943
0.05879594
0.026450545
0.030650392
0.0099712107
0.016646069
0.054916792
0.016392205
0.04253526
0.063769691
0.018537071
0.045838065
0.03206696
0.049088757
0.015646752
0.013153942
0.01510403
0.031654455
0.030162413
0.0096964119
0.028139915
0.030023277
0.022315456
0.015262012
0.0085919332
0.0082202917
0.014896181
0.038807657
0.020039773
0.014062702
0.047870949
0.047977488
0.018106926
0.0080817044
0.029032212
0.027474826
0.029535584
0.018039241
0.0069483919
0.0019966566
0.011419176
0.0064461506
0.0031316024
0.059654806
0.004929089
0.017071681
0.020403126
0.0065336484
0.025212465
0.021412976
0.011283894
0.004519904
0.022941012
0.03978711
""
0.0053369533
0.015457778
0.0096765896
0.14462909
0.025350025
0.033731788
0.0092892433
0.014106514
0.018501883
0.011965052
0.016293425
0.016503733
0.0094833868
0.0096857687
0.0057326807
0.010095666
0.027049795
0.054667093
0.03212944
0.0078286035
0.010590283
0.0083075799
0.024605155
0.024425553
0.013152974
0.016189637
0.023877291
0.04150318
0.0068768756
0.033264708
0.019190358
0.0064065605
0.023745358
0.012340919
0.0070396974
