kir_pooled_pooled_mean_se
0.014606762
0.014033847
0.010302705
0.010701481
0.0087917838
0.010932498
0.011479519
0.015327393
0.0078524863
0.011222325
0.014525719
0.012717237
0.014616946
0.017550908
0.0099920705
0.012306981
0.01159472
0.011975978
0.009861974
0.010198613
0.0092224451
0.0091141397
0.010217847
0.013373342
0.010564292
0.011257066
0.01446923
0.011795241
0.010862215
0.016014325
0.011376463
0.010325774
0.015481347
0.0092522837
0.013400243
0.014937209
0.018920839
0.01298321
0.034840666
0.011390594
0.0086126532
0.011120862
0.013868707
0.012942552
0.016340733
0.01855042
0.017136158
0.013175756
0.014080902
0.015346805
0.0147309
0.010733349
0.019169617
0.012198965
0.013157106
0.010940424
0.010351831
0.01053737
0.014556274
0.011333826
0.012613251
0.010450746
0.015283811
0.010648384
0.0094739068
0.017276455
0.0099306488
0.016382527
0.014032255
0.01626908
0.014180665
0.017550224
0.010646168
0.010542008
0.01633502
0.013806785
0.018896131
0.010519057
0.0086150048
0.0095335385
0.0095570404
0.01190032
0.0087254969
0.01695309
0.014876813
0.010136475
0.008291875
0.0104432
0.011077654
0.012314241
0.010646135
0.009761625
0.010171413
0.0077372044
0.007825763
0.010439296
0.025744118
0.014161809
0.010452094
0.012230258
0.01193624
0.011748021
0.008722377
0.011116155
0.011161712
""
0.013068122
0.011144269
0.0086187823
0.010946911
0.009525626
0.01425202
0.0096058492
0.01237405
0.010612627
0.017767342
0.015271219
0.013405261
0.012974743
0.016243517
0.013435762
0.010763317
0.012165062
0.017488645
0.014318182
0.012423281
0.010089586
0.015846632
0.014877276
0.012271804
0.013347186
0.012356909
0.016781138
0.020217493
0.021720143
0.027038909
0.011094184
0.024045659
0.011170693
0.012974572
0.01100704
0.023253644
0.017937964
0.013027737
0.01693484
0.016548228
0.017488103
0.019955685
0.014023526
0.014168214
0.014937337
0.021284278
0.021013673
0.014190954
0.016344871
0.01212359
0.024914389
0.021085795
0.019239729
0.012464047
0.011511307
0.014449188
0.0093528964
0.0078423815
0.011880069
0.012725786
0.013465513
0.014461912
0.019873643
0.012180388
0.012503644
0.011242831
0.010489109
0.011615049
0.011971147
0.0140658
0.011943561
0.013018696
0.013188122
0.018272072
0.019063052
0.014674161
0.018772291
0.01233298
0.013805434
0.015606374
0.018270958
0.015868008
0.014144164
0.012714927
0.017198259
0.013134588
0.017326782
0.017172458
0.014916698
0.019438557
0.016465474
0.015267936
0.021530963
0.020158384
0.013626907
0.017476544
0.017974919
0.015563954
0.01420716
0.025690574
0.02485906
0.010813505
0.009607695
0.010924898
0.01225152
0.011808347
0.01243738
0.01115554
0.011162845
0.0095945187
0.010089045
0.013209444
0.018012943
0.012061109
0.014864147
0.013119858
0.01082138
0.016456842
0.016011471
0.0077240337
0.015258727
0.019428177
0.018505814
0.016999111
0.015777167
0.010370088
0.010802208
0.009512973
0.010650444
0.010621559
0.013493499
0.014226815
0.011382286
0.0090327188
0.014050698
0.015162651
0.011171956
0.011273623
0.0097481618
0.0091571761
0.015443102
0.01693321
0.013631228
0.014594634
0.021502495
0.018247562
0.012212669
0.0092245098
0.011952581
0.014775855
0.010701993
0.011527494
0.012382949
0.012822706
0.010599249
0.015513271
0.013550987
0.012387348
0.013999163
0.018432178
0.011116033
0.014093052
0.0098000355
0.011892778
0.016485427
0.0095590567
0.011507838
0.0098960781
0.012949795
0.012810835
0.0093160244
0.010333361
0.015097137
0.010461753
0.011360068
0.015992031
0.010904461
0.0099328011
0.012798727
0.011798531
0.015320377
0.01698452
0.015349389
0.011571635
0.0099193389
0.012199276
0.01047289
0.011352812
0.014331116
0.014274123
0.012283613
0.017814044
0.013344021
0.010858805
0.012804524
0.013236732
0.013707392
0.011336104
0.0096040359
0.01626314
0.014711478
0.011019161
0.015434982
0.013344456
0.011689542
0.0099720368
0.010814774
0.011060011
0.013036219
0.012954411
0.015119837
0.01793216
0.013334757
0.012301015
0.011323152
0.011137911
0.021328701
0.014736779
0.012822459
0.012846217
0.016318429
0.013766404
0.012984351
0.018107861
0.012108865
0.017450066
0.017855452
0.022119867
0.019325094
0.011944693
0.012732661
0.018723436
0.010346808
0.01123255
0.015144147
0.014301172
0.015667131
0.011081771
0.013508678
0.017012967
0.023824636
0.019912792
0.014723576
0.01104412
0.02176011
0.014124667
0.013026069
0.013987347
0.018312395
0.0099646775
0.020741627
0.013508588
0.010967784
0.0083490163
0.010326583
0.010207005
0.01613253
0.012333581
0.01004262
0.01243207
0.0091929352
0.010741537
0.0076907161
0.0099223023
0.01143317
0.010206161
0.0086416127
0.009911905
0.02143498
0.01585526
0.010402719
0.011180668
0.0095367804
0.010421789
0.016279342
0.011089467
0.018313974
0.014193108
0.0092122145
0.011841372
0.011699435
0.011667357
0.0143116
0.010523235
0.0078157149
0.0088805556
0.0077158757
0.0071071088
0.0092014186
0.0072478997
0.0074176695
0.0088616507
0.011426439
0.0081652077
0.0072561903
0.010015917
0.0082182279
0.009052421
0.010122309
0.0092563136
0.011194282
0.014830335
0.008402545
0.011018939
0.0093190325
0.0095943836
0.0094193732
0.0080569321
0.011121372
0.012200696
0.0089288373
0.0094711836
0.0083557237
0.0072312476
0.0068917074
0.0067217723
0.013601735
0.0075733596
0.0098322444
0.014853365
0.020520262
0.0175594
0.026666505
0.035756268
0.01531646
0.016353123
0.010940456
