kir_hisp_pooled_mean
0.46742475
0.47515064
""
0.49718377
0.46003959
""
0.39317709
0.51009232
0.46356809
0.34898913
0.46072263
""
""
""
""
0.50322706
0.44969356
""
""
0.43717879
""
0.35406899
0.4771933
0.34371245
0.38533098
0.42754933
0.45044291
0.42184138
""
0.43770936
0.52368832
""
""
0.35822132
0.43578619
0.44898286
0.44689834
""
0.45782337
0.46147209
0.41690838
0.40601864
""
0.50139648
0.5065012
""
0.45381209
0.38276589
0.49119622
""
0.48375317
0.42578554
""
""
0.38890541
""
0.42963222
0.38421345
0.50766987
""
0.42714989
0.39717191
0.45939708
0.4868755
""
""
0.42665944
""
""
0.51733732
""
""
""
""
0.51382887
""
""
0.56122738
0.54126376
0.59192097
0.38682854
""
""
0.46667096
""
""
""
""
""
0.45586342
""
0.5794965
0.41924798
""
""
""
0.40165842
0.46634319
0.48493156
0.45503297
0.48636749
0.54721779
0.45275655
0.47010601
0.44031832
0.446886
0.45661908
0.46142584
0.46388349
0.44910601
0.45978969
0.49991244
0.55678684
0.51528847
0.4682779
0.31856513
0.4742513
""
0.40362158
0.40623054
0.53510427
""
0.46567872
""
0.59748119
0.39939216
0.40035409
0.41065457
0.49902922
0.50558853
""
0.44299909
0.40972427
0.41746286
0.42341617
""
0.40004596
0.27561617
0.47021821
0.39849034
0.44169638
0.4722299
0.40481707
""
0.39572957
0.44844922
0.41373774
""
""
""
0.31418857
0.4220131
0.55405265
0.42237166
0.40288416
""
0.44369942
0.47451103
""
""
0.40611503
""
0.4343031
""
0.35916334
""
0.50719696
0.52380353
0.43978781
""
0.45489568
0.56173152
0.47982806
0.46732616
0.42228067
""
0.42159241
0.4457933
0.39557704
""
0.40610445
0.40779537
0.43000001
0.4933061
""
0.45487374
0.53543305
""
0.50900227
0.46005076
0.48830631
0.48124415
0.53495651
0.44140896
0.51062274
0.44097582
0.47121009
0.46970591
0.47180542
0.4677566
0.48512158
0.45154959
0.45516524
0.46848682
0.4958781
0.45863268
0.55290717
0.46086544
0.45603478
0.46028009
0.45324153
0.50138187
0.49570179
0.52105612
0.48355019
0.50440627
0.51364809
0.502716
0.47189564
0.4857401
0.49252573
0.47959754
0.48735404
0.5379926
0.47409689
0.49405441
0.56260395
0.4972935
0.52565318
0.49365219
0.48249933
0.46550396
0.50410914
0.53412336
0.50824183
0.46201953
0.46266675
0.45348087
0.40285781
0.45201817
0.49105951
0.50255013
0.50001734
0.46416762
0.49155143
0.44887444
0.50843167
0.49570367
0.51210117
0.41431543
0.49562034
0.5206818
0.49895364
""
0.58824199
0.45501727
0.42648304
0.43975011
""
0.45912164
0.46302515
""
0.55533755
0.51189017
0.57982099
0.46849546
0.44464943
0.46496207
0.44109645
""
0.50144827
""
0.41814402
""
0.51227301
""
0.40615836
0.49328765
0.46747565
0.48303822
0.4712953
0.51936001
0.47985682
0.46463197
""
0.49377522
0.47092131
0.45180261
0.46423489
0.45114669
0.57052064
0.57781094
0.4592438
0.48468637
0.45059365
0.44416872
0.56650907
0.4475159
0.58377469
0.4242501
""
""
0.51116586
0.60640889
0.48637486
0.53803098
0.46859738
0.46601766
0.51604295
0.47756422
0.51236838
0.51722163
0.48677358
0.46237671
0.5352394
0.47962764
0.49768427
0.48273984
0.46471173
0.5221616
0.51097369
0.41523957
0.48055258
0.42683843
0.47615963
0.51687878
0.41208896
0.45503619
0.47169101
0.47582787
0.46315381
0.44892964
0.4109821
0.44738594
0.47540709
0.4567593
0.47056946
""
0.39515623
0.4173623
0.54923338
0.45852035
0.47910199
0.42554042
0.44853318
0.45501316
0.45141459
0.48258901
0.4817794
0.46322671
0.46210575
0.53117126
0.39554787
0.47002715
0.46144161
0.50923556
0.4570491
""
0.36841679
0.45453876
0.46656796
0.49347284
0.52420717
0.50922889
0.47601035
0.48688307
0.42296147
0.4687447
0.46487147
0.4918884
0.46010673
0.4843567
0.45058772
0.40073144
0.5249657
0.45851687
0.48903584
