two_par_pooled_female_mean_se
0.0083832722
0.0052392124
0.013950156
0.015478955
0.0082379421
0.01873327
0.014556876
0.0058517102
0.011429588
0.013757972
0.010346733
0.018736215
0.013073316
0.020941455
0.017348895
0.0087942649
0.0086174328
0.018989895
0.024154089
0.011260757
0.01985313
0.006910597
0.0084757432
0.0098257959
0.0082528424
0.0075737434
0.011783237
0.0066363341
0.015588731
0.011695781
0.013299423
0.018979339
0.017807065
0.015873013
0.0068421592
0.0084478157
0.0027301076
0.018406406
0.0070857424
0.010352794
0.007038753
0.0078797489
0.016854551
0.013933589
0.0038756919
0.015042979
0.012579292
0.0069144587
0.0035280345
0.015625359
0.0044580554
0.0058276267
0.018945405
0.016679859
0.013851441
0.015936464
0.0095587512
0.0076862266
0.0043960186
0.01947519
0.0077732895
0.011064232
0.005620962
0.008176771
0.0179209
0.021125956
0.013091872
0.053884085
0.056008764
0.003555191
0.020786753
0.066535562
0.042145692
0.049971186
0.0055510337
0.061394319
0.035310347
0.0099852765
0.0095675411
0.015966769
0.016036892
0.027766392
0.064406581
0.0082254848
0.02841953
0.036390651
0.03520222
0.03687134
0.03093645
0.018332627
""
0.031452965
0.026640076
0.053228211
""
0.034787804
0.012506813
0.0054755933
0.006066083
0.0099274805
0.010677848
0.016546905
0.021023823
0.0012527587
0.0054211095
0.0073733996
0.0023804472
0.0055077411
0.0095988549
0.0051204711
0.0051684496
0.014883545
0.013070747
0.010186936
0.0048335623
0.009819176
0.020099984
0.031857982
0.012618567
0.018214252
0.014828138
0.013670327
0.011778512
0.020845292
0.013951466
0.014140574
0.0072120856
0.0076883365
0.0089851338
0.016197547
0.024331013
0.016531793
0.016419729
0.0065215086
0.014481891
0.017013462
0.0070169135
0.014374264
0.0093791187
0.014537689
0.011284465
0.01918797
0.0090802889
0.017477313
0.017248072
0.0072692693
0.01357515
0.029497242
0.015125583
0.021935189
0.021785431
0.019827865
0.012966377
0.0074440921
0.014178387
0.019121232
0.0099539934
0.0093013924
0.021403279
