wgflx_rk_other_female_mean
""
""
""
0.38912266
""
""
0.4557263
""
""
""
""
0.43491128
""
""
""
""
""
""
""
""
""
0.37999934
""
""
0.53467703
""
""
0.4133423
0.51123726
""
""
""
0.53212863
0.39829057
""
0.52595675
""
""
""
""
""
""
""
""
""
""
0.50745559
""
""
""
""
""
""
""
""
0.35146129
""
""
""
""
""
0.42877433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51462662
""
""
""
""
0.38608992
""
""
0.39971334
0.39586967
""
""
""
""
""
""
""
""
""
0.49780789
""
0.41970336
0.48824349
0.53094107
""
0.46120489
0.44555044
""
0.38462424
""
""
""
""
0.46875048
""
0.40168926
""
0.48343295
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52619326
""
""
""
""
""
""
0.50074643
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39159495
""
""
0.44513804
""
""
""
""
""
""
""
""
0.53477764
""
0.59555346
""
""
""
""
0.45464545
0.48637578
""
0.30881098
""
""
0.37519562
0.3672196
""
""
""
""
0.53199863
""
""
0.4650321
""
""
0.52096695
""
""
0.46343419
0.44127262
""
""
""
""
""
0.43835339
""
0.32507122
0.40955284
""
""
""
0.34636125
0.46239656
""
""
""
""
""
""
""
""
0.30911908
0.428848
0.51083827
""
""
""
""
""
""
0.5096274
""
""
""
0.46595526
0.43855879
0.31004405
""
""
""
""
""
""
""
""
""
""
""
""
0.46942902
""
""
""
0.53118813
""
""
0.47624388
""
""
""
""
""
""
0.44799289
""
0.42176309
""
0.45916075
0.44620207
0.44291592
0.53577185
0.58650643
0.56731093
0.59443367
0.50452965
0.37598413
0.41147614
""
""
""
""
""
0.49799275
""
""
""
0.50010598
""
""
0.56822771
0.50856405
""
0.4451853
0.52759761
""
""
""
""
""
""
""
""
""
""
""
""
0.50048971
""
0.31964672
""
""
""
""
""
""
""
""
""
""
""
0.35872883
""
""
""
""
""
""
0.50683528
""
""
""
""
""
""
""
0.32111993
""
0.36355612
0.50563461
0.43863806
""
0.55282748
0.51203853
""
""
0.53233773
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51981676
""
""
""
0.36966795
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43790358
""
""
""
""
""
""
0.50202417
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42577261
0.50248474
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40440324
0.48481628
0.38351387
""
""
""
""
0.42455268
""
0.47030592
""
""
""
""
""
""
""
""
0.33911988
""
""
0.41909498
0.35737175
0.35341191
""
0.38646448
0.36443487
""
""
0.43945038
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49291736
""
0.52594864
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53213614
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38516188
0.5049901
0.5570004
""
""
""
""
0.45206931
""
""
""
""
""
0.40982148
0.30564737
""
""
""
""
0.49595022
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51507437
0.50453848
0.42347115
""
""
""
""
""
0.40744823
""
0.45687345
""
0.40882978
""
""
""
""
""
""
0.42454353
""
""
0.36926341
""
""
""
""
""
""
""
0.42670906
0.4698346
""
""
""
""
""
""
""
""
""
""
""
0.49288052
""
""
""
""
0.49288192
0.50278568
0.49526426
0.54218662
0.55522823
0.59009016
""
""
""
0.4874447
0.59488881
0.58645475
0.48186246
""
""
0.5416196
""
0.49361885
0.54168081
""
""
""
""
0.44283047
""
""
0.47864068
""
0.50065881
""
""
0.46326345
""
""
""
""
""
""
""
""
0.50867671
