kfr_26_natam_pooled_p75_se
0.051475715
0.066430666
""
0.047300089
0.044706929
""
0.028532468
""
""
0.064615309
0.048170108
0.022382343
""
0.098422423
0.064256638
""
0.036707688
0.04750571
0.10454704
0.048426747
0.044948563
0.0090380907
0.033905502
0.0752334
0.024801409
0.080307789
0.045196086
0.042116381
0.027405264
""
0.12580772
0.059073281
0.026246823
0.032334331
0.055818412
0.041200414
0.17792326
0.14066114
""
""
0.045205142
0.13806629
""
""
""
""
0.023963368
0.022262461
0.034075718
0.044499181
0.036174692
0.050606564
0.071473069
""
""
0.039676595
""
0.055319216
""
0.086523853
0.1019145
0.032172438
""
0.085634232
0.093141831
0.10102905
""
""
""
""
""
""
""
0.088158838
0.12732735
""
0.12302413
0.12379762
""
0.034394279
0.12194531
0.12470876
""
0.061677743
0.026057765
0.095954359
0.07208737
0.060795367
0.016528683
0.036472607
0.059991121
""
0.11938709
0.05103093
""
""
0.06746392
0.059496365
0.02417108
0.042184394
0.04381844
0.023201663
0.031510193
0.037294831
0.038558569
0.025695369
0.048658092
0.025102852
0.080147184
0.062885202
0.059536703
0.073669218
0.036206916
""
0.036463924
0.042995628
0.055143297
""
""
""
0.074477799
""
""
0.086185291
""
0.05854959
0.050587092
""
""
""
0.018631613
0.090785086
0.081859082
""
0.080497265
0.098804198
0.043606605
0.055479009
""
0.085225709
0.049727339
0.055311017
""
""
0.10150538
""
0.044378567
0.033386372
""
0.11477984
0.07814455
0.033432305
0.057003237
""
0.023399431
0.028187292
0.059695635
0.047177453
0.091069572
0.095962115
""
""
0.040450171
0.01978131
""
0.01350722
0.030945836
0.055572122
0.021107152
0.039892923
0.01067485
0.031361748
0.029589502
0.029113999
0.077918716
0.080652639
0.036938008
0.020768238
0.044567116
0.039266948
0.071982682
0.073511072
0.034917444
""
""
0.028400077
""
""
0.06045438
""
""
0.077946886
0.031661469
""
""
0.1332159
0.085998468
0.084983706
0.034198105
""
0.032402318
0.053675056
0.067297272
0.049680497
0.052652445
0.0366841
0.025847977
0.085322365
0.074831426
0.053462621
0.06949579
0.056443982
""
""
0.03493537
0.052608628
0.058993276
0.026670134
0.10758334
0.077931896
""
""
0.058552664
""
0.027772658
0.081988394
0.12228578
0.10202655
0.037059665
0.057807863
0.049176503
0.072062679
""
0.08235155
""
0.12372635
""
0.083103947
""
""
0.075293183
""
0.085019983
0.061017465
""
""
0.060265213
0.027644526
0.11975093
0.088719353
0.016821429
0.062170219
0.043387379
""
0.044034012
0.036364675
""
0.035302058
""
0.074027427
0.0837593
0.055119913
0.041147903
0.040102284
0.041177344
0.015746674
0.048073791
0.021174653
0.02075737
0.046280067
0.045604561
0.12302008
""
0.042768206
0.055667426
0.056497458
0.037526947
0.045523971
0.10565229
0.070783891
0.029119274
""
""
0.019980211
0.031295165
0.095397815
0.06280309
0.019216338
0.096027523
0.040083174
0.053749338
0.12311768
0.045901787
0.038907066
0.06494084
""
0.069891103
0.069354936
0.098921031
0.044020716
0.012738314
0.075672843
0.025810009
0.037970226
""
""
""
0.034460984
0.084686853
""
0.086629301
0.063050695
0.10966768
0.059278645
0.021027766
0.020069804
0.023449522
0.035266683
0.036596414
0.048482262
""
0.028665174
0.097957335
0.10676605
""
0.087560691
0.055818621
0.078353167
0.10797088
0.048096694
""
0.047841799
0.030914614
0.016163221
0.080511399
0.014520381
0.040885534
0.074617743
0.12066655
0.020851582
""
""
0.060572907
0.050349016
0.10936678
0.11869129
0.10372475
0.082860865
0.29479435
0.1000221
0.10079564
0.091909692
0.092858195
""
0.10340507
0.074771576
""
0.10414925
0.10146818
0.15949017
0.11034881
0.11498953
0.023354042
""
0.093927249
""
""
""
""
""
""
""
0.025935216
""
""
""
0.035036098
""
0.026552698
0.053623073
""
""
""
""
""
""
0.056238748
""
0.10298535
""
0.069741964
0.054990888
0.089150958
0.051420014
""
0.030025363
0.079326995
""
0.035076726
0.052834731
0.075684585
