marr_26_natam_male_p75_se
0.12166907
0.087935425
""
0.10406169
0.092632584
""
0.063540421
""
""
0.14348982
0.10534073
0.051158074
""
0.18122908
0.16940281
""
0.090972327
0.12030213
""
0.10103032
0.10194907
0.017510552
0.062979139
0.09004844
0.056336895
0.077961788
0.10027009
0.07196372
0.058130715
""
""
0.11818635
0.066145994
0.07437107
0.11465459
0.084455371
""
""
""
""
0.084358491
""
""
""
""
""
0.04867721
0.047149204
0.076091424
0.11661237
0.085377753
0.088176839
0.13680407
""
""
0.089432418
""
0.14366591
""
0.13152805
""
0.090881638
""
0.18722077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073893137
""
""
""
0.12995854
0.056311034
""
0.19193085
0.12507758
0.045738287
0.080222555
0.12411063
""
""
0.13793501
""
""
0.15105069
0.17382264
0.044624966
0.068974689
0.048872173
0.049655382
0.051346194
0.080094397
0.066689156
0.048698232
0.10049789
0.052445278
0.17420711
0.14618537
0.15934747
0.14687812
0.084031053
""
0.085146211
0.10771636
0.12376533
""
""
""
0.14641182
""
""
""
""
0.14225915
0.10876853
""
""
""
0.043564476
""
""
""
0.070037901
""
0.12365051
0.16157451
""
""
0.10340831
0.12210703
""
""
""
""
0.12444952
0.053392936
""
0.12478115
0.2353542
0.07282538
0.12609653
""
0.05047911
0.067898512
0.13501863
0.11478706
0.21739544
""
""
""
0.076605476
0.037865184
""
0.02763561
0.061132837
0.10155266
0.041758582
0.097493187
0.024392799
0.064951845
0.034263302
0.067792751
0.19673879
0.23190294
0.066404097
0.049672037
0.084250517
0.074602723
0.13005033
0.1875173
0.076722726
""
""
0.05561493
""
""
0.13541855
""
""
0.17995214
0.078256086
""
""
""
""
""
0.075504854
""
0.084851168
0.12916683
0.1689136
0.096837811
0.10163814
0.091963828
0.056094613
""
0.16973805
0.11752634
0.11724941
0.058278725
""
""
0.086511038
0.11250469
0.12536755
0.052118979
0.16149528
""
""
""
0.12591402
""
0.05604266
0.18178611
""
""
0.081470728
0.11531387
0.092812859
0.12126591
""
""
""
""
""
0.19315678
""
""
0.22865003
""
""
0.12924929
""
""
0.12510283
0.049735293
""
""
0.031879969
0.1355783
0.049193747
""
0.097126015
0.059358057
""
0.08415316
""
0.17714195
""
0.14438102
0.10325825
0.082060859
0.045301981
0.017923508
0.12250274
0.038842905
0.034696117
0.10462565
0.084458403
""
""
0.099839918
0.11482032
0.18672946
0.088079713
0.118677
""
0.1583495
