comcoll_pooled_pooled_p75
0.57404703
0.54937017
0.70979279
0.55515617
0.57122505
0.58621716
0.55619353
0.59904718
0.6317904
0.56508482
0.51234442
0.54374421
0.60499138
0.58537769
0.5293479
0.5767284
0.655469
0.58811814
0.60934454
0.58219302
0.57732248
0.56495029
0.59291142
0.57696468
0.59319907
0.5621652
0.61825275
0.58642071
0.54627949
0.57022059
0.62102747
0.57539916
0.54680794
0.57639557
0.59724122
0.58529139
0.66882783
0.61307544
0.67928308
0.60077751
0.61216706
0.6417107
0.60667902
0.61430365
0.59963113
0.6189602
0.57497007
0.49482003
0.5509519
0.51348269
0.49111745
0.53645605
0.51395422
0.65858936
0.7053802
0.52136332
0.55981249
0.51446062
0.48573363
0.5534212
0.56089258
0.53379267
0.62824774
0.51753521
0.55577242
0.57212746
0.55802697
0.57493722
0.60132116
0.59254003
0.6508528
0.63267982
0.65530825
0.53394747
0.4930785
0.57822263
0.60664243
0.60697836
0.57334167
0.5066843
0.5614776
0.56304735
0.59557402
0.46997878
0.51993054
0.54774499
0.46052274
0.53864866
0.53390503
0.57802415
0.57306385
0.53634542
0.48870131
0.52247131
0.59460229
0.50354534
0.53976685
0.47943416
0.54490656
0.51800251
0.54629576
0.59355116
0.55127341
0.52617317
0.59059399
0.55653906
0.56406307
0.52512223
0.50133699
0.51853937
0.62831014
0.54227531
0.58794838
0.59008032
0.54967129
0.56241328
0.54628611
0.51037753
0.46481222
0.56887597
0.5720135
0.55028319
0.49958885
0.53076273
0.56554103
0.5160687
0.54357809
0.57828754
0.4999736
0.52842706
0.55299497
0.49036595
0.55907273
0.50014055
0.51185215
0.60996091
0.51114553
0.51826054
0.52521318
0.56842089
0.59999412
0.60295516
0.57585937
0.59017426
0.51903403
0.58066344
0.54335016
0.65676939
0.61182094
0.65301967
0.60510874
0.5423764
0.51789486
0.62596989
0.5681712
0.53874809
0.51013947
0.54839134
0.56181985
0.61587685
0.4709875
0.54717249
0.49066156
0.54330558
0.45201561
0.58550113
0.61499113
0.61620033
0.53501725
0.47793293
0.51517391
0.54957825
0.51518035
0.52245539
0.53822094
0.57136333
0.51482153
0.50997859
0.54364973
0.55184519
0.58969152
0.51957071
0.53435194
0.50289828
0.48400894
0.56146109
0.54365224
0.51410145
0.57427102
0.54329854
0.56143159
