proginc_other_male_p50
""
""
""
0.09868633
""
""
0.026642041
""
""
""
""
0.056373529
""
""
""
""
""
""
""
""
""
0.01064074
""
""
-0.0017685365
""
""
0.00019848763
0.030860063
""
""
""
0.032738242
0.0091049178
""
0.05873809
""
""
""
""
""
""
""
""
""
""
0.012930043
""
0.0031740037
""
""
""
""
""
""
0.00078688585
""
""
""
""
""
0.0064443755
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0024885919
""
""
""
""
0.021919901
""
""
0.0034832358
-0.0026938287
""
""
""
""
""
""
""
""
""
0.0020198459
0.005317274
0.056306507
0.011105087
0.0044897567
""
-0.00068809337
0.00039836581
0.026987629
0.054576192
""
""
""
""
0.019981317
""
0.042152591
-0.0057164161
""
""
""
""
""
""
""
""
""
0.043755937
""
""
""
""
0.029057672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0029038279
""
""
0.0022556251
0.0087713962
""
""
""
""
""
""
""
0.056154981
""
0.0083907899
""
""
""
0.0094873495
0.021856373
0.0570153
""
-0.0039018337
""
""
0.083135962
0.049271394
""
""
""
""
0.064203292
""
""
0.032484934
""
""
""
""
""
-0.0049212943
0.037770644
""
""
""
""
""
0.036878124
""
0.050108794
""
""
""
""
9.2347007e-05
0.0012508394
""
""
""
""
-0.011782853
""
""
0.1014897
0.040420119
9.4177354e-05
0.033791006
""
""
""
""
""
""
0.0067361109
""
""
""
0.029148417
0.046187777
0.0070455126
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03862616
""
""
0.019028421
-0.0057614204
""
""
""
""
""
0.032455098
""
-0.0019327586
""
0.0038501434
0.0007229636
0.047584891
0.00046762553
0.012499268
0.037505087
0.037769392
0.019001309
0.0051602586
0.0021004439
""
""
""
""
""
0.00079430477
""
""
""
0.020119276
""
""
0.028937317
0.059059381
""
0.073666364
0.043956973
""
""
""
""
""
""
""
""
""
""
""
""
0.024665838
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0090085743
""
""
""
""
""
""
0.0098532597
""
""
""
""
0.059068367
""
""
""
""
0.0022037381
0.043694947
0.051424619
""
0.034021463
0.030920049
""
""
0.007778978
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.011507298
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8.3929153e-05
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00049089501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0075516165
""
""
""
""
""
""
0.0075323996
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0027207192
0.0029447861
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042749692
0.0027014699
-0.0032607885
""
""
""
""
0.00096252607
""
0.0088253254
""
""
""
""
""
""
0.0013369664
""
0.023533676
""
""
0.021105096
0.032395564
0.00052968535
""
0.038111605
-0.0042828829
""
""
0.0046022958
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0037453221
""
0.003722019
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0078212023
-0.0048609152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051060963
0.012726108
0.040585674
""
""
""
""
-0.0098669864
""
""
-0.0076724454
""
""
0.034233879
""
""
""
""
""
0.041959006
""
""
""
""
""
""
""
""
""
""
""
""
0.00068378099
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021412525
-3.07027e-05
0.0040571066
""
""
""
""
""
0.027671246
""
0.027397428
""
0.0015422889
0.050491974
""
""
""
""
""
0.017747557
""
""
0.047845207
""
""
""
""
""
""
""
0.0074788155
-0.00031986
""
-0.0084459558
""
""
""
""
""
""
""
""
""
-0.018321957
-0.002820163
-0.0068190428
""
0.082701854
0.063090086
0.005082007
0.0074653295
0.020625602
0.034015652
0.027291924
""
""
""
0.0016021364
0.0061011887
0.011401952
0.016595932
""
""
0.023975713
""
0.029368673
0.023611965
""
""
""
""
0.0046815448
""
0.084114902
0.0097230785
""
0.084928058
""
0.004830962
0.00040664148
""
""
""
""
""
""
""
""
0.025728136
