married_pooled_pooled_p75
0.61921692
0.58196872
0.59198672
0.6089319
0.65914345
0.37426299
0.60249084
0.60026872
0.53679472
0.5912326
0.61452711
0.54708469
0.57292473
0.68524396
0.67762554
0.59283096
0.61523753
0.55178976
0.61533743
0.68971133
0.66188329
0.6559931
0.60549664
0.46703991
0.67403322
0.61872643
0.60454649
0.62434387
0.66710877
0.66493875
0.6894471
0.35048178
0.57790148
0.62374669
0.5955323
0.66317976
0.52393144
0.70818388
0.63424927
0.61395586
0.56564277
0.5998413
0.46328184
0.29397526
0.55116874
0.57122564
0.66795421
0.6395089
0.53800428
0.59029728
0.52061719
0.58580118
0.52656323
0.67364293
0.61602855
0.59440351
0.50007129
0.61021137
0.6024797
0.43918467
0.56978238
0.62539679
0.56807804
0.59427446
0.60076958
0.52556503
0.65953046
0.36022645
0.30443627
0.4158937
0.26222965
0.13874547
0.50159359
0.28958535
0.41456109
0.56607145
0.37895688
0.41971859
0.41573241
0.3942807
0.37564325
0.17691386
0.29456949
0.39049175
0.2985664
0.2514649
0.28338242
0.42463216
0.37775692
0.35806701
0.67851549
0.38405782
0.4010472
0.46681049
0.5162912
0.31054768
0.41610774
0.56732714
0.53331214
0.55865687
0.64549774
0.58372045
0.55284166
0.51445097
0.52979952
0.54432732
0.50337023
0.49219149
0.47369477
0.55450195
0.52965432
0.5868063
0.59724212
0.62299609
0.61020201
0.69176167
0.60337925
0.63624173
0.62116992
0.56499797
0.64013875
0.66078216
0.66949099
0.66116089
0.6151849
0.61261505
0.61302316
0.62208736
0.54968971
0.63333726
0.62331849
0.55659783
0.62109494
0.61866337
0.63823724
0.60542554
0.60966116
0.63035315
0.66269547
0.59933555
0.63771397
0.69513136
0.65778494
0.6714837
0.66817307
0.50542766
0.63046998
0.61608559
0.67991763
0.5535959
0.62021977
0.53445035
0.68422449
0.61052012
0.62814146
0.66845149
0.58937156
0.55981332
0.60514098
0.64604092
0.60168082
0.67793667
0.57746291
0.6405108
0.49200445
0.68282229
0.627087
0.66893935
0.62278682
0.67953968
0.53214258
0.67496789
0.50431508
0.6105758
0.58854097
0.7348873
0.59885269
0.66466421
0.5938344
0.66696453
0.58471453
0.70168966
0.62888247
0.6778031
0.59206891
0.58328068
0.45691332
0.560368
0.55021626
0.55781835
0.53922278
0.5659861
0.47827849
0.52342069
0.55799055
0.52946466
0.57917172
0.52610785
0.50071758
0.58359724
0.54098749
0.52448851
0.53107131
0.56907225
0.4338899
0.55101997
0.46723956
0.58251566
0.51584041
0.5109446
0.67494583
0.55654001
0.47526535
0.50862056
0.54991317
0.50189555
0.54826707
0.50099087
0.49303904
0.49104619
0.49339306
0.48582807
0.50962639
0.41933501
0.50010288
0.53759271
0.46388352
0.50401604
0.47153488
0.48677942
0.5604049
0.55438924
0.60829651
0.46855605
0.50537586
0.53477907
0.5819605
0.56850451
0.52160174
0.55377656
0.58469218
0.49958691
0.53204632
0.58550596
0.51496828
0.58283591
0.53215551
0.59026706
0.75525105
0.60754681
0.53286141
0.56480765
0.59748685
0.60693169
0.5115009
0.71860546
0.48349071
0.6537385
0.58001244
0.66509318
0.45851699
0.4364416
0.55888468
0.55781525
0.54081678
0.55724037
0.59598881
0.58090878
0.45646146
0.50666583
0.62692791
0.75616807
0.65372241
0.46608943
0.54569227
0.68574291
0.71554857
0.51761961
0.56429958
0.57977325
0.5046128
0.70424759
0.64018726
0.59485209
0.57628757
0.61176068
0.56771755
0.60438216
0.61852705
0.60623473
0.54731029
0.54197836
0.70175493
0.46026391
0.62403768
0.51939744
0.67735219
0.57835656
0.54626137
0.59428108
0.72536379
0.55253512
0.69112474
0.54834485
0.60373342
0.67560375
0.59267545
0.71596307
0.49330518
0.50242937
0.52801144
0.5204106
0.4946087
0.50667113
0.52932078
0.52009952
0.53116083
0.48651391
0.53658825
0.30317661
0.52216613
0.59801567
0.56059128
0.59235716
0.51632452
0.45117879
0.59539098
0.528871
0.53886646
0.53138006
0.49731666
0.53844291
0.55114961
0.55392671
0.48888814
0.53258127
0.50284868
0.4756079
0.44776228
0.61447281
0.52478266
0.57338148
0.56027818
0.60366058
0.51227069
0.50296038
0.55629009
0.49836236
0.6809203
0.52622384
0.56126875
0.54520738
0.65849566
0.52307177
0.50829673
0.51219302
0.55399865
0.70951396
0.55498356
0.50562203
0.53650087
0.52040845
0.42480922
0.46346843
0.53731215
0.55772269
0.54255962
0.48783773
0.4967196
0.46440932
0.52056795
