staycz_asian_female_p25
0.54144508
0.4282296
""
0.55165952
0.52394843
0.25820699
0.62890822
""
""
0.57473421
0.43818662
0.59327227
""
0.44340345
0.51341033
""
""
0.30955037
""
""
0.43676123
0.38223895
0.55974185
0.28375974
0.57255596
""
0.57886446
0.39705452
0.60836029
0.6196807
0.51676148
0.41404715
0.59992701
0.49465334
0.30336154
0.4943361
""
0.33956808
""
""
0.5260694
""
""
""
""
0.830217
0.51303029
0.46990883
0.58825994
0.56498504
0.49661863
0.61299819
0.30980754
""
""
0.54687536
0.54428172
""
""
0.53933585
0.31711984
0.54041094
""
0.37004095
""
0.28789568
""
""
""
""
0.32560247
0.46471426
0.17178136
0.44418749
""
""
0.26005387
""
""
0.63354975
0.2372971
0.5798384
""
0.55985427
0.69415504
0.36231205
0.31977907
0.49132162
0.46507031
0.34783319
0.44415724
""
0.45845872
0.49682277
""
""
0.47147331
0.47440898
0.68280321
0.45297807
0.48159537
0.57612604
0.5485546
0.60311699
0.53901637
0.58797914
0.47447482
0.67640769
0.29521465
0.47310814
0.36505076
0.34052882
0.46696213
""
0.58330464
0.57976675
0.41292202
""
""
""
0.35542476
0.44288215
0.49264199
0.48401627
0.49322593
0.49099854
0.5381912
0.49810016
0.38651451
0.68341327
0.68954062
0.44514528
0.52125114
0.31079444
0.50981194
0.45213732
0.432484
0.4839983
""
0.37938216
0.33076775
0.39812788
""
0.30547705
0.22152618
""
0.47955123
0.29576489
0.35840279
0.37468895
""
0.5468989
0.313591
""
0.56657553
0.5639112
""
0.49476621
""
0.29873082
""
""
0.43295494
0.61378127
""
0.7434867
0.38089779
0.52601707
""
0.4182241
0.57769787
0.43844938
0.18984854
0.43289128
0.32600531
0.17221731
0.48990676
0.56723768
0.29483867
0.51155502
0.69398063
0.73182201
0.5213576
0.93562436
0.53100878
0.61922193
""
0.82651937
0.45841053
""
""
0.2638309
0.57417613
""
""
0.37360191
0.60093337
0.52154112
0.51434261
0.48775735
0.40811026
0.47230673
0.30293384
0.44391379
0.49965754
0.55443084
0.58344895
0.37156072
0.18494442
0.30431846
0.5160504
0.72265369
""
""
0.41214666
0.53206861
0.47841564
0.50143385
0.43964854
0.29217961
0.50419742
0.064684674
0.3986229
0.60496944
0.64237928
0.45277086
0.4661482
0.42415705
0.54581583
0.34855139
0.47422695
0.50255823
""
0.38226664
""
0.37504905
""
0.3046577
""
0.54361451
0.54039538
0.33470872
0.40015113
0.43989646
0.55913216
0.36348557
0.38228932
0.49169517
0.39941624
0.36563769
0.57818919
0.350786
0.64660221
""
0.44644496
0.40133765
0.6171664
0.50474429
0.43602538
0.4321098
0.56029665
0.49921206
0.56237912
0.50483835
0.47113672
0.73723483
0.49602562
0.66515964
0.65165508
0.54056108
0.50160778
0.44416231
""
0.44207782
""
""
0.47644717
0.71040487
""
0.44845334
0.66261339
""
""
0.75414097
0.61430687
0.58719641
0.4776985
0.63496566
0.42323509
""
""
""
0.50714707
0.6247673
0.21223764
0.16557626
""
0.47372496
0.32919788
0.49285892
0.79442161
""
0.45927912
0.61209738
0.21494022
0.23067378
0.49843413
0.40444145
0.32223794
""
0.4680897
0.4485319
0.25838688
0.44890571
0.60440242
0.46612394
0.59781992
0.45539626
0.48963904
0.43942046
0.35622984
0.51844198
0.68486929
0.3587454
0.16690871
0.50760311
0.48226851
0.55302197
0.43924659
0.40327346
0.4364489
0.46128312
0.50026435
0.63649362
0.55901504
0.72907364
0.46911591
0.24172588
0.31739861
0.61735785
""
0.452521
0.40124375
0.53666914
0.55105942
""
""
""
""
""
0.56696355
0.26373419
0.36362991
""
0.42907912
0.42235351
""
0.47402093
""
0.23115312
0.50422144
""
0.40116158
""
""
""
""
""
""
""
""
""
0.52290303
""
""
""
""
""
""
0.45582962
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49719623
""
""
""
""
""
""
0.50781345
""
""
0.47418436
0.57142228
""
""
""
0.32154363
0.2936137
""
""
""
""
""
""
""
""
""
""
""
""
0.23738892
0.45383477
0.18747486
0.50531518
""
""
0.44211689
0.44263187
0.65414613
""
""
""
0.4067302
""
""
""
""
""
0.48484227
""
""
""
""
0.31811738
""
0.34514895
0.37117451
""
0.55236816
""
""
0.56157279
""
""
""
""
""
""
0.49102077
""
""
0.30227715
""
""
""
""
""
""
""
""
""
""
""
""
0.60870391
""
""
0.42949554
0.70282918
""
""
0.33154693
""
""
""
""
""
""
""
""
0.52097732
""
""
0.25451347
0.41862324
0.59997553
0.31745049
0.21617715
""
0.4046016
0.2974706
0.29297027
0.63561147
0.51404804
0.26160064
""
""
0.51667249
""
0.53091961
0.58586198
0.53066057
""
0.45957637
0.4690316
0.65959597
0.61372685
0.22976582
0.5444898
""
""
0.40565071
0.43274602
0.38826266
""
""
""
0.51054049
""
""
0.52075541
0.20477065
""
0.50441134
""
""
""
""
""
0.40055767
""
""
0.30627444
""
""
0.38426313
0.40005714
""
""
0.59376305
""
0.562006
""
0.42786813
""
0.43760589
""
""
""
""
""
0.26269966
0.47478005
0.37947524
0.43742687
0.51530087
0.72264963
0.49186394
0.16020074
0.6433152
0.30564705
""
""
""
""
""
""
""
""
0.40417457
""
""
0.36654675
""
""
""
""
""
0.36063832
""
0.37893802
0.62795812
0.67881161
0.51639855
0.49944341
0.40570608
0.38626221
0.4009077
0.41827583
""
0.44840467
""
0.45793816
0.65438288
""
0.40174276
0.47113162
""
""
0.58081084
""
""
""
""
""
0.50526077
0.60710323
""
0.21763794
""
""
""
0.5269261
""
""
0.32937962
""
""
""
""
""
""
""
""
0.73769116
""
""
""
""
""
""
""
0.69035006
0.61777443
""
""
""
""
0.67347854
0.61308074
0.67922634
""
0.45026609
""
""
""
0.61616933
""
0.73417634
""
0.55070317
0.55012059
""
0.42669496
0.47322032
""
0.48367321
0.56539208
0.57447314
""
0.67982763
0.57178783
""
0.45946026
""
""
""
""
0.49779555
0.64099616
0.52843279
0.43649435
""
""
""
""
""
0.64728779
0.1802014
""
""
0.4584997
0.45254847
0.58424282
0.32226956
0.54954958
0.49626869
0.57354969
0.6520772
0.50944132
0.72581953
0.67269897
0.12297053
""
""
0.69526774
0.56508571
0.78163964
0.77279782
""
""
0.70444357
0.39323616
0.51554662
0.79967797
0.49306655
0.30898997
0.34636614
0.17559949
0.5052622
0.16277152
