kfr_black_male_p25_se
""
0.022950931
0.038954675
""
0.058939498
0.037714191
0.047283057
""
0.035588592
0.04540015
0.048515983
0.025735846
0.050877068
""
0.032499634
""
0.074315332
0.026248015
""
0.055679891
""
0.039009329
0.035054144
0.050819058
""
""
""
""
0.053086244
""
""
0.029448871
""
0.033084843
""
""
""
""
""
0.064622074
0.022265028
""
""
0.030907961
0.028473692
0.040482692
0.03946168
0.03856495
0.035503823
0.039028753
0.034458324
0.023557469
""
0.071376681
0.047247685
0.029826844
""
""
""
""
""
""
""
""
""
0.031364322
0.01850524
0.039888538
0.031317249
""
0.026189135
0.040924318
0.020083157
0.023900898
0.050221011
0.031982381
""
0.021337049
0.016036147
0.021648282
0.017693825
0.023664625
0.023092555
0.032026608
0.039399795
0.037122112
0.044107407
0.025200937
0.068956599
""
0.029227961
0.066011921
0.0550134
0.028039111
0.040552367
""
""
0.06646096
0.05415877
""
0.049860939
""
0.04322435
""
""
""
0.038911186
0.022797858
0.017194793
0.034952592
0.02541315
0.030392494
0.021287838
0.052528888
0.028260043
""
""
""
0.0570728
""
""
0.031080585
0.057861973
""
""
""
""
0.062614419
""
0.066842571
0.028020773
0.029268673
0.064482585
0.046801645
0.061543733
""
0.026418665
0.05259414
0.024729926
0.033644255
0.025735216
0.051401023
0.04125363
0.049708404
""
""
""
""
0.063036039
""
""
""
""
0.065399766
0.061524346
0.038641155
""
""
""
0.029089458
0.028937738
0.055403914
0.072742812
0.029062981
0.023161339
0.046532724
0.048793051
0.029641302
""
0.06236865
0.029309347
0.03854895
0.043808568
0.046944566
0.039726473
""
""
""
0.055878602
0.035807762
0.054436453
0.035357781
0.042025197
0.025243107
0.028267438
""
0.046162389
""
""
0.035420094
""
0.040459014
0.051178489
""
""
""
""
0.034401972
""
""
0.054711733
0.047602396
""
0.051996209
0.049834531
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057824116
""
""
0.032645307
""
""
""
""
0.070056491
0.02298592
0.031545054
0.030919742
0.040774848
0.031280797
0.041334201
0.051146548
0.033238504
0.02299596
0.02941452
0.061855286
0.024007279
0.020390052
0.016106825
0.016124466
""
0.037765402
0.027840303
0.024332965
0.043076992
0.033100385
0.019762024
0.018077997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067199953
0.053733036
""
0.03161516
0.04515386
0.02586182
""
0.076632589
0.023673546
0.050161727
""
0.037165046
0.063768439
0.037587918
0.033168737
0.036812641
0.049600642
0.047158103
0.030442633
""
0.076099984
0.030341491
0.017646166
0.047606599
0.026202358
0.020004908
""
""
""
""
0.023066392
0.036710691
0.026987774
""
0.041958839
0.027437003
0.022383703
0.04045685
0.044506751
0.085190654
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022869512
""
""
0.03671224
0.044261333
""
""
""
""
0.06291832
""
""
""
""
""
0.049721222
""
0.040546324
0.059905127
""
""
0.028955895
0.019260323
0.023776017
0.04060011
0.042341307
0.040888518
0.029323926
0.020876598
0.042729381
0.032996356
0.028424732
0.039321084
0.046849404
0.025906533
""
""
0.066368692
0.070439935
0.026937939
0.028655898
0.049565312
0.042298764
0.020844422
0.038793638
0.057226911
0.04059178
0.015751405
0.030386787
0.019179977
0.01639021
0.014703755
0.027452469
""
0.055962183
0.040769499
""
0.05355129
""
""
""
""
""
0.04790787
""
""
""
""
""
0.014340977
0.014184663
0.012230521
0.011314347
0.015487161
0.011204449
0.013557325
0.013890025
0.017228937
0.011927268
0.012171313
0.016759565
0.014637641
0.016671358
0.016015379
0.014101685
0.020959619
0.040053587
0.013326417
0.017491035
0.016441504
0.014940223
0.014517103
0.01279477
0.019776633
0.021530718
0.01620446
0.016500136
0.013848642
0.013606597
0.01182478
0.010867042
0.020186044
0.012031981
