comcoll_other_pooled_mean
0.38605839
0.29164809
""
0.3819637
0.40914407
""
0.28393227
""
""
0.3873018
0.34799272
0.41223213
""
""
0.37172687
""
""
0.38132948
""
""
0.50631291
0.40571642
0.57928437
""
0.49389216
""
0.52379936
0.52117479
0.43640339
""
""
""
0.50309801
0.51153916
""
0.38450733
""
""
""
""
0.58226097
""
""
""
""
""
0.48007861
0.38653815
0.41402417
0.26791424
0.25899887
0.42818704
0.55350065
""
""
0.41524059
""
""
""
0.37550169
""
0.45322326
""
""
""
""
""
""
""
""
""
""
""
0.33123502
""
""
""
""
""
0.4910602
""
""
""
0.3626987
0.39437336
""
0.13274609
0.33829165
0.40876693
0.42205918
""
""
""
0.36210787
""
""
0.29035383
0.36640975
0.41012433
0.30656332
0.47104225
0.51334184
0.45853311
0.48484141
0.51870739
0.46601951
0.40240631
0.33571658
""
0.35811049
0.70039099
0.2924163
0.48939803
""
0.34145525
0.46665105
0.43356615
""
""
""
0.45188609
""
""
0.34827879
""
0.43525866
0.48321983
""
""
""
0.48314872
0.33611646
0.39449176
""
0.34369835
""
0.39521101
0.55598569
""
0.44449604
0.43213493
0.46945989
""
""
""
""
0.31860214
""
""
""
""
0.39878088
0.35680136
""
0.50507385
0.4370831
""
0.38576353
""
""
""
""
0.51565146
0.47495157
""
0.59381425
0.33988383
""
0.47064674
0.34075928
0.45547223
0.53928596
0.26047856
0.39643282
0.29273733
""
0.37239006
0.40108299
0.41333368
0.25931552
""
0.22928873
0.42588523
""
0.44619429
0.43569818
""
""
0.56795174
""
""
0.4124791
0.49691498
""
""
0.613222
0.33589813
0.21855652
0.41366887
""
0.36618665
0.32946962
0.23775077
0.45948327
0.23469733
0.34702054
0.47487691
0.35683829
0.35296187
0.42764196
0.49604967
0.54202616
""
""
0.43127847
0.44878742
0.40892869
0.50057805
0.40334207
0.27563944
""
0.38708109
0.28927356
""
0.40479338
0.42952228
0.39502919
0.53796387
0.52987194
0.44034499
0.40058497
0.51782668
""
0.2673552
""
0.54418761
""
0.44755474
""
""
0.44781819
""
0.34805271
0.38240835
""
0.55017138
0.43941864
0.41123706
""
0.58168036
0.48823121
0.44754803
0.37458616
""
0.34422085
0.45064864
0.16630298
0.5095886
0.65382665
0.41171259
0.37181336
0.48864368
0.46450207
0.41637322
0.47681496
0.56643051
0.46798706
0.63204861
0.49018142
0.33731607
0.37824592
0.46520111
""
0.37533775
""
""
0.39706436
0.45683447
0.43373668
0.40026826
0.36947113
""
""
0.54549992
0.48699045
""
0.41500321
0.53505534
0.61836505
""
""
""
""
0.58303779
""
""
""
""
0.23650712
0.43365479
0.45242205
""
0.52394038
0.44247451
""
""
""
""
0.31871152
""
0.39955816
0.38235942
0.47821078
0.35899255
0.4563022
0.36895293
0.1816857
0.41304427
0.50478858
0.44560522
0.30716687
0.55537945
0.49394986
""
""
0.41008374
0.37484941
""
0.44642723
0.26481527
""
0.33132866
0.45509967
0.38628352
""
0.55006742
0.47516188
0.38664442
""
0.44767481
""
""
0.47632062
0.41424695
0.28247967
""
0.25711155
""
""
""
0.3375102
""
""
""
""
0.3688249
""
0.42580321
""
""
0.16525921
""
0.44340801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56415129
""
""
""
""
""
""
