kir_24_other_male_n
140.0
61.0
""
232.0
141.0
29.0
362.0
""
""
88.0
106.0
510.0
""
49.0
96.0
""
""
138.0
21.0
23.0
157.0
579.0
133.0
63.0
590.0
""
87.0
350.0
904.0
24.0
48.0
68.0
530.0
540.0
33.0
249.0
20.0
43.0
""
""
106.0
31.0
""
""
""
24.0
571.0
105.0
262.0
82.0
208.0
167.0
58.0
""
""
212.0
20.0
""
""
47.0
28.0
266.0
""
""
30.0
21.0
""
21.0
23.0
23.0
21.0
29.0
36.0
58.0
20.0
""
37.0
21.0
""
409.0
34.0
47.0
20.0
54.0
506.0
57.0
41.0
245.0
266.0
108.0
52.0
20.0
27.0
171.0
33.0
""
63.0
108.0
1184.0
283.0
300.0
1812.0
640.0
268.0
368.0
1108.0
295.0
750.0
45.0
141.0
119.0
112.0
308.0
""
314.0
237.0
324.0
""
""
""
95.0
30.0
39.0
136.0
28.0
210.0
173.0
29.0
""
""
1645.0
47.0
71.0
21.0
97.0
27.0
180.0
225.0
""
49.0
165.0
162.0
""
""
56.0
""
139.0
31.0
28.0
23.0
40.0
254.0
65.0
""
609.0
176.0
""
136.0
""
32.0
""
""
224.0
1310.0
23.0
3483.0
72.0
34.0
67.0
112.0
2309.0
281.0
56.0
216.0
53.0
""
295.0
580.0
57.0
52.0
37.0
55.0
588.0
45.0
40.0
732.0
""
27.0
212.0
""
33.0
173.0
370.0
""
""
42.0
91.0
92.0
339.0
27.0
325.0
143.0
38.0
75.0
137.0
223.0
608.0
39.0
80.0
106.0
87.0
107.0
""
""
241.0
248.0
218.0
1000.0
64.0
79.0
51.0
54.0
82.0
47.0
840.0
123.0
81.0
99.0
721.0
245.0
183.0
159.0
""
79.0
""
54.0
""
97.0
""
28.0
67.0
45.0
71.0
179.0
30.0
55.0
121.0
446.0
46.0
125.0
754.0
133.0
71.0
""
148.0
33.0
24.0
421.0
29.0
227.0
59.0
225.0
358.0
415.0
431.0
5388.0
441.0
2432.0
2312.0
272.0
212.0
64.0
""
81.0
""
27.0
297.0
110.0
47.0
88.0
1016.0
""
""
2495.0
443.0
39.0
256.0
1452.0
59.0
21.0
""
""
23.0
38.0
23.0
24.0
""
47.0
44.0
89.0
1658.0
21.0
60.0
92.0
29.0
25.0
""
37.0
70.0
""
66.0
81.0
28.0
69.0
168.0
138.0
39.0
107.0
85.0
83.0
23.0
246.0
26.0
24.0
26.0
90.0
164.0
47.0
65.0
173.0
""
169.0
250.0
679.0
59.0
3094.0
269.0
99.0
30.0
1038.0
""
25.0
105.0
137.0
57.0
28.0
36.0
32.0
""
22.0
49.0
20.0
47.0
""
43.0
71.0
""
46.0
25.0
39.0
44.0
""
152.0
""
""
""
23.0
""
""
""
""
""
43.0
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
110.0
23.0
""
""
""
""
""
84.0
""
""
79.0
69.0
""
""
""
26.0
23.0
""
""
""
""
""
""
""
""
""
""
23.0
""
20.0
""
""
21.0
20.0
""
""
29.0
222.0
""
""
""
156.0
""
""
""
""
29.0
80.0
""
""
""
""
""
""
""
85.0
""
157.0
""
""
464.0
""
""
""
""
""
""
752.0
""
""
109.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
221.0
1449.0
""
""
30.0
""
46.0
""
""
""
""
""
""
39.0
""
""
174.0
222.0
383.0
35.0
46.0
26.0
26.0
197.0
98.0
988.0
64.0
43.0
""
""
135.0
24.0
238.0
55.0
211.0
""
48.0
402.0
366.0
264.0
106.0
1452.0
116.0
""
103.0
389.0
77.0
""
21.0
""
50.0
""
27.0
105.0
78.0
""
107.0
""
""
""
""
""
23.0
""
""
25.0
""
""
""
48.0
""
""
592.0
""
895.0
""
""
""
122.0
""
""
""
""
""
""
126.0
212.0
55.0
129.0
1941.0
174.0
50.0
27.0
71.0
""
""
""
""
""
""
""
""
122.0
""
""
103.0
""
""
""
21.0
""
103.0
39.0
547.0
1031.0
1583.0
84.0
137.0
96.0
100.0
328.0
56.0
""
162.0
60.0
102.0
1470.0
126.0
157.0
88.0
90.0
""
807.0
""
""
""
""
""
26.0
99.0
34.0
35.0
25.0
""
""
208.0
29.0
20.0
107.0
""
""
""
""
27.0
""
""
""
92.0
""
""
38.0
43.0
31.0
""
""
111.0
88.0
20.0
""
44.0
""
7580.0
412.0
1024.0
""
87.0
""
""
""
532.0
""
1884.0
""
659.0
101.0
""
124.0
139.0
27.0
120.0
1176.0
47.0
29.0
350.0
42.0
""
91.0
""
""
""
""
281.0
1293.0
78.0
144.0
""
""
""
""
""
51.0
154.0
""
""
207.0
140.0
204.0
41.0
149.0
780.0
572.0
987.0
409.0
3360.0
2680.0
40.0
""
""
407.0
530.0
6147.0
1815.0
""
""
3032.0
110.0
533.0
11836.0
61.0
35.0
55.0
62.0
497.0
79.0
201.0
1842.0
58.0
849.0
76.0
193.0
240.0
21.0
""
102.0
""
""
""
164.0
104.0
5407.0
