staycz_asian_pooled_p25
0.56162047
0.53712612
0.75146633
0.55663121
0.5076682
0.46343935
0.65305191
0.28755698
""
0.60390967
0.48438054
0.65058643
""
0.5004971
0.61365116
0.397645
""
0.41337207
""
0.55041015
0.50708687
0.43551737
0.54417634
0.35764149
0.59206599
0.48769557
0.45336542
0.42152652
0.64279109
0.63404292
0.64352715
0.46860245
0.62482315
0.51009148
0.44166425
0.52886915
0.36169839
0.30781996
""
""
0.51347542
0.26495165
""
""
""
0.66533172
0.55811644
0.49757975
0.61705291
0.50266886
0.4635188
0.65163338
0.40241438
""
""
0.5860588
0.51680946
""
""
0.46992734
0.37678969
0.54067707
""
0.43982804
0.69229668
0.40914249
""
0.35001093
0.4303098
""
0.4532004
0.47506291
0.21961392
0.46759924
0.62317675
""
0.43040949
0.32730106
""
0.62468475
0.33143204
0.59334224
0.72886002
0.48764592
0.72273868
0.46755055
0.45058644
0.52758706
0.5055216
0.40569061
0.47739145
0.57051623
0.66950256
0.54884034
0.39430258
""
0.41830423
0.46216297
0.71162456
0.50264329
0.5143097
0.61893654
0.55767888
0.58283079
0.52868748
0.62935388
0.49070129
0.70545709
0.33790061
0.46189007
0.38244873
0.4194912
0.49978635
""
0.62398487
0.60102493
0.45288897
""
""
0.52138329
0.41588694
0.54263276
0.34552047
0.46223971
0.37134302
0.57820392
0.50527054
0.42979211
0.25299582
0.6076203
0.71810782
0.44727746
0.55940533
0.41274163
0.54547018
0.46949792
0.49057657
0.53031766
0.19301099
0.44097301
0.39532655
0.45552447
""
0.4393577
0.35308722
""
0.51987672
0.35035491
0.31725261
0.23659953
0.55120212
0.57919353
0.39662108
""
0.5970695
0.56977552
0.34607378
0.50311971
0.51460695
0.37433809
""
0.39315945
0.59392238
0.65853477
""
0.76977599
0.50057465
0.33947945
0.51039541
0.4815982
0.61472917
0.45171079
0.24746096
0.41447073
0.38595793
0.093227826
0.460536
0.59585506
0.32382047
0.43422502
0.61553872
0.59622788
0.53815478
0.89473403
0.56031764
0.6221016
""
0.72764838
0.47812012
""
0.64304441
0.4266119
0.60611737
""
0.77024633
0.4520905
0.59293324
0.37835619
0.53552985
0.41080028
0.41927636
0.49845025
0.47541514
0.45631692
0.52395988
0.58867973
0.59355098
0.46411142
0.3793743
0.33770028
0.57531315
0.66654038
0.6121726
0.293423
0.43741751
0.5173068
0.53302461
0.54169905
0.35901254
