wgflx_rk_pooled_female_mean
0.43312174
0.44049022
0.39585322
0.31117311
0.40499002
""
0.42643708
0.42609099
0.365789
0.40007347
0.44442016
0.38366294
0.3882238
0.34352916
0.50361806
0.40203378
0.42693773
0.41286308
""
0.39969844
0.43526313
0.39420155
0.43965879
0.39473373
0.38549083
0.39465249
0.39919683
0.43224996
0.44571713
0.43866637
0.43124616
0.33825612
0.44369721
0.40653479
0.38382214
0.36131218
0.45265058
0.30466765
0.46943879
0.45150396
0.4690524
0.39568233
0.28410932
0.32203782
0.46523121
0.40408033
0.41971397
0.44297078
0.42139757
0.39628363
0.45638353
0.41352105
0.41518143
0.40839732
0.33384603
0.36242726
0.42663956
0.39415464
0.51155305
0.32395059
0.39449424
0.4501864
0.40613455
0.40032962
0.38813961
0.20987582
0.4204506
""
""
0.51702684
0.461474
""
""
""
0.51845801
""
""
0.55653304
0.46993834
0.49334934
0.4640961
0.39450485
""
0.44337407
0.53134018
0.43064278
0.37152088
""
""
0.53546149
""
""
""
""
""
0.33352572
0.40390632
0.43916631
0.45217401
0.38467282
0.36234972
""
0.41796505
0.48894715
0.41372907
0.40659535
0.45495856
0.39302281
0.37756771
0.47046781
0.42666993
0.40919518
0.46592939
0.39131773
0.4198066
0.3680492
0.29569471
""
0.38969555
0.29455695
0.44111195
0.3699922
0.29654133
0.33752421
0.42201695
0.35615149
0.42446023
0.37120414
0.41784036
0.36298394
0.41059008
0.49587175
0.43651402
0.41809368
0.41351971
0.37523475
0.40232921
0.41780427
0.33575112
0.42475349
0.40078261
0.45367348
0.37133506
0.38212532
0.40714842
0.4559831
0.34625891
""
0.37112889
0.3649174
0.3679347
0.40904382
0.3716718
0.39473745
0.42250308
0.29632214
0.37764391
0.38954732
0.41246629
""
0.39782205
0.2850517
0.37188926
0.38694707
0.34394407
0.24199751
0.35094574
0.39568713
0.36263266
0.45887801
0.43689802
0.45640656
0.36958158
0.40889099
0.42536521
0.29807022
0.4072502
0.31411016
0.34732276
0.39896986
0.35236076
0.36863905
0.4425227
0.40257904
0.33793384
0.33774972
0.58618158
""
0.47312543
0.49081755
0.45408258
0.48984611
0.58684742
0.4231388
0.53938717
0.46445307
0.43970469
0.47789437
0.4385674
0.45521826
0.46599257
0.47514942
0.54909474
0.49172243
0.51893318
0.46016967
0.60875994
0.34513012
0.51108646
0.41792291
""
""
0.49460927
0.53367811
0.57145321
0.55956906
0.53357279
0.44221064
0.48056749
0.52691138
0.48595163
0.48800871
0.5124684
0.61919504
0.51584977
0.49737042
0.61279082
0.51476735
0.60404772
0.53345168
0.4617047
""
0.5017063
0.54175365
0.54399276
0.46451461
0.46751481
0.4756951
""
0.46257347
0.5268473
0.52053952
0.52154356
0.48734096
0.46882337
0.46339715
0.52734303
""
""
0.32281804
0.51353538
0.49044546
0.3815147
""
""
""
""
""
""
0.4765898
0.45778859
""
0.54771125
0.48246133
0.44871333
0.46201265
0.38946074
0.51192898
""
""
0.49996161
""
""
""
0.52619362
""
0.46451226
""
0.47433579
0.48406371
0.48533207
""
0.38225719
0.46039456
""
0.41584966
0.37668121
0.4257468
0.43634397
0.47386029
""
0.49369854
""
0.49060911
0.35339832
0.42779368
""
0.37724647
""
""
""
""
""
""
0.48632136
0.38321361
0.45305434
0.45425403
0.59304512
0.59177959
0.56248575
0.57028294
0.58682197
0.53715771
0.58773047
0.51375699
0.47414368
0.53745109
0.51003641
0.56088233
0.51380849
0.45919323
0.43973041
0.37295076
0.47051316
0.50109899
0.35796046
0.41695729
0.45846301
0.44530585
0.49062276
0.41943198
0.36776984
""
0.45281687
0.4333199
0.44428217
0.33451355
0.41419885
0.38133761
""
0.34151149
0.37000036
0.40284637
0.52634466
0.41712889
0.38078541
0.48342195
0.4822866
0.46497443
0.4415119
0.39941663
""
0.44366288
0.45977566
0.47641009
0.39001918
""
0.42467242
0.46368614
0.45068023
0.47824046
0.49163762
0.48650476
0.5046339
0.43610218
0.39735255
0.47001272
0.4090592
0.48589879
0.44976678
0.49384388
0.44259486
0.39025196
0.52051842
0.48106301
0.4384039
0.47762936
0.51367515
0.42335638
0.36640522
0.40010768
0.34231609
0.45214206
0.39475119
0.38978946
0.3748225
0.45509648
""
0.43072757
""
0.44223773
0.39440092
0.4114939
0.47353926
0.43331686
0.45269632
0.40963832
0.47696933
""
0.50584179
0.52299261
0.32949188
0.41284806
0.36411074
""
0.43320814
0.3178201
0.4804917
0.36436909
""
0.40156993
0.44988114
0.44281155
0.45463893
0.47880042
""
0.47972482
""
0.5410791
0.47339523
0.37577713
0.49754784
0.43651241
0.41847986
""
0.38731229
0.35379097
0.50484377
0.45970094
0.46941504
0.39844015
0.48809376
0.36422044
0.4520568
0.42295176
""
0.43412176
0.43270054
0.36236691
0.3991445
0.30630851
0.522452
0.42001387
0.49398038
0.44476014
0.50974643
0.40913215
""
0.46762204
0.37365252
0.3630029
0.29710007
0.52779609
0.3800624
0.42898151
0.34448376
0.41743085
