proginc_asian_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0014229165
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0013674769
""
""
-0.0071377922
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.001699375
""
""
0.038421065
""
""
0.0072923033
""
""
0.022645609
""
""
""
""
0.00029081409
""
""
""
0.0095602069
""
0.07681369
""
""
0.015961111
""
""
-0.0023205881
-0.002589694
""
0.0083587132
0.12222342
""
0.0013198076
0.015754109
""
0.016630966
0.0072356896
0.0067947595
0.0086294049
""
0.016689105
0.018231263
0.0092538875
""
""
""
""
0.016495492
0.0018831019
0.0034320855
-0.0069127809
""
""
0.0013604029
""
0.013307719
0.0037796372
""
0.0071704998
""
0.032814614
""
""
""
0.071720503
""
""
""
""
""
""
""
""
""
-0.0033101304
""
""
""
""
9.792838e-05
""
""
""
""
""
""
""
""
-0.0034288263
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0010069031
-0.0011224125
""
""
0.00048376957
""
""
""
""
0.033927985
""
0.0015611127
""
""
""
""
""
-0.0019950743
""
""
""
""
""
""
""
""
-0.00092709769
""
""
""
""
""
""
""
""
""
""
""
""
-0.00020269245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00045036405
""
""
""
""
0.0010238795
""
0.025154354
""
-0.0012911393
-0.012885437
""
""
""
""
""
-0.0035880676
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0036714238
""
-5.1637908e-05
""
""
""
""
""
""
""
""
""
""
-0.0014005415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0010567865
""
""
""
""
""
""
0.00049801753
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0025723302
0.010529569
-2.0072908e-05
0.0041153696
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.007532469
""
""
""
""
""
0.005466972
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0069976347
""
""
