par_rank_pooled_male_mean
0.4846049
0.43858132
0.3683694
0.52388239
0.55215997
0.44617406
0.52022183
0.46551469
0.4437438
0.49371797
0.50519228
0.54432189
0.46664152
0.46989977
0.52025193
0.46145204
0.4312982
0.51774395
0.43445793
0.37894672
0.42144719
0.44890761
0.49506834
0.45575798
0.58688754
0.38031185
0.4427352
0.47720534
0.50775695
0.45553443
0.43613461
0.5323754
0.56817228
0.52787143
0.39028457
0.45406371
0.38943431
0.42351711
0.32796425
0.32109767
0.4519169
0.3552171
0.41993201
0.39612031
0.38710922
0.40784949
0.46601716
0.47464493
0.50154233
0.42831266
0.48990005
0.46107888
0.41348326
0.30744469
0.45723426
0.43824363
0.44703394
0.43060514
0.47759682
0.41032487
0.44642168
0.49863523
0.40368742
0.44560623
0.40478253
0.44620353
0.3504006
0.41559532
0.39111376
0.38412574
0.36386865
0.37553227
0.33429351
0.47372559
0.42181268
0.44789544
0.45476055
0.43328205
0.44055599
0.47973442
0.36743829
0.4899132
0.42507097
0.52877855
0.55405551
0.49232417
0.47114795
0.47393593
0.5472582
0.44516695
0.48031691
0.43812132
0.45787603
0.5056563
0.42189854
0.43066058
0.46810108
0.46712616
0.49006832
0.45063391
0.50254732
0.42963037
0.4958818
0.49255663
0.52362061
0.48602292
0.46056643
0.51516569
0.41409668
0.4405975
0.48814902
0.42763573
0.49773645
0.38127249
0.47871706
0.52082884
0.50301355
0.40001866
0.39595237
0.36845696
0.41277173
0.4068093
0.47337243
0.42630368
0.41515881
0.49334112
0.49732548
0.39605471
0.44517881
0.43414173
0.55697143
0.43920964
0.5100224
0.43368042
0.49295315
0.42311305
0.47690463
0.44157436
0.39862493
0.47869369
0.47478831
0.46065784
0.38188657
0.41323209
0.41183579
0.3843857
0.46921566
0.41408503
0.4104172
0.4026874
0.44374588
0.52090871
0.44541547
0.37633571
0.48734993
0.46178389
0.41765332
0.45984831
0.3919436
0.46456572
0.42994434
0.43412167
0.62438011
0.57976693
0.4789702
0.62003285
0.56466216
0.54099721
0.49725229
0.57806212
0.61518317
0.61923182
0.52163053
0.57234746
0.49445543
0.50760663
0.5762468
0.59429383
0.54714346
0.53213209
0.49736217
0.48944041
0.55421609
0.47668186
0.5229131
0.5854066
0.43391025
0.57598728
0.54200715
0.42464486
0.47898772
0.48103228
0.55670726
0.51094115
0.48964632
0.50760579
0.54200143
0.55854309
0.58638155
0.57639802
0.55352056
0.54450607
0.57254171
0.58370417
0.54630774
0.59181643
0.59297752
0.55907655
0.5365026
0.56823587
0.52754849
0.575647
0.47888166
0.50961548
0.58869827
0.53191799
0.56353444
0.56743497
0.51286072
0.46728522
0.52817601
0.50742203
0.46011892
0.47136131
0.56137145
0.51953286
0.5325675
0.5013842
0.57701778
0.51700145
0.53246796
0.54703611
0.42806932
0.514148
0.44019654
0.47686633
0.41919994
0.54182059
0.39481914
0.43531516
0.48519689
0.52486819
0.5234071
0.54701847
0.48251483
0.55626005
0.55826056
0.57369345
0.50084937
0.56151658
0.60319805
0.5397982
0.49964213
0.56693053
0.50488871
0.52217031
0.50596291
0.61432946
0.52119702
0.54185903
0.5131014
0.60246116
0.5837996
0.58908069
0.6218133
0.50557679
0.66809559
0.63113832
0.59173441
0.6105426
0.49974167
0.5351404
0.40906695
0.5136835
0.42310941
0.47389707
0.55482745
0.58974183
0.49195227
0.56222296
0.5932042
0.65746945
0.64110035
0.64033926
0.63205272
0.56716698
0.58136255
0.65386617
0.57780069
0.5198254
0.5308131
0.49719998
0.54321337
0.50068384
0.54193217
0.5753938
0.54549366
0.58420801
0.6030311
0.59865284
0.66228282
0.49585339
0.53278375
0.63903081
0.53945011
0.54615438
0.52551526
0.56942576
0.57050151
0.51516163
0.6109156
0.62470162
0.5297578
0.61651433
0.62399584
0.61748147
0.52000481
0.58388662
0.56290692
0.56296712
0.53827876
0.63750893
0.5679183
0.53155905
0.53843248
0.63354272
0.56221133
0.54623574
0.52558213
0.58905464
0.55126607
0.59828615
0.61099535
0.61090273
0.54353553
0.59701973
0.5928331
0.45732254
0.47500998
0.59222728
0.48093802
0.52104342
0.57644242
0.57207054
0.50758159
0.43326348
0.37174746
0.41406691
0.39369902
0.44447398
0.51235527
0.48807698
0.52693367
0.51942807
0.54528975
0.49580231
0.47628886
0.48868182
0.39895001
0.37947255
0.4443756
0.5216608
0.57092011
0.57114673
0.5487051
0.46593079
0.46428782
0.45250711
0.4582946
0.38308954
0.46363258
0.48089322
0.60115939
0.29342315
0.36971673
0.36196423
0.46422043
0.50378412
0.39135337
0.53519189
0.49478731
0.33841231
0.45469633
0.41604516
0.43216598
0.44521087
0.42797688
0.45318261
0.48596406
0.49147582
0.52115512
0.47463611
0.52729237
0.55569112
0.52371782
0.57855856
0.52236128
0.49680033
0.44185179
0.31505394
0.43270993
0.55297679
0.49193197
0.51319158
0.50549781
0.56990474
0.59818876
0.53284615
0.52326834
0.43150687
0.53512526
0.47792765
0.38180262
0.40563187
0.38665617
0.39902815
0.50048065
0.50828558
0.51582307
0.4445056
0.46015188
0.41051021
0.575387
0.44467995
0.5453245
0.53421932
0.53919721
0.49662599
0.52879912
0.5172137
0.50340855
0.53605783
0.61497539
0.47109124
0.51925623
0.51644272
0.52471042
0.33141726
0.36638525
0.35631368
0.30257195
0.50895292
0.54628855
0.48600447
0.3736439
0.52668113
0.5273546
0.54742092
0.52750683
0.51780212
0.55421579
0.48861867
0.59644759
0.51208502
0.49676752
0.59504455
0.47641563
0.46997267
0.407718
0.43150273
0.42961064
0.56258506
0.57852036
0.44158247
0.39231166
0.46021572
0.41599086
0.46736994
0.45196611
0.4550004
0.48124537
0.52265137
0.47633606
0.40361065
0.47381377
0.54589176
0.47799093
0.51312268
0.58581728
0.59055954
0.56659508
0.58334118
0.61388326
0.52566755
0.47735152
0.48421103
0.4998031
0.52638471
0.54217827
0.47388175
0.48083541
0.48290181
0.46378407
0.51482809
0.55353928
0.49038419
0.50651741
0.53141916
0.57464647
0.57208771
0.56181604
0.50316203
0.49550998
0.52001643
0.50185484
0.589333
0.5868265
0.51625407
0.44891089
0.49659812
0.44331679
0.56761909
0.44425631
0.47849271
0.42986783
0.46261954
0.42763901
0.43626648
0.43873274
0.4079366
0.47824714
0.5031783
0.51931554
0.39347473
0.4741863
0.46057457
0.36524132
0.42515039
0.32254642
0.35181528
0.2523874
0.42728317
0.32958001
0.40887877
0.45122799
0.40425506
0.38838381
0.48052803
0.51853961
0.37791196
0.33630669
0.28686437
0.37920678
0.49676704
0.53727716
0.53687662
0.46766999
0.45282394
0.46950701
0.45672715
0.48353273
0.48316565
0.35617778
0.55335546
0.45991522
0.44971898
0.3932988
0.44673055
0.40119189
0.46781626
0.37693596
0.36238173
0.33512735
0.25559199
0.29429379
0.30140507
0.29074302
0.43009269
0.48207736
0.54328823
0.51100057
0.48886564
0.42909521
0.40161672
0.44688797
0.36385304
0.34276351
0.34344399
0.34527376
0.26225048
0.40852672
0.38498333
0.44299349
0.44604385
0.3818911
0.36299703
0.4952445
0.41416779
0.3689315
0.41068885
0.41741899
0.42448586
0.44309369
0.4183175
0.46923482
0.53545177
0.52795112
0.44431457
0.45579028
0.45955199
0.44456926
0.45574346
0.41507775
0.35802948
0.41739395
0.43319073
0.44473377
0.50080377
0.38907069
0.47235256
0.42635196
0.34750676
0.48081276
0.6103099
0.53042889
0.5380078
0.39412442
0.44786036
0.39451805
0.53072381
0.65186059
0.60858399
0.57553846
0.29641595
0.60601526
0.52531856
0.58414429
0.4904182
0.45982364
0.50811923
0.4467465
0.51089758
0.52388996
0.49801725
0.53200531
0.48420855
0.39876649
0.44473386
0.53981227
0.36054686
0.49055532
0.52709568
0.56164587
0.51481307
0.41463685
0.42300349
0.49108097
0.52311343
0.59757477
0.54788917
0.56011623
0.48053002
0.57662714
0.53096229
0.54784888
0.37250936
0.54680276
0.35055625
0.41679898
0.42956975
0.49824408
0.3583371
0.55065411
0.49483594
0.49425709
0.50332594
0.53362161
0.49965823
0.51430333
0.4645156
0.45122838
0.50886285
0.4838779
0.48016784
0.55565131
0.45307043
0.47817436
0.54283619
