kfr_black_female_mean
""
0.30739301
0.39807615
""
0.53570747
0.28732571
0.32104197
0.2658228
0.33161131
0.3256143
0.37948132
0.32599136
0.3125709
""
0.32421324
""
0.35539162
0.28053233
0.46542066
0.39241576
0.42069891
0.37654185
0.34486488
0.27859408
""
""
""
""
0.28524062
""
""
0.33429274
""
0.26356018
""
""
""
""
""
""
0.34690961
""
""
0.34679225
0.35494319
0.26230791
0.28053147
0.32269594
0.29147226
0.31822878
0.37583703
0.29451704
""
""
0.32792607
0.28620598
""
""
""
""
""
""
""
""
""
0.34570175
0.34308952
0.305989
0.29827476
""
0.30448943
0.32215491
0.28317842
0.339948
""
0.35405225
""
0.31787562
0.2976433
0.35313383
0.30800378
0.31617749
0.44051564
0.33919519
0.37088361
0.39346316
0.32400963
0.32319096
0.32027042
""
0.39869222
0.37744573
0.38340762
0.40605876
0.37072614
""
""
0.38061532
0.42217579
""
0.34462085
""
0.43124682
""
""
""
0.32807207
0.36588177
0.32003155
0.34475449
0.34018612
0.36143789
0.30603471
0.35136864
0.33212388
""
""
""
0.41453648
""
""
0.35057235
0.34961966
""
""
""
0.31934884
0.33611053
""
""
0.33617935
0.30027333
0.37656471
0.36643156
0.45696631
""
0.37315354
0.35814875
0.34978476
0.38642472
0.34239441
0.34571499
0.32902169
0.38299122
""
""
0.26526842
""
0.37707931
""
""
""
""
""
""
0.40744942
""
""
""
0.31911358
0.28359261
0.34992787
0.5798282
0.42990607
0.31608433
0.28025392
0.3709358
0.31760681
""
""
0.38052151
0.36081722
0.4482694
0.46064037
0.32737613
""
""
""
0.33329523
0.35993922
0.35090458
0.34711021
0.32442549
0.35440633
0.31964883
""
0.36745542
""
0.2670399
0.29968145
0.28372264
0.34939581
0.240933
""
""
""
""
0.31315196
""
""
0.3414281
0.36354008
0.22988492
0.46441352
0.33521038
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33182502
""
""
0.41778174
0.37557128
""
0.36660981
""
0.33841377
0.30132738
0.34501082
0.34903952
0.36379427
0.42693013
0.33427528
0.33235776
0.35463127
0.36006728
0.33325833
0.30791485
0.39103827
0.31633297
0.30091941
0.30849221
0.38068187
0.28592274
0.35407299
0.34108728
0.3121452
0.35149348
0.31033054
0.31779256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37462497
0.3371174
""
0.3126533
0.4055416
0.33815888
0.38255903
0.36051905
0.32792243
0.34968883
""
0.37617528
0.40285853
0.35891426
0.31895518
0.30262947
0.30930984
0.35544762
0.29883584
""
0.33006236
0.31670699
0.2893568
0.37242344
0.35579515
0.33137912
""
""
""
0.31404015
0.33405346
0.3212297
0.31776473
""
0.33538669
0.33706334
0.35095441
0.3606911
0.37326309
0.35154381
""
""
""
""
""
""
""
0.44043404
""
""
""
""
""
0.32431281
""
""
0.36906451
0.40882051
""
""
""
""
0.34142125
""
""
""
""
""
0.31690502
""
0.33494085
0.34508365
""
""
0.29007551
0.32293946
0.32791975
0.3484455
0.35745212
0.39904684
0.32498783
0.3403092
0.28850874
0.34224713
0.35826677
0.33756313
0.44764921
0.34233889
""
""
0.34074944
0.38882124
0.33120269
0.33012959
0.4194971
0.31372237
0.26285115
0.34552631
0.35329884
0.36783916
0.32977447
0.30273864
0.27826431
0.29449955
0.3230826
0.33342433
""
0.34203601
0.3057664
0.28134564
0.39057019
""
""
""
""
""
0.32599586
""
""
""
""
""
0.32671955
0.33017895
0.32063752
0.31371835
0.31152591
0.344679
0.38450363
0.38930431
0.33479995
0.30125079
0.29174182
0.31167191
0.31375262
0.31124142
0.38286078
0.34615627
0.37861353
0.36032286
0.30542472
0.30115318
0.33616561
0.37053165
0.35006809
0.36663595
0.29454762
0.31918415
0.32915422
0.34897292
0.37500277
0.33801877
0.35408965
0.34436077
0.34834483
0.32534161
0.3210572
0.27251542
0.36216313
""
""
""
0.33717921
0.32844242
0.31060773
0.39251032
0.38314947
0.35683933
0.43565476
0.2988022
0.29699892
0.34022102
0.35221696
0.41021416
0.38100111
0.36258253
0.37017637
0.33960944
0.38545001
0.43632287
0.39203364
0.41067263
0.3313731
0.33332571
0.30646664
0.31052431
0.31866372
0.42917934
0.34514964
0.35474762
0.45509976
0.37736821
0.32542422
""
0.38232172
0.4553988
0.41919813
""
""
0.47678575
""
0.42242345
0.31539369
0.32512158
0.38426888
0.42416272
0.41827512
""
""
""
0.33494163
""
0.47253001
0.35317886
""
0.34934282
0.34026209
""
""
0.31935644
""
""
0.47333726
""
0.30272087
""
0.36623439
0.36477354
0.39031368
0.38298038
0.3737759
0.4219442
0.45228815
0.36117181
0.39252031
""
0.35617277
""
0.42399514
0.46728387
0.39639285
0.36805245
0.34851465
0.31954044
0.48951626
""
""
""
""
""
0.49583998
