two_par_natam_female_mean
0.72497773
0.52563179
""
0.69955313
0.62761819
""
0.5772146
""
""
0.70796251
0.52079928
0.69913256
""
0.84169704
0.65897238
""
0.59379172
0.70559704
""
0.64377505
0.66253096
0.57970071
0.6416409
0.57143998
0.62383962
0.62512988
0.67370647
0.61282468
0.74685878
""
""
0.62264967
0.72022998
0.72197163
0.50901186
0.61448884
0.57039958
""
""
""
0.52214414
""
""
""
""
""
0.6138162
0.77027446
0.68423522
0.56581831
0.71226925
0.63219529
0.78993696
""
""
0.73001754
""
0.72677416
""
""
""
0.75284624
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52604824
""
""
""
0.69033104
0.65863758
""
""
0.68558288
0.86796284
0.84246063
0.73028469
""
""
0.80616546
""
""
0.78722173
0.58159631
0.67579526
0.5716939
0.73091924
0.51053274
0.66025686
0.60384601
0.69021142
0.62050217
0.76005572
0.75151753
0.74406803
0.65681553
0.58750856
0.33244771
0.64588159
""
0.70226502
0.73425972
0.80086327
""
""
""
0.63111007
""
""
0.69404495
""
0.59697002
0.73101145
""
""
""
0.64471018
""
""
""
0.61471152
""
0.77117491
0.59690481
""
""
0.70314568
0.78347361
""
""
""
""
0.79400778
0.48677054
""
""
0.92366236
0.75279802
0.8937853
""
0.74003434
0.65193981
0.6682682
0.77171046
""
""
""
""
0.75531954
0.5686751
""
0.67915446
0.70382786
0.67040449
0.6252892
0.69943935
0.67894608
0.7033782
0.55372393
0.73339319
0.51829034
0.60527986
0.65439636
0.61602008
0.59690398
0.70658684
0.75679123
0.77232009
0.64806116
""
""
0.71876472
""
""
0.83272576
""
""
0.84830123
0.61878687
""
""
""
0.90403992
""
0.64650458
""
0.61488158
0.5785383
0.5561955
0.65864837
0.65243012
0.71243292
0.60877037
""
0.60153538
0.75787991
""
0.79096258
""
""
0.57846153
0.63068438
0.70807159
0.61576462
""
0.76957893
""
""
0.84534055
""
0.62593907
0.47513211
""
""
0.64286524
0.64087135
0.66501635
0.86651546
""
""
""
""
""
0.68982321
""
""
""
""
0.72480732
0.78768301
""
""
""
0.6666894
""
""
0.68898916
0.57826513
0.57603407
""
0.7813223
0.68673217
""
0.7346921
""
0.5827235
""
0.70832986
0.699696
0.62801403
0.72178119
0.41296941
0.62298012
0.54113775
0.55213404
0.67408341
0.51521385
""
""
0.71788681
0.50606102
0.70121181
0.76192343
0.70792717
""
0.80319244
0.54403418
""
""
0.63216889
0.6846211
""
0.66841209
0.6626147
""
0.78985453
0.6448788
""
0.54585946
0.51664388
0.29416499
""
""
0.83959603
""
0.47114336
0.4608914
0.73409384
0.4722009
0.56538349
""
""
""
0.74982417
""
""
""
0.67057145
""
0.72432393
0.72597831
0.62666118
0.61278695
0.63422173
0.70541584
0.60047644
""
0.57986999
""
""
""
""
0.73048633
""
""
0.62267536
""
0.60253143
0.60900575
0.59721917
""
0.59357738
0.83095843
0.76596826
""
0.62371546
""
""
""
0.81186569
0.68414831
""
0.9317556
0.49069011
""
""
""
""
0.82400435
""
""
0.93703151
""
""
""
""
0.56288177
""
0.56085092
""
""
""
""
""
""
""
""
""
0.49648777
""
""
""
0.32023135
""
0.45487303
0.50593621
""
""
""
""
""
""
0.51788914
""
0.67556697
""
0.56772441
0.47948742
0.70322835
0.66916275
""
0.42024609
0.64651442
""
0.37676927
0.38472921
0.41567352
0.67769313
0.48034149
""
""
0.52743053
0.54550415
""
0.71155345
""
0.69452202
""
""
""
""
0.78598839
0.47407404
0.39715987
""
0.46581557
0.5326314
""
0.49321574
""
0.64365625
""
""
""
""
""
""
""
0.55855489
""
""
""
0.41357517
0.56112766
0.364517
""
0.35572442
0.53464109
0.53677589
""
0.38779983
0.65734828
""
""
""
""
0.42904708
0.34571996
0.48534331
""
""
0.59089077
""
