hs_black_male_mean_se
0.03787417
0.067226604
""
0.023389734
0.01706047
0.039108805
0.011030589
0.085911594
""
0.019740172
0.022340933
0.0095442235
""
0.064327233
0.02649371
""
""
0.038456384
""
0.030393116
0.011942902
0.011149499
0.020252278
0.018862238
0.0097583607
0.034089029
0.019016711
0.014402562
0.0084708901
0.028558685
0.021204861
0.027182749
0.0088364724
0.010879285
0.019597627
0.017451378
0.026615487
0.023238933
0.034494177
0.033631846
0.010493325
0.023548547
0.035842549
0.085194714
0.030844184
0.02311744
0.0073719337
0.023480108
0.010513573
0.02163659
0.017496707
0.014712092
0.016716288
0.061950631
0.038759269
0.01154441
0.033872746
0.089871205
0.055833288
0.017999075
0.028666347
0.012737436
0.045623511
0.063180156
""
""
""
""
""
""
0.024810871
0.019887682
0.016077783
0.022825103
0.029758748
0.10114216
0.025102599
0.043384638
0.052336171
0.0075733941
0.020094056
0.047561686
""
0.04043407
0.012204474
0.056411143
0.048370056
0.021254389
0.017575722
0.037018895
0.039731096
0.10475418
""
0.020631189
""
""
0.062489428
0.030238962
0.010825799
0.018651877
0.024760194
0.0061363247
0.011544647
0.02623087
0.024753161
0.011029772
0.02319256
0.011197019
0.037596352
0.030947577
0.024990324
0.016199719
0.010006566
0.028240465
0.011978225
0.013836356
0.01207396
0.039550662
0.056319647
0.042465691
0.020709081
0.03967905
0.036571659
0.02294795
0.03117709
0.014832309
0.014068278
0.033410404
0.030320074
0.028688956
0.0052136187
0.028716661
0.027255118
0.045904089
0.045459557
0.02610698
0.015979605
0.01360446
0.033213682
0.023296483
0.016473537
0.034002818
0.042166669
0.039607476
0.018405624
0.032749958
0.019937873
0.022824235
0.022822622
0.023558958
0.049086224
0.0098110242
0.017857209
0.026653143
0.017604372
0.012479066
0.034719907
0.013461861
0.040601339
0.045327976
""
""
0.018057119
0.0066228616
0.045214418
0.0042738095
""
""
""
0.046627264
0.0049695256
0.024425585
""
0.025365807
0.096313633
""
0.025220856
0.017934762
""
""
""
""
0.013527403
""
0.078374207
0.011412523
0.072322488
""
0.023878137
""
0.062373932
0.027833879
0.012943572
""
0.094731122
0.041360691
0.060342062
0.044115026
0.017403819
0.082198523
0.018655624
0.046515048
""
0.056234546
0.032268349
0.022699093
0.011720155
0.029155305
0.06641937
0.044497546
0.081170917
0.033571146
""
""
0.01325519
0.026195936
0.026606662
0.0080455393
0.063395269
0.05858472
0.064560428
0.024442157
0.060842656
0.050723355
0.011961054
0.042764436
-0.01291109
0.059758071
0.011038744
0.01863854
0.035476055
0.026497379
""
0.050172105
""
0.03312568
""
0.038146973
""
""
0.050472654
0.066641904
0.035700329
0.035412464
0.050722923
0.062782079
0.02541578
0.024311684
""
0.054887094
0.011409148
0.053651627
0.06219748
""
0.0424302
""
""
0.023895169
""
0.031684123
0.063390307
0.038366228
0.024921874
0.018440131
0.020358264
0.0035692095
0.016171718
0.0055342638
0.0051919874
0.015411597
0.016614445
0.03019326
0.05696281
""
""
""
0.080986433
0.075518973
""
""
0.022059381
""
""
0.009226325
0.047573935
""
0.024940807
0.0090284301
0.084136724
""
""
""
""
""
""
""
""
0.0934688
""
0.091933437
0.01290056
""
""
0.065465294
""
""
""
""
0.041833095
""
0.057366282
0.050018691
""
""
0.073928349
0.094014749
""
""
""
0.05864501
""
0.035983831
""
""
""
0.046505623
0.025759716
""
0.067464076
0.034084473
""
0.026423998
0.026543234
0.010947852
0.031926755
0.0043068933
0.023759076
0.045232672
""
0.0076525593
""
""
0.038560044
0.032053351
0.071472071
""
""
""
""
""
0.051713575
0.049735505
0.052579641
""
0.05627656
0.039552152
""
0.039697919
""
0.0300557
0.059726916
""
0.064977385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074979626
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096066795
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031193133
""
""
""
0.082491413
""
""
""
""
""
0.033139229
""
""
""
""
""
""
""
0.10107438
""
0.042963602
""
""
0.019097175
""
""
""
""
""
""
0.023307433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074855641
0.013664299
""
""
""
""
0.07971333
""
""
""
""
""
""
""
""
""
0.03356953
0.032722626
0.02361781
""
""
""
""
0.068937361
0.045872699
0.010233294
0.06691017
0.098225668
""
""
0.037356231
""
0.051308367
""
0.10090456
""
0.070349991
0.035116363
0.041617174
0.10047866
0.057661545
0.016848112
0.05043231
""
0.098855466
0.021757739
0.043114983
""
""
""
""
""
0.084626257
0.031704076
0.068566941
""
0.044949546
""
""
""
""
0.077918172
""
""
""
""
""
""
""
0.046680693
0.06768091
""
0.015041235
""
0.013560896
""
""
""
0.036459029
""
""
""
""
""
""
0.090946041
0.032010421
0.034047514
0.027081652
0.0059307441
0.015474539
0.030521039
0.036929242
0.066881701
""
""
""
""
""
""
""
""
0.045355991
""
""
0.03435526
""
""
""
""
""
0.024358945
0.044278763
0.015765553
0.010727328
0.0067974641
0.031227455
0.020394651
0.019987375
0.023061221
0.025860131
0.069679879
""
0.071828336
""
0.1007709
0.012536736
""
0.059724923
0.026001504
0.05320337
""
0.026148526
""
""
""
""
""
""
""
""
""
""
""
""
0.04901772
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022077635
""
""
""
""
""
""
""
0.026945392
""
0.014465227
""
0.024857782
""
""
""
""
""
""
""
""
""
0.057712413
""
""
""
""
""
""
""
""
0.032367937
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03455608
0.025549605
0.020371236
0.037987925
0.012262007
0.015061532
""
""
""
0.04725508
0.041068375
0.0079768421
0.014772124
""
""
0.011790768
0.067123286
0.039901499
0.0047080098
""
""
""
""
0.037546542
""
""
0.021327004
""
0.044863414
""
""
0.05261511
""
""
""
""
""
""
""
""
0.012081278
