staycz_pooled_pooled_mean_se
0.002104234
0.0032687963
0.0069671352
0.0018273209
0.0024476547
0.0061144647
0.0016260216
0.005941113
0.007389335
0.0026368843
0.0025172627
0.0013084416
0.007516426
0.0044260826
0.0026940277
0.008662778
0.0089534158
0.0027834801
0.0077171875
0.0059954389
0.0021168946
0.0019965477
0.0028315
0.003602274
0.0014285661
0.0069135739
0.0035826084
0.0022601529
0.001407721
0.0050892178
0.0044940598
0.0035193053
0.0014988922
0.0020538908
0.0047144271
0.0021797798
0.0046632504
0.0039679375
0.0084019527
0.0076869833
0.0019744372
0.0048282188
0.0071718735
0.011179942
0.006073128
0.0052973572
0.0012942051
0.0027464323
0.0015509913
0.003467161
0.0024919475
0.0018693698
0.0029960452
0.011476161
0.009577373
0.0020388656
0.0060393973
0.010953176
0.010732747
0.0039163078
0.0053324206
0.0018512127
0.0083740465
0.0054244609
0.0042789322
0.004925034
0.008840533
0.0063889502
0.0058480036
0.0047355779
0.0054164375
0.0045088297
0.0040740729
0.0035301154
0.0051596169
0.0073796199
0.0035846895
0.0045181205
0.0068504065
0.0013076883
0.004301168
0.0037811061
0.0052699572
0.0037127186
0.0012995811
0.0042747171
0.0042067473
0.0031273097
0.0021254295
0.002933105
0.0034004806
0.0054831766
0.0051429481
0.0021617489
0.0053569195
0.008648823
0.0035345585
0.0024019766
0.0010357604
0.0020493667
0.0019848025
0.00081882189
0.0013656606
0.0020646059
0.0020679061
0.0011742742
0.0021719572
0.0013222867
0.0044036084
0.002746911
0.0031286192
0.0033024519
0.0018231377
0.0064921333
0.0019245675
0.0016245247
0.0020782701
0.0084854783
0.0092977593
0.0081734285
0.003298478
0.0048081675
0.0053098998
0.0043902709
0.0052287588
0.0024229542
0.002461914
0.0051795077
0.0059340759
0.0058780946
0.00081579195
0.0041874996
0.0037446108
0.0056106527
0.003054874
0.0042065838
0.0022318338
0.0027216272
0.0068928506
0.0045481017
0.0025860919
0.003530998
0.0086551113
0.006484482
0.0036660195
0.0073515368
0.0032480741
0.0039125751
0.0051416191
0.0052127875
0.0043546646
0.001455756
0.0030991388
0.0067115943
0.0019089119
0.0019323732
0.0061725294
0.0024318108
0.0058715632
0.0042264299
0.011329872
0.0067000245
0.003007486
0.00097899325
0.0082346322
0.00076575048
0.0046934551
0.0047017206
0.0072805309
