coll_white_female_p25_se
0.046546355
0.032786239
0.066770405
0.064794287
0.037910961
""
0.057978153
0.030798817
0.051366504
0.065063208
0.044958688
0.10593494
0.089181542
0.058431573
0.096133776
0.0471914
0.038845669
0.11108772
0.12265465
0.049175255
0.072195433
0.031827495
0.042438764
0.077367939
0.03241222
0.038181026
0.06041456
0.029752554
0.068670005
0.063427538
0.046554338
""
0.13697647
0.071693778
0.0272935
0.028953718
0.018161144
0.079929225
0.036770765
0.0459226
0.044989154
0.041647863
""
""
0.024927123
0.13005066
0.051876288
0.02920758
0.019212926
0.094919823
0.03085597
0.032143921
""
0.077353179
0.067719355
0.057104368
0.055600293
0.037309516
0.034193862
""
0.031956635
0.056589354
0.031240355
0.027394066
0.081546567
""
0.046388991
""
""
0.027146239
""
""
""
""
0.042806193
""
""
0.084853843
0.062346634
0.10838075
0.11885411
""
""
0.051783558
""
""
""
""
""
0.14137645
""
""
""
""
""
""
0.15997872
0.036568437
0.042972021
0.050677739
0.06475503
0.1512491
0.10627694
0.0081304833
0.025172336
0.055719469
0.01656107
0.029224494
""
0.026977101
0.037569609
0.069459476
0.071038462
0.047338124
0.024398685
0.039643586
0.060534127
0.10948784
0.048475444
0.13758504
0.070754655
0.037970271
0.045174163
0.07693357
0.075185366
0.056491084
0.035082094
0.025972769
0.049939256
0.07437896
0.101436
0.10374472
0.070073925
0.034662034
0.070888169
0.05885864
0.034242887
0.078916214
0.036580697
0.071632512
0.039408773
0.085188366
0.04271166
0.067065887
0.059347209
0.046044841
0.046404086
""
0.049912017
0.090347826
0.090002783
0.062047675
0.049212039
0.038822029
0.061784483
0.049728479
0.045257531
0.042532276
0.089125909
0.1073202
0.069432646
0.069250539
0.067892119
0.055718653
0.11745088
0.070587613
0.047585458
0.059121378
0.037230413
0.093425661
0.022814911
0.061783854
0.058539156
0.031905811
0.090496838
0.073332436
0.027913479
0.073227465
0.054714706
0.080501236
0.051697768
0.04161419
0.0248583
0.034270585
0.09367092
0.074140221
0.02057687
""
0.067292325
0.026579918
0.071637787
0.12415899
0.021317186
0.065056249
0.033726748
0.020092316
0.048606701
0.036378678
0.064393587
0.1083755
0.017031308
0.040969312
0.058555052
0.063165411
0.0079019833
0.045120109
0.039007243
0.10963166
0.042652562
0.029480956
0.12821008
""
0.031708468
0.04429087
0.043253183
0.012373126
0.026044272
0.10802994
0.012890059
0.012977301
0.087893076
0.012539209
0.010812544
0.037021462
0.021259742
0.027049286
0.030899899
0.029147919
0.020023217
0.034227684
0.025105944
""
0.053660434
0.024378669
0.022208346
0.019568436
0.040901892
