kir_top01_natam_female_mean_se
""
-0.00092087383
""
""
""
""
""
-0.0057276003
""
""
""
""
""
""
""
-0.0073905797
""
""
""
""
""
""
""
""
0.0032622565
""
0.0016725058
""
""
""
""
""
""
""
""
-0.0024550096
0.0011183468
""
""
0.00022007134
""
""
""
""
0.0071431492
""
""
-0.0028204031
-0.00021397008
""
-0.0019101722
0.0046349186
""
""
""
""
""
""
""
""
""
""
""
""
0.0016010894
""
""
0.0027219469
""
1.9849143e-05
9.179832e-05
""
""
0.003642922
0.0074889571
""
""
3.4668476e-05
-0.0015644727
-0.0013968076
-0.00050425139
0.00010190216
-0.0041935053
0.0085799955
7.3819319e-05
5.9189028e-05
-0.0007975715
""
-0.0018773433
-0.0012539182
""
""
-0.0012143669
""
""
0.0011495097
-3.4388748e-05
0.002951903
0.00099262584
0.00072787778
0.00037353506
""
0.00047604213
0.0010665057
0.0021464406
-4.8562124e-05
-0.00029350654
7.7911456e-05
""
0.00098428049
-0.0023314676
""
""
""
0.0042926441
""
""
""
""
""
""
""
""
""
""
""
""
0.0014642983
""
""
""
""
""
0.01132573
""
""
-0.010949971
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0079916557
""
""
-0.00060125778
""
""
0.0014249289
""
""
-0.0014469709
""
""
""
""
""
0.0088722529
""
""
""
0.0061969841
""
-0.0039751478
-0.00040037761
""
""
-0.00089067954
0.0018800526
0.0051042349
0.006769326
-0.0014826641
0.00089593587
-0.0013513175
0.00047834282
0.0070096846
0.0044764522
0.0031069121
-0.0021934211
0.0022016636
-0.0060706455
0.019552501
""
-0.0015872312
-0.00095957646
""
""
0.0033761729
0.0020566471
0.042138882
0.0053732931
0.020726806
""
0.0091525493
0.00022460097
""
0.0064972546
0.0034294226
-0.001974127
0.002559979
-0.00029170641
0.012989046
-0.00061617268
0.009201101
0.0034696474
-0.00056736212
""
-0.003865608
-0.0012565457
0.011829025
0.01005796
0.002356756
-0.0041390695
""
0.0012302902
""
0.00020790254
-0.00077543565
-0.0015553394
-0.00074244756
""
0.00057107187
""
""
""
0.00081355381
""
""
""
""
""
""
""
""
""
0.00046827065
""
0.038791917
""
""
0.0011425215
""
""
""
""
""
""
""
""
-0.0011341138
""
""
""
-0.0032579212
-0.0019727389
""
""
""
0.0019451515
""
""
0.00072269794
""
""
""
""
""
""
""
""
-0.0031301372
""
""
""
""
""
""
""
""
""
""
0.0025669204
""
0.0043318965
-0.0028841558
""
""
0.0013305407
-0.00012097381
""
0.0026858526
0.0013692921
-0.0004581534
-0.0074228463
-0.0042517358
0.0012610712
""
0.0026203401
""
-0.00074894074
0.005319762
""
""
""
-0.002064408
""
""
""
""
0.00022182136
0.00010767567
""
""
""
""
0.0024371997
""
""
""
""
-2.0038848e-05
""
0.0050148056
""
""
""
""
""
0.0068085236
0.02946955
0.044408865
""
""
""
-0.00026814069
-0.0015933842
""
0.0027149618
""
""
-0.00038728502
""
0.00088467263
""
0.00012226486
0.0015454704
0.015147563
-0.0016737791
""
""
-0.002977442
0.00092603796
0.0020170065
0.0014852182
""
""
""
""
-0.0004292216
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0013870894
""
""
-0.00092866895
""
""
""
""
0.00074013742
""
""
""
""
""
""
""
""
""
""
0.0017045587
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00032228659
""
""
""
""
""
""
0.0054795514
""
""
""
""
""
""
""
""
-0.0087413313
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0011999926
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0019425441
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0002085857
""
""
0.0015852252
""
-9.2237322e-05
""
0.00036686633
-0.00031403304
""
""
""
0.0094753765
""
""
""
0.0011836838
""
""
""
""
