staytract_other_pooled_p25_se
0.069444492
0.057305127
0.11760268
""
0.10036907
""
""
0.044215262
0.16979843
0.16908319
0.12626548
""
0.15440327
""
""
0.061855439
0.088670127
""
""
0.12787355
""
0.086932376
0.043967769
0.085196838
0.084940992
0.047653902
0.11544955
0.058094464
""
""
0.13609022
""
""
0.16411714
0.056426257
0.077958293
0.025964459
""
0.076555304
0.077278584
0.062684201
0.083836913
""
0.073155388
0.025683204
""
""
0.062486582
0.030076399
""
0.033511747
0.053809155
""
""
0.13648486
""
0.081160232
0.11159259
0.063919954
""
0.080258206
0.10991158
0.053520992
0.10553389
""
""
""
""
""
0.014117129
0.09432397
""
""
0.1731835
0.026551543
""
""
0.04344058
0.042603772
0.076664142
0.083314806
0.14857854
""
0.044769187
0.11555079
0.12129793
0.18542635
""
0.12182549
0.071228147
""
""
0.13442689
""
""
0.11853144
0.077638306
0.02823418
0.036026213
0.081073195
0.15465648
""
0.14225957
0.0075568836
0.023368055
0.052393865
0.013961437
0.038271185
0.068901025
0.040519737
0.036896441
""
0.14944997
0.088013269
0.034956411
0.09749677
""
""
0.11422431
""
""
0.1545302
0.083819427
""
""
0.14878306
0.074877732
0.053355429
0.093365557
""
""
""
""
0.060434166
0.13407852
""
0.057279307
""
0.13411307
0.12155173
0.11988209
0.13764119
0.11436685
""
""
0.062246788
0.151922
""
""
""
""
0.15283124
0.1126883
0.064933069
0.15585227
""
0.080705144
0.085583113
""
""
""
0.18329108
0.11584197
""
0.14815302
""
0.16161563
0.10522952
0.08359924
""
0.024528107
0.14148533
0.11666406
0.043474101
""
""
0.032090589
0.1467935
0.13482013
""
0.092414036
""
0.03178842
0.089703381
""
0.16718143
0.0073711383
""
0.044998519
0.025251867
0.06792707
0.10271813
0.011027282
0.081367165
0.026507838
0.014491162
0.090882912
0.032234218
0.05672349
0.1172564
0.014332995
0.030044261
0.053468347
0.080668345
0.0042341691
0.037863802
0.022506965
0.092818327
0.043592732
0.021616239
0.094260462
""
0.014974987
0.03681333
0.03930353
0.007137116
0.021245077
0.12553091
0.008753038
0.0074284016
0.051907104
0.0079083871
0.0063194539
0.012902536
0.012914756
0.023507981
0.012005825
0.018266292
0.0089313844
0.02450696
0.027387593
""
0.047614392
0.010950473
0.014820544
0.014234073
0.029228149
0.048171267
0.12673399
0.022407595
0.05234557
0.014443279
0.029691137
0.033182625
0.018945757
0.15140833
0.01225041
""
""
""
0.029227482
0.055276912
0.12055061
""
""
""
""
""
""
0.10710671
0.016075427
""
0.049017876
""
0.12154874
0.012887198
0.064182118
0.053428259
""
""
""
""
""
""
0.016392164
""
""
""
0.079079054
0.026567215
0.10375038
""
0.12638097
0.037589617
""
0.13917291
0.069453582
0.089681052
0.089440264
0.14386976
""
0.092774153
""
""
""
0.035902206
""
0.15474395
""
""
""
""
""
""
0.082305364
""
0.034793932
""
0.017941358
0.018245755
0.045654133
0.046903275
0.018554861
0.024185462
0.066448465
0.045450199
0.030515648
0.021764316
0.046295427
0.019486569
0.031416871
0.16193701
0.027578296
0.13795871
0.019628331
0.011164804
0.17874749
0.044076014
0.049975697
0.027516251
0.039876733
0.06987232
0.15313029
""
0.014270115
0.021279138
0.047819432
""
0.090025738
""
""
""
""
0.071857996
0.067753613
0.034721848
0.059733048
0.014617483
0.06708312
0.053984098
0.087632023
0.097943082
""
0.03966219
0.025090799
0.029925719
0.094932415
""
0.1420501
0.033790924
0.032779478
0.038729917
0.012571165
0.036756177
0.080187313
0.019700516
0.12040722
0.013550921
0.030462533
0.015274378
0.027672812
0.016675206
0.023040609
0.065014027
0.052215256
0.032690175
0.032297157
0.031236466
0.021627471
0.098224267
0.099126376
""
""
0.021900028
0.10953107
0.074113443
0.07697098
""
""
""
""
0.080215275
""
0.054640189
0.07929077
""
""
0.048127089
""
""
""
0.10151631
0.097873382
0.13440087
0.11055198
""
0.050055705
""
0.057875767
0.09414307
""
0.03263358
0.05167916
0.1222991
0.045960978
0.033571366
""
0.022809021
""
0.015948182
0.097453423
0.13132095
0.037096873
""
0.050330471
0.10872738
0.18151939
""
0.17103893
0.078727074
0.016894696
""
""
0.048205879
0.034773104
""
""
0.077084757
0.19006452
""
""
""
0.046198059
0.070116431
0.040168621
""
0.018489296
""
""
0.05951206
0.10394464
0.15632866
""
0.018356431
0.10359745
0.046103384
""
""
0.11525135
""
""
0.034895841
0.034377288
""
0.06824249
""
""
""
""
""
0.14065835
0.12703314
""
0.13395169
0.057461727
0.031829391
""
0.14443271
0.049091872
0.15106858
0.15516563
""
""
0.15894088
""
0.17695011
""
0.077845789
0.08562427
""
0.15513778
0.1522916
0.026780507
0.073117003
0.069766708
""
0.041085638
0.076385431
0.14621609
0.12830524
""
0.13444063
""
""
""
""
""
0.023720987
0.066051744
""
""
""
0.0788543
0.11644064
""
0.15863335
""
""
""
""
""
""
0.10181139
0.11883292
0.12692079
""
""
0.091263518
""
""
""
0.12207484
0.044459611
0.089649238
0.10796973
""
""
0.14827168
""
""
0.12259632
0.081313081
""
""
""
0.15843095
0.012284586
0.0045222407
0.022330211
0.013971838
0.019191653
""
0.042167682
""
""
0.067091905
""
0.14565016
0.067153625
0.054663543
""
""
""
0.023960141
""
0.1002813
""
""
""
0.035134614
""
""
0.068242922
""
0.1561065
0.1641448
0.10028015
0.036566809
0.098612599
""
""
""
0.13695405
0.10589424
0.068166666
""
""
0.086728364
0.091536008
0.11527585
""
0.059834566
""
0.13996518
0.068099745
""
""
0.10757491
""
0.10913334
""
0.096135862
""
0.034446545
0.1623985
""
""
0.12451619
0.047500536
0.0076841186
0.1525939
""
0.065017484
0.13401726
0.16568139
0.017161347
0.17617799
""
0.13465771
""
""
0.13256213
0.10550732
""
""
0.13336951
""
""
""
""
0.085687146
0.10667342
0.079809576
""
0.11694035
0.082790993
0.1618443
""
0.021783793
0.035816021
0.081947125
0.080244906
0.018580996
0.056711257
""
0.059769947
0.14711793
0.11965749
0.090226904
0.038261119
0.037736196
0.047471095
0.10446987
0.029804472
0.096596286
""
""
0.14121698
""
0.081747688
0.13331248
0.13993396
0.096009277
""
0.079521768
0.034220412
0.10148212
0.097585984
""
""
""
""
0.13778809
""
0.037139788
0.023511855
0.14696556
0.036755078
""
""
""
""
0.061441809
0.047947127
""
0.063381687
0.1411013
0.11516221
""
""
""
0.052364856
0.02399773
0.083056107
0.027415443
0.16410494
0.12295389
0.023783816
0.065484032
""
""
0.11498897
0.17158596
0.17893818
0.071050972
0.051036961
0.13029277
0.094655961
""
0.10527191
0.1282887
""
0.10456556
0.054956969
0.10860617
0.036620688
0.13321723
0.06693735
""
""
0.16546924
0.1298407
0.06869749
0.14107195
0.030658845
0.071955949
0.067718297
0.050992746
0.10340787
0.054802552
0.097040974
0.091121398
""
""
0.11236318
0.10727998
0.051215969
0.10193476
0.076137587
0.08310996
0.024457183
0.043170732
0.10181848
0.049831837
0.013531743
0.089469127
""
0.089459479
0.04538931
0.13862863
0.091656581
""
0.10105943
""
0.13148849
0.16594872
""
""
""
0.05229497
0.15564784
""
0.12543863
0.12369533
""
0.1625824
0.028107746
""
0.067416564
""
0.10974828
0.13411874
""
""
0.038939912
""
""
0.035634506
""
0.05647495
0.091047607
""
0.0692745
0.16519621
0.063568331
0.081465624
0.079352677
0.071308382
""
""
""
""
""
0.14764902
0.052180711
0.077853508
""
0.14295173
0.11500549
""
""
""
""
0.18506546
0.10059786
0.13891621
""
""
0.15707865
""
0.087083347
""
0.089565739
""
""
""
0.071789533
0.23153321
0.044335335
""
""
""
""
""
""
""
""
""
""
""
""
0.1468329
""
""
""
""
""
0.096423171
0.16922152
0.04801023
""
""
""
0.082445391
0.033394448
""
""
""
""
