working_natam_female_n
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
20.0
""
""
""
21.0
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
101.0
""
""
""
""
""
""
""
""
59.0
36.0
""
""
38.0
""
""
""
""
""
""
41.0
22.0
""
""
""
103.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
87.0
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
226.0
""
93.0
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
24.0
""
""
23.0
52.0
44.0
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
111.0
""
25.0
99.0
""
""
""
""
""
""
43.0
""
""
""
48.0
""
""
53.0
""
""
""
""
""
""
""
38.0
56.0
""
""
305.0
""
""
33.0
""
""
""
""
""
""
""
47.0
38.0
""
""
20.0
""
""
""
44.0
""
""
""
""
46.0
24.0
""
79.0
102.0
""
""
""
""
35.0
""
21.0
""
26.0
28.0
""
92.0
131.0
""
""
""
""
""
""
""
111.0
42.0
""
31.0
""
21.0
""
""
""
49.0
""
39.0
47.0
48.0
68.0
""
""
32.0
""
""
""
42.0
""
""
22.0
25.0
""
""
""
23.0
35.0
241.0
""
20.0
""
29.0
""
21.0
42.0
95.0
""
""
46.0
""
""
""
""
72.0
""
""
""
85.0
30.0
39.0
""
107.0
""
""
21.0
25.0
22.0
28.0
21.0
99.0
89.0
""
64.0
""
""
22.0
27.0
""
31.0
""
""
50.0
""
137.0
""
""
""
""
""
""
29.0
""
""
24.0
39.0
""
""
37.0
""
25.0
31.0
52.0
282.0
""
""
100.0
79.0
217.0
""
""
""
""
89.0
20.0
87.0
""
""
37.0
20.0
""
""
""
81.0
""
""
""
""
""
26.0
""
528.0
""
""
""
67.0
""
""
""
""
""
""
""
""
""
""
""
""
58.0
""
""
""
46.0
""
""
""
""
""
""
""
24.0
""
30.0
""
21.0
""
183.0
""
""
""
""
""
""
203.0
52.0
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
35.0
""
""
""
20.0
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
195.0
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
24.0
""
""
24.0
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
88.0
""
""
""
""
""
""
""
""
145.0
99.0
29.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
42.0
""
""
""
95.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
172.0
57.0
""
""
""
170.0
""
""
""
""
""
""
""
44.0
53.0
""
192.0
""
""
125.0
""
""
158.0
48.0
""
""
""
""
""
""
98.0
""
""
""
""
25.0
""
""
""
""
""
99.0
64.0
""
""
24.0
""
""
""
""
""
""
""
""
247.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
127.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
90.0
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
21.0
""
22.0
""
""
""
""
""
81.0
""
""
""
""
""
""
70.0
363.0
23.0
101.0
""
""
""
""
""
48.0
""
""
""
""
234.0
""
66.0
""
""
""
""
""
42.0
""
21.0
""
""
21.0
24.0
41.0
32.0
""
30.0
53.0
""
25.0
""
""
36.0
22.0
22.0
24.0
27.0
""
""
""
26.0
""
932.0
""
28.0
314.0
""
""
""
60.0
""
""
""
""
""
""
""
""
""
1032.0
""
130.0
""
148.0
""
431.0
2303.0
""
99.0
""
52.0
27.0
""
""
70.0
22.0
""
120.0
""
82.0
""
24.0
""
""
""
""
""
""
""
202.0
""
74.0
""
25.0
""
""
""
30.0
136.0
""
""
""
56.0
""
58.0
71.0
96.0
""
123.0
""
31.0
""
""
""
""
164.0
""
""
20.0
34.0
""
""
""
""
""
""
93.0
""
""
""
""
""
""
""
45.0
""
""
24.0
""
""
""
""
""
""
""
26.0
""
30.0
""
""
""
""
""
""
21.0
""
""
""
""
""
70.0
23.0
261.0
""
""
20.0
""
""
23.0
""
38.0
""
29.0
""
""
""
""
83.0
81.0
48.0
""
""
""
162.0
""
""
89.0
29.0
""
""
""
""
""
""
""
""
116.0
""
""
""
20.0
26.0
""
32.0
""
""
""
""
""
""
""
""
33.0
48.0
1675.0
""
""
""
51.0
168.0
""
""
""
90.0
""
""
26.0
""
65.0
36.0
""
""
""
""
""
""
""
""
""
93.0
""
""
""
""
139.0
79.0
""
""
""
""
""
""
""
""
91.0
""
""
""
""
""
""
""
""
27.0
20.0
""
58.0
38.0
""
""
""
""
32.0
""
""
""
245.0
""
""
47.0
""
""
""
""
""
""
""
60.0
""
27.0
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
85.0
""
""
""
""
""
""
126.0
""
""
""
""
""
67.0
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
30.0
52.0
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
36.0
46.0
""
""
""
""
""
""
""
""
""
""
""
370.0
""
64.0
""
30.0
51.0
181.0
243.0
292.0
226.0
673.0
102.0
""
584.0
49.0
286.0
28.0
162.0
348.0
82.0
343.0
""
""
82.0
80.0
142.0
""
""
""
""
78.0
102.0
24.0
25.0
51.0
225.0
27.0
23.0
100.0
250.0
86.0
68.0
""
90.0
193.0
170.0
""
43.0
362.0
86.0
617.0
35.0
101.0
112.0
1352.0
276.0
338.0
291.0
106.0
154.0
202.0
275.0
434.0
73.0
""
542.0
233.0
307.0
121.0
""
""
1851.0
383.0
229.0
""
""
26.0
""
27.0
123.0
21.0
38.0
74.0
""
23.0
59.0
68.0
""
""
""
""
83.0
57.0
44.0
79.0
""
159.0
50.0
41.0
""
153.0
""
276.0
65.0
""
""
91.0
""
""
48.0
143.0
""
42.0
""
56.0
""
""
""
""
""
""
26.0
""
""
""
""
""
26.0
""
""
""
""
""
""
21.0
21.0
""
20.0
""
""
""
""
""
""
""
""
""
""
29.0
""
""
26.0
""
""
""
""
""
""
33.0
""
27.0
""
""
98.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
80.0
50.0
""
""
""
""
""
""
""
43.0
""
38.0
""
""
""
""
""
""
30.0
46.0
""
""
""
""
45.0
""
""
42.0
""
""
""
""
""
39.0
""
""
69.0
""
""
""
""
32.0
""
""
20.0
""
""
74.0
""
""
31.0
""
""
61.0
""
37.0
""
""
69.0
""
37.0
31.0
49.0
""
23.0
""
""
71.0
""
""
25.0
""
""
""
""
""
""
""
""
68.0
""
""
20.0
""
""
""
""
""
""
34.0
""
""
""
29.0
""
""
154.0
45.0
196.0
414.0
""
""
125.0
""
""
""
""
125.0
25.0
""
""
44.0
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
79.0
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
58.0
159.0
""
""
""
30.0
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
120.0
""
""
""
""
""
21.0
22.0
""
""
""
""
""
""
478.0
""
""
""
137.0
""
""
""
""
""
""
36.0
""
34.0
101.0
""
""
22.0
""
""
""
""
48.0
""
""
""
""
53.0
""
""
""
""
""
""
84.0
""
""
20.0
""
""
""
""
""
""
416.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
35.0
""
""
23.0
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
35.0
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
66.0
""
""
""
""
""
""
""
55.0
""
""
22.0
""
""
28.0
""
""
30.0
32.0
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
339.0
34.0
""
""
""
""
21.0
101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
51.0
""
""
23.0
""
""
""
""
""
""
""
33.0
""
""
67.0
20.0
""
""
""
41.0
""
""
""
""
""
""
397.0
103.0
""
""
""
""
56.0
121.0
""
70.0
""
78.0
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
105.0
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
35.0
47.0
""
""
""
25.0
""
21.0
""
""
""
""
92.0
""
""
""
""
""
54.0
31.0
96.0
153.0
""
75.0
20.0
30.0
""
""
30.0
84.0
30.0
29.0
581.0
163.0
""
""
45.0
""
70.0
77.0
""
""
382.0
""
79.0
""
356.0
224.0
58.0
136.0
""
""
195.0
""
343.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
51.0
279.0
""
25.0
21.0
""
""
""
""
54.0
""
""
41.0
""
32.0
""
""
33.0
""
""
""
""
""
32.0
""
""
28.0
""
28.0
""
""
""
""
35.0
""
""
122.0
294.0
26.0
35.0
""
145.0
""
""
""
""
""
""
34.0
""
20.0
""
""
30.0
112.0
112.0
22.0
""
""
""
""
""
""
""
39.0
""
""
38.0
38.0
""
""
25.0
""
""
""
145.0
""
""
""
41.0
""
35.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
