kfr_native_pooled_female_n
650.0
1421.0
335.0
192.0
561.0
81.0
249.0
1365.0
417.0
221.0
379.0
162.0
295.0
125.0
149.0
674.0
595.0
159.0
98.0
490.0
173.0
875.0
788.0
486.0
730.0
858.0
421.0
1128.0
216.0
315.0
329.0
139.0
166.0
242.0
1918.0
679.0
7065.0
158.0
925.0
460.0
955.0
648.0
173.0
229.0
2854.0
222.0
324.0
970.0
4261.0
214.0
2598.0
1361.0
113.0
249.0
319.0
214.0
549.0
674.0
1830.0
120.0
889.0
420.0
1606.0
708.0
165.0
125.0
233.0
23.0
22.0
3120.0
215.0
""
20.0
46.0
1139.0
""
31.0
370.0
542.0
144.0
137.0
156.0
24.0
649.0
117.0
93.0
118.0
25.0
70.0
106.0
""
62.0
81.0
21.0
""
101.0
424.0
1195.0
1334.0
437.0
433.0
132.0
154.0
25556.0
1391.0
965.0
6969.0
1405.0
135.0
1425.0
906.0
321.0
294.0
483.0
1930.0
448.0
132.0
59.0
329.0
180.0
289.0
253.0
323.0
156.0
363.0
302.0
900.0
716.0
615.0
227.0
95.0
261.0
247.0
1151.0
236.0
154.0
888.0
182.0
479.0
316.0
434.0
170.0
544.0
165.0
238.0
1068.0
320.0
94.0
261.0
146.0
145.0
152.0
323.0
776.0
203.0
183.0
533.0
738.0
170.0
90.0
139.0
183.0
380.0
151.0
336.0
158.0
336.0
263.0
712.0
97.0
4138.0
248.0
376.0
1123.0
131.0
128.0
1440.0
183.0
261.0
140.0
665.0
238.0
1944.0
894.0
107.0
219.0
8692.0
""
303.0
1937.0
240.0
158.0
7365.0
272.0
1648.0
5785.0
304.0
1283.0
652.0
239.0
5724.0
1145.0
332.0
364.0
37138.0
1053.0
1528.0
154.0
703.0
1682.0
102.0
52.0
2182.0
1024.0
994.0
15719.0
2815.0
115.0
11673.0
10300.0
544.0
13265.0
16721.0
2031.0
4551.0
2141.0
3699.0
2833.0
9306.0
1766.0
1954.0
""
672.0
3751.0
3850.0
3907.0
876.0
733.0
89.0
2906.0
490.0
6027.0
1254.0
662.0
4193.0
209.0
6576.0
85.0
107.0
114.0
2626.0
684.0
186.0
28.0
76.0
98.0
""
79.0
65.0
358.0
4420.0
""
2281.0
109.0
357.0
6705.0
606.0
535.0
42.0
38.0
140.0
""
75.0
22.0
6860.0
53.0
141.0
97.0
660.0
2979.0
225.0
109.0
370.0
1535.0
""
229.0
312.0
449.0
438.0
338.0
46.0
204.0
105.0
91.0
185.0
1740.0
165.0
190.0
96.0
68.0
""
23.0
80.0
44.0
271.0
157.0
2403.0
208.0
6319.0
6667.0
1954.0
1384.0
6163.0
2770.0
1417.0
1200.0
1552.0
4958.0
1688.0
3809.0
1807.0
200.0
1763.0
234.0
4695.0
9068.0
126.0
1185.0
967.0
1919.0
1398.0
477.0
171.0
88.0
7765.0
3108.0
485.0
76.0
476.0
153.0
63.0
143.0
113.0
153.0
205.0
1288.0
675.0
8375.0
202.0
995.0
521.0
154.0
51.0
1900.0
3731.0
2081.0
328.0
67.0
139.0
2320.0
2124.0
1055.0
6336.0
568.0
618.0
2062.0
329.0
7103.0
1467.0
7353.0
3178.0
6975.0
4316.0
628.0
1302.0
1752.0
1422.0
2565.0
3969.0
336.0
347.0
174.0
150.0
3889.0
214.0
401.0
241.0
168.0
58.0
108.0
26.0
371.0
183.0
506.0
802.0
208.0
168.0
1673.0
105.0
95.0
184.0
327.0
401.0
240.0
201.0
42.0
519.0
81.0
1039.0
534.0
95.0
2309.0
298.0
224.0
1452.0
802.0
44.0
2719.0
82.0
5113.0
385.0
433.0
1240.0
212.0
1031.0
120.0
249.0
171.0
122.0
231.0
5725.0
187.0
141.0
1088.0
1200.0
101.0
29.0
450.0
188.0
218.0
124.0
160.0
1343.0
755.0
868.0
242.0
6491.0
187.0
50.0
641.0
437.0
176.0
230.0
4862.0
307.0
1248.0
106.0
262.0
240.0
223.0
146.0
1363.0
1404.0
124.0
515.0
127.0
107.0
170.0
73.0
70.0
271.0
203.0
74.0
577.0
334.0
801.0
108.0
79.0
974.0
158.0
215.0
82.0
129.0
298.0
78.0
231.0
79.0
234.0
217.0
88.0
185.0
328.0
2182.0
577.0
413.0
105.0
789.0
268.0
276.0
186.0
170.0
357.0
64.0
170.0
23.0
87.0
67.0
2147.0
745.0
27.0
147.0
113.0
694.0
227.0
71.0
284.0
62.0
25.0
180.0
69.0
131.0
96.0
451.0
369.0
293.0
85.0
82.0
671.0
92.0
103.0
122.0
276.0
708.0
684.0
378.0
104.0
256.0
318.0
35.0
36.0
182.0
777.0
89.0
131.0
140.0
250.0
1187.0
7227.0
403.0
979.0
3401.0
58.0
1329.0
153.0
166.0
809.0
60.0
127.0
429.0
1655.0
97.0
63.0
""
1763.0
177.0
429.0
""
130.0
55.0
397.0
300.0
242.0
245.0
211.0
231.0
548.0
353.0
1330.0
427.0
129.0
51.0
105.0
463.0
363.0
594.0
136.0
131.0
311.0
140.0
163.0
49.0
1010.0
83.0
203.0
1120.0
133.0
267.0
607.0
87.0
747.0
77.0
389.0
272.0
1864.0
600.0
294.0
255.0
748.0
638.0
34253.0
361.0
192.0
1249.0
299.0
423.0
9114.0
351.0
138.0
705.0
372.0
299.0
649.0
648.0
97.0
294.0
764.0
122.0
475.0
64.0
128.0
936.0
632.0
549.0
235.0
791.0
387.0
521.0
188.0
4596.0
1635.0
910.0
800.0
6828.0
1954.0
211.0
644.0
735.0
604.0
452.0
3387.0
1922.0
1708.0
890.0
3359.0
807.0
305.0
299.0
211.0
301.0
328.0
414.0
558.0
629.0
267.0
848.0
2392.0
336.0
330.0
304.0
58.0
163.0
151.0
567.0
261.0
2071.0
3446.0
368.0
2501.0
117.0
152.0
391.0
150.0
810.0
2101.0
290.0
1268.0
229.0
339.0
325.0
266.0
248.0
1021.0
6022.0
774.0
3472.0
782.0
489.0
4409.0
880.0
174.0
217.0
693.0
188.0
299.0
541.0
1228.0
399.0
444.0
156.0
395.0
694.0
369.0
725.0
1264.0
667.0
2149.0
358.0
1127.0
318.0
386.0
307.0
465.0
971.0
433.0
2172.0
733.0
494.0
1305.0
716.0
1124.0
645.0
549.0
504.0
328.0
383.0
315.0
1492.0
491.0
1021.0
555.0
5632.0
1360.0
571.0
1631.0
8710.0
701.0
140.0
559.0
960.0
524.0
902.0
284.0
695.0
127.0
282.0
319.0
255.0
300.0
182.0
1980.0
442.0
192.0
399.0
453.0
429.0
250.0
3155.0
275.0
550.0
326.0
410.0
433.0
283.0
161.0
1459.0
241.0
115.0
2095.0
278.0
1280.0
452.0
198.0
841.0
363.0
1085.0
431.0
412.0
497.0
196.0
110.0
278.0
276.0
166.0
498.0
1955.0
441.0
547.0
407.0
436.0
481.0
299.0
528.0
347.0
459.0
756.0
330.0
324.0
178.0
338.0
509.0
888.0
386.0
770.0
146.0
170.0
378.0
771.0
353.0
1565.0
300.0
507.0
345.0
234.0
228.0
220.0
339.0
267.0
332.0
322.0
436.0
379.0
401.0
224.0
295.0
213.0
296.0
475.0
640.0
281.0
1241.0
359.0
265.0
455.0
647.0
2597.0
233.0
209.0
306.0
275.0
444.0
529.0
652.0
282.0
223.0
248.0
157.0
260.0
611.0
405.0
173.0
369.0
257.0
592.0
292.0
4368.0
1578.0
380.0
133.0
274.0
2453.0
305.0
729.0
998.0
391.0
220.0
269.0
181.0
524.0
782.0
381.0
172.0
767.0
251.0
418.0
1744.0
178.0
331.0
327.0
155.0
303.0
164.0
494.0
287.0
255.0
1139.0
53.0
89.0
344.0
44.0
34.0
172.0
204.0
253.0
21.0
657.0
632.0
94.0
408.0
218.0
1080.0
94.0
52.0
472.0
117.0
559.0
414.0
464.0
486.0
67.0
97.0
126.0
121.0
""
121.0
""
153.0
635.0
42.0
49.0
272.0
386.0
118.0
5942.0
78.0
185.0
117.0
355.0
45.0
1240.0
105.0
147.0
78.0
600.0
551.0
343.0
289.0
56.0
461.0
146.0
656.0
138.0
47.0
265.0
334.0
102.0
81.0
429.0
129.0
161.0
112.0
137.0
399.0
223.0
85.0
1050.0
154.0
232.0
732.0
168.0
72.0
129.0
845.0
77.0
5419.0
305.0
2265.0
59.0
120.0
94.0
121.0
""
98.0
559.0
149.0
81.0
171.0
50.0
179.0
56.0
253.0
95.0
2241.0
183.0
204.0
233.0
112.0
477.0
108.0
261.0
1333.0
254.0
624.0
361.0
170.0
156.0
271.0
895.0
181.0
164.0
346.0
1207.0
82.0
126.0
262.0
174.0
737.0
450.0
208.0
87.0
132.0
73.0
1236.0
154.0
69.0
159.0
2609.0
191.0
255.0
512.0
132.0
86.0
190.0
357.0
450.0
311.0
138.0
547.0
141.0
1409.0
202.0
213.0
246.0
594.0
281.0
63.0
702.0
108.0
8731.0
608.0
140.0
2164.0
119.0
248.0
170.0
575.0
201.0
57.0
57.0
228.0
158.0
242.0
125.0
351.0
85.0
850.0
118.0
135.0
768.0
115.0
250.0
373.0
99.0
233.0
416.0
75.0
272.0
134.0
148.0
318.0
177.0
380.0
541.0
111.0
329.0
894.0
151.0
34.0
225.0
168.0
568.0
181.0
578.0
41.0
149.0
218.0
178.0
495.0
434.0
213.0
185.0
269.0
137.0
148.0
150.0
218.0
996.0
175.0
144.0
234.0
310.0
60.0
333.0
713.0
213.0
969.0
214.0
386.0
595.0
282.0
1482.0
2964.0
2180.0
100.0
128.0
127.0
179.0
268.0
341.0
4194.0
97.0
249.0
361.0
241.0
310.0
816.0
400.0
211.0
5119.0
456.0
2317.0
1086.0
133.0
528.0
1094.0
156.0
401.0
649.0
4462.0
1848.0
271.0
281.0
1767.0
122.0
228.0
353.0
686.0
597.0
110.0
247.0
599.0
966.0
537.0
615.0
2578.0
1013.0
85.0
1250.0
294.0
687.0
1021.0
526.0
567.0
337.0
138.0
74.0
208.0
1284.0
1123.0
2741.0
435.0
755.0
1642.0
551.0
473.0
892.0
2110.0
315.0
566.0
856.0
622.0
577.0
2028.0
849.0
5126.0
7707.0
865.0
418.0
1867.0
1069.0
1575.0
371.0
2395.0
410.0
2706.0
2449.0
212.0
6660.0
7620.0
519.0
939.0
235.0
373.0
1476.0
903.0
454.0
5730.0
1858.0
1558.0
4016.0
73.0
5441.0
1134.0
3710.0
1472.0
9659.0
71.0
5072.0
4451.0
2641.0
6443.0
285.0
171.0
2006.0
720.0
490.0
489.0
149.0
1054.0
1798.0
401.0
2647.0
1073.0
2245.0
1108.0
614.0
630.0
695.0
731.0
1554.0
283.0
697.0
569.0
2250.0
708.0
5883.0
651.0
368.0
1246.0
1009.0
1182.0
698.0
1084.0
3854.0
1462.0
581.0
309.0
1424.0
2266.0
2847.0
410.0
6973.0
41.0
261.0
1775.0
472.0
2005.0
2545.0
149.0
240.0
8594.0
627.0
1110.0
703.0
885.0
543.0
1536.0
577.0
2437.0
1440.0
214.0
2505.0
1249.0
13108.0
730.0
591.0
141.0
784.0
212.0
560.0
3211.0
426.0
458.0
3279.0
2654.0
1301.0
1314.0
204.0
1521.0
1501.0
1432.0
3471.0
20476.0
819.0
480.0
4800.0
949.0
917.0
1008.0
197.0
1273.0
751.0
806.0
1440.0
703.0
453.0
1078.0
1022.0
282.0
43.0
360.0
1333.0
5616.0
594.0
882.0
503.0
657.0
825.0
1254.0
208.0
11876.0
607.0
573.0
963.0
1047.0
339.0
571.0
1182.0
134.0
200.0
342.0
199.0
94.0
884.0
262.0
733.0
917.0
179.0
361.0
601.0
780.0
695.0
1125.0
835.0
369.0
799.0
570.0
272.0
2201.0
1859.0
360.0
783.0
356.0
904.0
413.0
5704.0
184.0
522.0
512.0
1225.0
320.0
476.0
3649.0
1636.0
1303.0
484.0
3231.0
780.0
287.0
337.0
939.0
123.0
618.0
428.0
580.0
3545.0
306.0
202.0
1070.0
2065.0
420.0
439.0
561.0
146.0
211.0
92.0
401.0
148.0
112.0
177.0
131.0
112.0
