staytract_other_male_p25_se
0.051628754
0.068655409
0.14768952
0.035805725
0.04466144
0.10517254
0.029694514
0.11946575
""
0.067230113
0.054807808
0.023290584
0.095265113
0.07667172
0.056722648
""
0.11672352
0.046674874
0.15410411
0.11412365
0.042104892
0.02177901
0.047675755
0.059035253
0.020995142
0.10617626
0.065228216
0.027859025
0.016351325
0.083848454
0.083486311
0.065772787
0.021060867
0.023260066
0.086141348
0.033679694
0.11873865
0.082057737
""
0.087166645
0.049559411
0.11481275
""
""
0.12502973
0.096701987
0.021147039
0.056961562
0.033377152
0.06132869
0.037062448
0.041071154
0.071185224
""
""
0.035149448
0.10724846
0.16181962
""
0.072181769
0.095312506
0.029263437
0.14103505
0.11365009
0.10445187
0.065618515
""
0.1193689
0.11126579
0.13084312
0.067908317
0.092364281
0.056570575
0.067304187
0.1225043
""
0.094870478
0.11384517
""
0.023857826
0.095930248
0.079454482
0.11097458
0.069076747
0.022246426
0.077361628
0.086071067
0.031469915
0.03000976
0.058888089
0.069951184
0.14094268
0.10932645
0.038784277
0.09458857
""
0.067515291
0.056721117
0.014816999
0.02903758
0.03170583
0.012914644
0.019601673
0.030953232
0.025752254
0.016187796
0.031616554
0.019195337
0.09253861
0.03953407
0.046092711
0.047507975
0.027164087
0.11498815
0.028922902
0.032935008
0.025973158
""
0.15453133
""
0.054182999
0.095983975
0.086612403
0.042596236
0.08463423
0.03998068
0.039912734
0.11385454
0.093318455
""
0.012174715
0.069380313
0.052020121
0.12336884
0.056351505
0.062447757
0.040822394
0.036133353
0.1191256
0.071823955
0.039582491
0.040962528
""
0.1085004
0.049965877
0.13735425
0.046433385
0.084231474
0.061194371
0.10424888
0.091744572
0.030920219
0.068045355
""
0.02033576
0.037964664
0.12591431
0.038812935
0.097690783
0.090465732
""
0.12979157
0.035977472
0.014748756
0.10837243
0.0094147185
0.062976904
0.094980083
0.077259153
0.034458883
0.0098609822
0.02930711
0.074301191
0.029830376
0.075724579
0.085111596
0.029630652
0.01994792
0.062754713
0.070222907
0.056892697
0.079432718
0.020470981
0.081415474
0.084090143
0.018025575
""
0.090098679
0.036609676
""
0.075461268
0.033754908
0.025355149
0.14123304
0.1547952
0.086761467
0.05103961
0.057327807
0.024449039
0.10305203
0.028648505
0.041467775
0.068918645
0.055860501
0.043843202
0.031314883
0.014302135
0.071658216
0.050665844
0.047173318
0.055871226
0.044676151
0.12946127
0.092147201
0.03070757
0.032278158
0.029076422
0.015304751
0.066194363
0.068494231
0.083814189
0.075940453
0.056254994
0.084503055
0.01570737
0.044710722
0.065033168
0.054067828
0.019188058
0.029383473
0.034444302
0.040048886
0.15112375
0.071809337
""
0.076462619
0.16046233
0.050590359
""
0.12668233
0.06571012
0.086801887
0.061403353
0.037644193
0.094809331
0.078292646
0.054213583
0.02393507
0.088086426
0.043795977
0.018533129
0.046150964
0.067424223
""
0.04041427
0.083553582
0.09682703
0.024394296
0.094489664
0.034915309
0.069427378
0.033951141
0.025655398
0.022644684
0.028034735
0.0076246508
0.02497822
0.010424537
0.010823828
0.031384442
0.035281993
0.068027012
0.14826366
0.051839214
0.17919803
0.083773419
0.031082185
0.052330285
0.058862019
0.061743967
0.017316399
""
""
0.011297498
0.024766978
0.083313093
0.030918328
0.013830083
0.068411611
0.11294825
0.13262227
""
0.10969367
0.089973234
0.10780809
0.16277231
0.13674128
0.073242754
0.090903789
0.050412428
0.011870703
0.081558362
0.0615164
0.039315488
0.072838239
0.12461497
""
0.075579427
0.067144692
""
0.064768828
0.053240333
0.070561796
0.058717705
0.036266956
0.044021849
0.083109431
0.036439344
0.058048308
0.05275505
0.079912171
0.029750753
0.091099218
0.11911748
0.1026151
0.056452211
0.036995135
0.068661347
0.073132649
0.037612889
0.12855425
0.036075626
0.035103526
0.016887458
0.045803603
0.0093773892
0.02894247
0.054018926
0.10412421
0.016518207
""
0.11178765
0.048793074
0.04151801
0.080814905
0.11905131
0.092418782
0.08989346
0.16633973
0.12959245
0.074925393
0.12642129
0.08237391
""
0.089724429
0.062231667
""
0.075670384
0.10264032
0.09251672
0.081853904
""
0.04170027
""
""
0.12314304
0.095935203
""
""
""
""
""
0.091140062
""
""
""
""
""
""
0.076332726
""
""
""
""
""
""
""
""
""
""
""
""
0.14578654
0.1244107
""
0.044312257
0.1373214
""
""
""
""
0.15235591
0.052164078
""
""
0.060345151
0.053580102
""
0.12375448
""
0.085667089
0.077713966
""
""
""
""
""
""
""
""
""
""
0.11114685
""
0.10676353
0.13388073
0.11404228
0.13916732
0.12663954
0.12988517
0.1409478
0.097515389
0.029953875
""
""
""
0.03939404
0.16800185
""
""
""
0.10033654
0.054616142
""
""
0.1075034
0.10303368
0.11290129
""
0.083939753
0.052310813
""
0.039111536
0.10349423
0.094271533
0.020826267
0.1409429
""
""
""
""
0.16806838
0.017641999
""
""
0.052959647
0.1267191
""
""
""
""
""
""
""
""
""
0.12458366
""
0.09990032
""
0.096954592
0.031386927
0.012690556
""
""
0.081794009
0.088177256
0.069066063
0.11839957
""
""
""
""
""
0.075727239
0.09929502
""
0.036575183
0.034376048
0.022878285
0.077922933
0.088557787
0.099177338
0.069775023
0.036282204
0.044351604
0.013787552
0.059215542
0.093107291
""
""
0.045002993
0.10757614
0.037483755
0.075516663
0.038725633
0.10830414
0.084213786
