work_26_hisp_pooled_p100
0.82863784
0.81064081
""
""
0.73373073
""
0.87073529
0.86443013
0.89858872
0.64848781
0.93036962
""
""
""
""
0.88263232
0.85880071
""
""
0.70513326
""
0.85131472
0.87737888
0.80929053
0.79015738
0.84493351
0.8461743
0.86229342
""
0.71772087
0.97015601
""
""
1.002407
0.84747362
0.78126103
0.82158148
""
0.87419283
0.84817576
0.85096574
0.8361541
""
0.87920737
0.83744359
""
0.84365809
0.75085515
0.81433254
""
0.82295936
0.77034724
""
""
0.74469918
""
0.85741991
0.88071281
0.74253756
""
0.90206075
0.77213192
0.81829059
0.91205168
""
""
""
""
""
0.84157389
""
""
""
""
0.84444857
""
""
0.92470711
0.87120104
0.84685981
0.73821014
""
""
0.88786089
""
""
""
""
""
0.83020437
""
0.85666674
0.96956843
""
""
""
0.84836388
0.85796708
0.85661429
0.85978365
0.8095926
0.83081305
0.82863986
0.84240025
0.83259583
0.82819593
0.84675884
0.84740007
0.84153676
0.82022554
0.86074847
1.0038403
0.92787707
0.70332158
0.86765105
0.75841302
0.92578435
""
0.7721687
0.84964985
0.89617348
""
0.77296233
""
0.81553251
0.77804518
0.75099093
0.87002766
0.88467073
0.90617275
""
0.89462984
0.85386187
0.81078994
0.84271699
""
0.7998172
""
0.86756992
0.70233083
0.83206683
0.88444668
0.71086198
""
0.47333729
0.90874851
0.87390178
""
""
""
0.79606718
0.68376648
0.92374212
0.82330835
0.91580534
""
0.88516462
0.79299456
""
""
""
""
0.74574834
""
0.91369331
""
0.72980452
0.85598439
0.71181875
""
0.84974611
""
0.62518263
0.83664322
0.8633849
""
0.80708551
0.93750489
0.7010718
""
0.84918767
0.97810686
0.79527408
0.83330023
""
0.72393525
0.826123
""
0.85480726
0.82267249
0.82733369
0.88125926
0.82647312
0.76369786
0.81025976
0.82400066
0.85874414
0.83476716
0.83675027
0.84251076
0.83870029
0.7888602
0.83934438
0.83959198
0.83365238
0.82848728
0.8213256
0.74022776
0.80304897
0.81115204
0.81435066
0.89965731
0.83703268
0.83713949
0.78428006
0.84258443
0.81264633
0.68836457
0.81620902
0.82639241
0.83305752
0.81601673
0.83608973
0.83200318
0.82279229
0.83202922
0.84374958
0.83291316
0.82284456
0.82907295
0.82141584
""
0.8414675
0.84253788
0.83174628
0.80372334
0.80986166
0.8116138
0.80967975
0.82316577
0.78816438
0.84839302
0.8399958
0.81125855
0.84163457
0.86068553
0.86417854
0.85066909
0.93545216
0.86573064
0.84914213
0.84992164
0.83819652
""
0.85017389
0.89958107
0.8168382
0.90278435
""
0.84981
0.83010721
""
0.86088926
0.86111099
0.90452218
0.82964259
0.84774107
0.82559413
""
""
0.84658766
""
0.89585859
""
0.85013717
""
0.88059348
0.90075207
0.82776266
0.85295635
0.86291647
0.9386791
0.81444234
0.84637791
""
