grad_white_pooled_n
789.0
348.0
2659.0
424.0
45.0
972.0
404.0
65.0
299.0
""
3541.0
10717.0
1715.0
2368.0
84.0
63.0
203.0
323.0
158.0
736.0
844.0
46.0
48.0
1191.0
575.0
1315.0
217.0
910.0
2629.0
2103.0
3505.0
1689.0
8838.0
5674.0
337.0
112.0
85.0
2030.0
2340.0
10587.0
5222.0
""
102.0
7193.0
493.0
2125.0
29409.0
613.0
383.0
378.0
504.0
3358.0
461.0
1334.0
8913.0
370.0
5061.0
399.0
1047.0
1831.0
343.0
48.0
833.0
""
55.0
76.0
823.0
508.0
16252.0
