kir_stycz_hisp_female_mean_se
0.045443345
0.024345918
""
""
0.025494261
""
""
0.027669292
""
""
0.033428028
""
""
""
""
0.033518847
0.035305109
""
""
""
""
0.030801315
0.029586783
""
0.026471239
0.047869746
""
0.025296789
""
0.02915895
""
""
""
""
0.034949984
""
0.014788235
""
0.046683438
""
0.033798493
0.032341242
""
""
0.017921126
""
""
0.019339774
0.017331228
""
0.021403491
0.019113438
""
""
""
""
0.027865766
0.035097167
0.02815477
""
0.034781873
""
0.032007348
""
""
""
""
""
""
0.010748903
""
""
""
""
0.023741698
""
""
0.045327425
0.039261218
""
""
""
""
0.036600668
""
""
""
""
""
""
""
""
""
""
""
""
0.039916933
0.0069786268
0.012521043
0.015395856
0.014941568
0.039558414
0.023124162
0.0015738199
0.0092192115
0.01712337
0.0023837497
0.0056835003
0.0062006735
0.010563363
0.0044812215
""
""
""
0.0097660385
""
""
""
0.026675012
""
""
""
""
""
""
""
0.029412866
0.024811713
0.057273418
""
""
""
""
0.034114826
""
""
0.02232595
""
0.039082151
0.03071489
0.034207895
""
0.023645664
""
""
0.036691569
0.020279238
""
""
""
""
""
""
0.052036166
""
""
0.032085333
0.053164989
""
""
""
""
""
""
""
""
""
0.049772639
0.02714766
""
0.012757444
""
""
0.030244494
""
""
0.012958012
0.021419501
""
""
0.033552188
""
0.011045162
0.050187834
""
0.022501413
0.0029959455
""
0.027759362
0.0091852071
0.029154615
0.017699061
0.0035104456
0.028276149
0.011491744
0.0020868594
0.017218217
0.01750293
0.0038594725
0.033689197
0.0024552147
0.0055118813
0.020533657
0.034156926
0.0006866919
0.0048361411
0.01167224
0.039918561
0.011766023
0.0041249651
0.044199593
""
0.0031858294
0.0078286808
0.019911893
0.0015972067
0.0077852313
0.047196113
0.0016400252
0.0030414036
0.0079765264
0.0015226924
0.001616289
0.0044478588
0.0030899555
0.0071726451
0.003711547
0.0037780299
0.002441122
0.0047995583
0.013197341
""
0.033969931
0.0051069893
0.0052215946
0.0032087928
0.0083959373
0.015129406
""
0.0028783041
0.021571511
0.0025545545
0.006452098
0.011819618
0.003572908
0.015593487
0.004988085
""
""
0.031178314
0.0074619078
0.016617021
0.033244926
""
""
0.023562334
0.032246292
0.03930568
""
0.016039206
0.0027621267
""
0.01193732
0.030088913
0.034111273
0.004861013
0.017465187
0.019071704
""
""
""
""
0.032116938
""
0.0044688126
""
0.026864655
0.039381847
0.019753903
0.0079309903
0.015362967
""
0.025505625
0.010735373
""
0.035055742
0.019741219
0.01912567
0.011596313
0.01333578
""
0.049929231
""
""
0.01817782
0.004812994
""
0.015104098
""
0.037256923
""
""
""
""
0.035105858
""
0.0050262585
0.052897528
0.0046502356
0.0041891737
0.018403843
0.018483087
0.0049790773
0.0099512562
0.018045103
0.015032247
0.0179362
0.0078577045
0.017214879
0.0061785164
0.016139088
""
0.017543072
""
0.0075704716
0.0027408113
""
0.01362805
0.020280903
0.011962408
0.0066612763
0.038552314
0.02009307
""
0.0062849405
0.014201406
0.021053802
""
0.028287454
""
0.040359419
""
""
0.016174328
0.011700997
0.01094784
0.012867437
0.0031229337
""
0.013731955
0.04498763
""
""
0.0097092185
0.0056452001
0.017457249
0.027534187
""
""
0.0074720168
0.0095979935
0.014206044
0.0013467412
0.013336048
0.032083679
0.014820689
0.01448132
0.0028078998
0.0045967861
0.0036750715
0.007509348
0.0062581422
0.0051583457
0.02502813
0.019329287
0.0081154611
0.018973606
0.0096996408
0.0056069526
0.029219048
0.041986667
""
""
0.0069550718
0.054957241
0.04328331
""
""
""
""
""
""
""
0.028157482
0.024283107
""
""
0.027575836
""
""
""
""
""
""
""
""
0.03274418
""
0.02919253
0.041849378
""
0.014671723
0.02192788
""
0.01642723
0.017862966
""
0.010946441
""
0.0079942113
0.035995774
0.02517529
0.023755196
0.042202577
0.028786741
""
""
""
""
""
0.0075926175
""
""
0.030299578
0.022435121
""
""
0.046530891
""
""
""
""
0.025071602
0.025311595
0.019370556
""
0.0082933726
0.027626544
""
0.027030313
0.020044176
0.054342929
""
0.0064419704
0.02358528
0.0083857216
""
""
""
""
""
0.023027075
0.015465437
""
0.044533201
""
""
""
""
""
""
""
""
""
""
0.020087291
""
""
0.022483142
""
""
""
""
""
""
""
""
""
""
""
""
0.018711602
0.013144951
0.032982677
0.050924331
""
0.026770985
0.039846074
""
""
""
0.02636613
""
""
""
""
""
0.01409414
0.020044032
""
""
""
0.03397318
""
""
""
""
""
""
""
""
""
0.039448414
0.021888997
0.038182639
""
""
0.033306938
""
""
""
""
0.022556704
0.033003408
""
""
""
""
""
""
""
0.0072993063
""
""
""
""
0.011854193
0.0052829483
0.023531517
0.014126001
0.0093493946
""
0.014819089
""
""
0.013951995
""
""
0.034679264
0.012659893
""
""
""
0.0066865627
""
0.015519099
""
""
""
0.02404465
0.04043404
0.035334501
0.032631997
0.024808971
""
0.021556266
0.019391468
0.019860415
""
""
""
""
0.025785418
0.013343518
0.036583714
""
0.034731358
0.029948466
0.025892051
""
""
0.011860237
""
0.030510547
0.038737334
""
""
0.013605756
""
0.024660552
""
""
0.037470501
0.021411126
""
""
""
""
0.03915346
0.0013680564
""
""
0.01682476
""
0.053336069
0.0045542894
""
""
""
""
""
""
""
""
""
0.023461267
""
""
""
""
0.022818448
0.023734612
""
""
0.041583218
""
""
""
0.0037551767
0.016582295
0.013831798
0.022313731
0.004359107
0.011753461
""
0.03874341
0.03224862
""
""
0.0087780943
0.01967299
0.029024109
0.044952821
0.016698608
""
""
""
""
""
""
""
""
""
""
0.018863084
0.014975004
""
""
""
""
""
""
""
""
0.0085097449
0.014463183
""
0.021046013
""
""
""
""
0.046220481
0.025372602
""
0.023140393
""
0.036435559
""
""
""
0.013400984
0.0052214377
0.0334251
0.0080903368
""
0.027320564
0.0090539679
0.039589699
""
""
0.047840767
""
""
0.023698073
0.034310807
""
0.02084304
""
""
""
""
0.027581729
0.03055775
0.030791672
0.0096285427
""
0.035889886
""
""
0.042432643
""
0.025731236
""
0.021425709
0.044438139
""
0.033148393
0.044750292
0.024785172
0.040454715
0.060507532
0.032601062
""
""
""
0.025345746
""
0.021906229
0.031160755
0.0049073147
0.018575815
0.036500122
0.020450722
0.0077754101
0.018226799
""
0.0524134
0.034891684
""
0.041177887
""
0.019494984
""
""
""
""
""
""
0.012786019
""
""
""
0.054922082
""
""
0.0098202722
""
0.052390516
""
0.040443387
""
""
""
0.016714407
""
""
0.028787486
""
0.046507627
""
""
0.055966388
""
0.029324545
0.039547149
0.037552234
0.037630241
""
""
""
""
""
""
0.021928925
""
""
""
0.023194335
""
""
""
""
""
0.032860499
""
""
""
""
""
""
0.032777905
0.029645495
""
""
""
0.052623674
""
0.04565322
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047587372
0.022438638
""
""
""
0.030083431
0.019972548
0.03671528
""
""
""
""
""
0.01546695
""
""
""
""
""
0.013329932
""
""
""
""
""
""
0.0099489493
0.015756961
""
""
""
0.01219379
""
0.03899096
0.056227975
0.038818285
""
""
""
0.029595887
0.031424589
0.038099717
""
0.024771994
""
""
0.010438367
""
""
""
""
""
""
0.022900781
""
""
0.027607342
""
""
""
""
""
""
""
""
""
0.022092383
0.033262584
""
0.050561175
""
