kfr_29_pooled_female_p25
0.40443215
0.40374088
0.43162358
0.40546423
0.39361772
0.39723539
0.38588023
0.42709973
0.42977399
0.38197646
0.37645024
0.39261878
0.42819634
0.41728339
0.38691714
0.4414337
0.43075836
0.41903198
0.44310284
0.36421174
0.38299221
0.37865067
0.39615536
0.38562837
0.40619576
0.3765434
0.39518559
0.40290073
0.4129872
0.40047452
0.40199372
0.42136326
0.41067421
0.40826318
0.38780534
0.41101229
0.40420231
0.40979439
0.3935425
0.36062747
0.38410941
0.40752557
0.41821614
0.47043782
0.40953603
0.36853194
0.40571451
0.43498755
0.41166431
0.41276482
0.42732275
0.42975056
0.39713958
0.40793833
0.3779881
0.39068258
0.42112443
0.47820386
0.41437313
0.38888147
0.40205601
0.4027549
0.40635079
0.44602063
0.42613453
0.41913602
0.45269042
0.45389807
0.45410141
0.42828989
0.36291385
0.36609358
0.3577646
0.39136627
0.37575758
0.41651714
0.38769007
0.41475078
0.40375963
0.36696672
0.37131658
0.41624331
0.45676157
0.41597399
0.40820292
0.42225587
0.41178012
0.41044939
0.4126921
0.42435977
0.41798615
0.41269633
0.43423635
0.39490852
0.42629811
0.4141129
0.4143697
0.3933875
0.41766167
0.4056285
0.42236188
0.44580647
0.41894212
0.42654389
0.42224908
0.41752642
0.41560048
0.39784664
0.40308318
0.41568515
0.40894738
0.38902384
0.38278046
0.36745495
0.40976927
0.39426664
0.38201591
0.37896621
0.38576984
0.36685821
0.38182479
0.39837813
0.37917128
0.40780982
0.38709933
0.39211914
0.38171244
0.40162316
0.36151507
0.3827661
0.39670944
0.38021621
0.39463651
0.40395936
0.415398
0.3901816
0.39772141
0.37746066
0.37082094
0.38410434
0.40084785
0.42258832
0.37853757
0.39163667
0.3657681
0.37096581
0.41520917
0.38796812
0.37131795
0.38262203
0.43295649
0.40201288
0.38850415
0.37562984
0.42049003
0.39889312
0.39181834
0.38518909
0.41932154
0.46348563
0.45338541
0.46178016
0.44629416
0.41520038
0.41847894
0.47230905
0.46000507
0.46285012
0.42852437
0.41569826
0.40366578
0.4220354
0.4225812
0.42286745
0.41630545
0.431732
0.39845911
0.41271657
