staytract_natam_male_p75_se
0.13094327
0.13062918
""
0.080015481
0.10308203
""
0.036589831
""
""
0.11043743
0.078137092
0.039054397
""
""
0.088579275
""
0.089103095
0.07779289
""
0.11697398
0.088541485
0.02474832
0.075792842
0.20107456
0.03868052
0.15367629
0.061280794
0.077439964
0.041987639
""
""
0.11432227
0.05972961
0.053501841
0.13325456
0.087532416
""
""
""
""
0.094345316
""
""
""
""
""
0.03870865
0.049663823
0.061601028
0.1210033
0.088022724
0.085046113
0.11404059
""
""
0.085804194
""
0.11044483
""
0.1559754
""
0.061263151
""
0.1504053
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050587628
""
""
""
0.10214721
0.046667829
""
0.15481807
0.12969013
0.036230061
0.068638869
0.063193217
""
""
0.1340071
""
""
0.15309526
0.09151534
0.039438691
0.07291317
0.050998323
0.041633114
0.033842657
0.062549919
0.05969511
0.030459611
0.1012219
0.044712231
0.17030497
0.10979304
0.073047169
0.081099235
0.060340505
""
0.079290614
0.050290424
0.096688442
""
""
""
0.13933486
""
""
""
""
0.12295524
0.11126287
""
""
""
0.026461907
""
""
""
0.18322377
""
0.10708831
0.15980157
""
""
0.11572752
0.15002814
""
""
""
""
0.080516078
0.0736003
""
0.163041
0.16662508
0.055745482
0.14857179
""
0.037230395
0.066264875
0.13741913
0.10252035
0.2784974
""
""
""
0.059222061
0.041969817
""
0.022409491
0.05068757
0.12184342
0.046252172
0.10058928
0.021623556
0.06614624
0.067370087
0.054643977
0.10347706
0.13350269
0.068685666
0.038163099
0.11795266
0.084358767
0.056206387
0.14716071
0.071076572
""
""
0.04658141
""
""
0.12374024
""
""
0.17277931
0.046861693
""
""
""
""
""
0.04953628
""
0.059563629
0.10893942
0.14523929
0.075014263
0.11222289
0.075031318
0.040343575
""
0.04098472
0.10591209
0.052563909
0.088631995
""
""
0.073356219
0.067633308
0.068100393
0.038789235
0.10811489
""
""
""
0.13486949
""
0.04860463
0.19642502
""
""
0.081990011
0.10534463
0.1039093
0.15772453
""
""
""
""
""
0.12105826
""
""
0.18776405
""
""
0.10348129
""
""
0.10275632
0.050986022
""
""
0.037322327
0.098469444
0.10992864
""
0.063876674
0.14309937
""
0.053240437
""
0.16248602
""
0.13281876
0.074700519
0.063923046
0.086757347
0.037362106
0.073090196
0.04555044
0.041391462
0.073939003
0.10083616
""
""
0.05762057
0.26324236
0.12263238
0.064229302
0.11083204
""
0.041662872
0.060456749
""
""
0.042683877
0.044897273
""
0.092337713
0.031767577
""
0.095575556
0.11317367
""
0.09500242
0.097742096
0.13821866
""
""
0.097858787
""
0.089191116
0.021476135
0.13055989
0.073264986
0.083853409
""
""
""
0.086443633
""
""
0.19468367
0.24219665
""
0.1531769
0.047661953
0.043038994
0.055509023
0.082440831
0.08858636
0.072528869
""
0.059830662
""
""
""
""
0.10301038
0.12690407
""
0.090887815
""
0.086490147
0.050918788
0.024725666
""
0.023937654
0.07235989
0.15147839
""
0.029764915
""
""
0.15195745
0.10969004
""
""
0.13404702
0.12187256
""
""
""
""
""
""
""
""
""
0.23748237
0.12096274
""
0.24792771
""
0.057503354
""
""
""
""
""
""
""
""
""
0.052038036
""
""
""
0.092432313
""
0.055386249
0.10220161
""
""
""
""
""
""
0.10343557
""
0.12798105
""
0.11939286
0.12762061
0.099216267
0.080485255
""
0.05984417
0.14609265
""
0.10141415
0.13453101
0.11958515
0.077484891
0.056319691
""
""
0.046431731
0.046382923
""
""
""
0.08845298
""
""
""
""
0.25317463
0.14216483
0.15734859
""
0.12575182
0.11221669
""
0.073551811
""
0.15188913
""
""
""
""
""
""
""
0.10496351
""
""
""
0.038012713
0.12554915
""
""
0.10664699
0.066693209
0.11161672
""
0.083503269
0.15728982
""
""
""
""
0.066512845
0.11216753
0.10397533
""
""
0.046584632
""
""
""
""
""
""
0.04789355
""
""
0.1041934
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056249913
0.024132801
""
""
""
""
0.14533451
""
""
""
""
""
""
""
0.06886135
""
0.03829889
0.047437165
0.031069491
0.091172792
0.062740959
