kfr_natam_female_mean_se
0.040637657
0.037890613
""
0.029566079
0.035202663
""
0.020366516
""
""
0.053681523
0.030354206
0.016734809
""
0.05897738
0.036952127
""
0.017659614
0.029973974
""
0.02386705
0.021137813
0.0047763912
0.020517142
0.041453108
0.017853852
0.036100559
0.030168254
0.029774083
0.019094257
""
""
0.059811518
0.021683013
0.028163692
0.024039714
0.026079452
0.05711522
""
""
""
0.025645139
""
""
""
""
""
0.016728448
0.013598155
0.031391386
0.030247074
0.024878941
0.037622292
0.039703306
""
""
0.026616199
""
0.040140085
""
""
""
0.024161205
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022385061
""
""
""
0.061159872
0.020819783
""
""
0.031010192
0.015940351
0.025308281
0.054813072
""
""
0.044060837
""
""
0.050751012
0.034155797
0.01660529
0.027091403
0.025973197
0.018474551
0.023175655
0.036344219
0.029158672
0.017345531
0.02826835
0.019097369
0.053106859
0.036845692
0.047785267
0.031098321
0.030814158
""
0.024987282
0.030218845
0.028842382
""
""
""
0.039578445
""
""
0.054311637
""
0.03891084
0.04175638
""
""
""
0.017108273
""
""
""
0.045595948
""
0.039569955
0.031894289
""
""
0.031637922
0.034353357
""
""
""
""
0.038058296
0.012406102
""
""
0.065012127
0.027215503
0.054432075
""
0.018332912
0.017694654
0.039071847
0.04015556
""
""
""
""
0.040331006
0.016730344
""
0.012246101
0.024019679
0.032459497
0.013627008
0.030743686
0.01014307
0.028970223
0.027990399
0.025748672
0.041157883
0.037844237
0.025671713
0.017410478
0.024074288
0.025739117
0.062237512
0.040350448
0.02643447
""
""
0.025302099
""
""
0.04961535
""
""
0.034828469
0.027930262
""
""
""
0.040951364
""
0.02574531
""
0.02723946
0.028977327
0.059768327
0.056575708
0.052000847
0.033457119
0.025841037
""
0.062755674
0.042779457
""
0.05216936
""
""
0.032076761
0.031620942
0.031591345
0.019317403
""
0.054503988
""
""
0.044172972
""
0.019942315
0.038257159
""
""
0.028988535
0.037534814
0.035805482
0.043523032
""
""
""
""
""
0.051902138
""
""
""
""
0.049172096
0.055330783
""
""
""
0.020407321
""
""
0.013379884
0.055191014
0.02379106
""
0.03242356
0.024661306
""
0.03392484
""
0.052782152
""
0.040502321
0.028912535
0.031190779
0.038556136
0.01067411
0.031785902
0.018743446
0.015760904
0.04019038
0.028724851
""
""
0.024124829
0.035155889
0.03315727
0.026976176
0.04218417
""
0.046696827
0.020163128
""
""
0.016729262
0.026115503
""
0.050083548
0.016159551
""
0.023339711
0.032149132
""
0.034491681
0.017276878
0.029091446
""
""
0.040706821
""
0.029507322
0.0094864862
0.047567748
0.018529266
0.056321125
""
""
""
0.02984787
""
""
""
0.049483784
""
0.045239374
0.016583793
0.013181576
0.016401105
0.026955482
0.026848491
0.031102445
""
0.023340888
""
""
""
""
0.042358417
""
""
0.040131494
""
0.045272522
0.029454628
0.013204998
""
0.013000137
0.039569467
0.05372984
""
0.017692577
""
""
""
0.04666508
0.053831417
""
0.054327492
0.058571327
""
""
""
""
0.064989224
""
""
0.048387639
""
""
""
""
0.039334111
""
0.013543586
""
""
""
""
""
""
""
""
""
0.015473488
""
""
""
0.019219276
""
0.015890863
0.025812117
""
""
""
""
""
""
0.021408061
""
0.052380569
""
0.042227592
0.033557568
0.061117429
0.027359853
""
0.013825912
0.022315882
""
0.01640947
0.019753903
0.042904735
0.033097938
0.013215243
""
""
0.022035562
0.022597253
""
0.055062063
""
0.038444541
""
""
""
""
0.038266141
0.046557344
0.040902965
""
0.023380164
0.023518918
""
0.020269999
""
0.056912556
""
""
""
""
""
""
""
0.029457597
""
""
""
0.010355969
0.021900706
0.043451939
""
0.017053578
0.033360403
0.051475514
""
0.014858832
0.045094177
""
""
""
""
0.019698707
0.017854827
0.02353438
""
""
0.019385809
""
""
""
""
""
""
0.018146077
""
""
0.03223943
""
""
""
""
""
""
""
""
""
""
""
""
0.065241992
""
