proginc_pooled_male_mean_se
0.0082328795
0.0032910691
-0.00076131424
0.010757929
0.0048238686
0.06749633
0.019891616
0.0055725207
0.0019539045
-0.0032837971
0.00040208429
0.03585393
0.0035029484
0.0054873521
-0.0009383221
0.012083022
8.7788161e-05
-0.00040649209
""
0.0059090164
0.045347426
0.0011302065
0.0040923962
0.0015092603
0.010361043
0.0042067529
-0.00053307728
0.0056089321
-0.0048394743
0.007993767
-0.001497476
-0.0004609047
-0.00016037427
0.0083050951
0.0040754331
0.0080368798
0.0020636956
0.040854327
0.0029184772
0.011313437
0.0055255066
0.0078670299
0.012960561
0.0016354144
0.0020246741
-0.00084332161
-0.0014644865
0.003079559
0.0031969293
0.0033841885
0.002773382
0.002935221
0.044542912
-1.1027974e-05
0.0055604698
-5.297421e-05
-0.00057502807
0.0059732073
0.0045932364
0.0026578447
0.0052410117
0.00028097464
0.0045115221
0.0078623146
-0.0006138946
0.059521914
-0.0028513249
""
""
0.0030183664
0.024621475
""
""
-0.0019832884
0.0076844892
""
""
0.010832896
0.012294394
0.02813652
0.023204051
0.021237001
""
0.013188954
0.002644137
0.027042603
0.028598856
""
0.036208656
0.032686256
""
""
""
""
""
-0.0023864573
0.013109642
0.0041483245
0.0063342047
0.010482504
0.0036046978
0.00038084929
-0.0035443606
0.0013717086
0.0058593564
0.0066223871
0.0029115991
0.0069659483
-0.00076670694
0.0047302018
0.0055350871
0.0025368691
0.028749011
0.0084333979
0.0052180276
0.0041240277
-0.0036730682
""
0.0075165778
0.018478073
-0.0015455474
0.01814227
-1.2749717e-05
0.062751956
0.022458516
0.0023060241
0.0059128897
0.006873088
0.0068804934
0.0038346902
0.038290069
0.039219424
0.020801187
0.0089392532
-0.0033483112
0.020560132
0.0056504649
-0.0029972361
0.010912285
0.0025831324
0.0083202431
0.020674292
0.0020664225
0.0073638489
-0.0014373884
0.010713037
0.014976769
-4.4594126e-05
0.012293867
-0.0042641065
0.050281495
0.017347539
0.016218398
0.0074451538
0.016315416
0.023566762
0.014375152
0.0070687411
0.022003423
0.035873566
0.012030659
-8.8227149e-05
0.016542468
0.0031841414
0.017591024
-0.0053416654
-9.9830373e-05
8.2173006e-05
0.0098441085
0.0018004625
0.0036344233
0.018660983
0.0011562944
0.0072813057
-0.00099276705
0.00040136449
0.0050846171
0.017403247
0.040409602
0.0066057513
-0.00049056235
0.0028002826
0.0046633566
0.0012323309
-0.0092762643
-0.0028031997
0.001693184
""
0.024667121
0.0052080713
0.019516161
0.0043602209
0.002581774
0.022332711
0.0057869381
0.0030848009
0.0053292108
0.0079165688
0.0036488604
0.01226612
0.0029228516
0.0049299118
0.019154496
0.0099142557
0.00090239162
0.0061009736
0.0047846562
0.025933152
0.0068813451
0.0057865568
-0.002394198
""
0.0028770226
0.0066341087
0.010860242
0.0013212444
0.0038574128
-0.0025187302
0.0020283603
0.002480967
0.0077664168
0.0021816595
0.0014525478
0.003146067
0.0031892699
0.0069676349
0.0029016212
0.0036507449
0.0015846299
0.0055360626
0.0062416596
""
0.0098504145
0.0038760204
0.0039526084
0.0038494798
0.0075892559
0.012119925
""
0.0042185197
0.012204552
0.0023990844
0.0061043575
0.010284884
0.0028868469
0.012534697
0.0023224798
""
0.010884875
0.020232238
0.0044890963
0.0069779945
0.02788013
""
""
0.044043869
""
""
""
0.012850611
0.0021211435
""
0.0042368784
0.017491428
0.0010539659
0.0022878749
0.0097257271
0.011425099
""
""
-0.010482882
""
""
""
0.0017983321
""
0.00345518
""
0.0082238317
0.0028786696
0.0023091144
""
0.0014783035
0.0047896113
""
0.0098108221
0.014382631
0.016857522
0.0055557601
0.0084205652
""
0.0027030618
-0.0019810491
""
0.023177858
0.0045426423
-0.0014625718
-0.0020606874
-0.0035466009
""
""
""
""
""
0.01404918
-0.00072899053
0.004850613
-0.001455668
0.0024210685
0.0029981427
0.0053055477
0.0051154848
0.0028902052
0.0048145279
0.0068061729
0.0068096593
0.0042665885
0.0027857455
0.0044945134
0.002147381
0.0043879533
-0.0010325408
0.0067829359
0.0089484798
0.0032922663
0.0018730961
0.035546314
0.0069240704
0.0088213654
0.0057028867
0.0074541206
0.015515224
0.02200138
-0.011256228
0.0030148658
0.0028596527
0.00014737193
-0.0020119625
0.017795656
0.035407703
-0.0035902176
0.051142104
0.002711527
0.03868708
0.015380943
0.0081715723
0.010571859
0.0024755339
0.014190617
0.0093213143
0.011118276
0.027865116
""
0.0051615946
0.0029928
0.0040774443
0.011113696
""
0.0028132184
0.0057058553
0.004207863
0.0066035525
0.0013483594
0.005893107
0.0043092589
0.0043878239
0.013130323
0.0025095129
0.0046732924
0.0019941395
0.0042296583
0.0026184672
0.0031940679
0.0084954193
0.0070310519
0.0051920279
0.006582472
0.004091755
0.003300311
0.012927803
0.020723833
-0.0035543677
0.035545975
0.002894752
0.014784073
-0.0012155338
0.016112586
0.03192497
""
0.0029424727
""
0.0088445619
-3.2772023e-05
0.010331789
0.005900302
0.0030856086
-0.0019820912
0.0047770757
0.0051796604
""
-0.0010719151
0.00066898688
0.011387599
0.0077998093
0.0028824029
""
0.015149071
""
0.0067510069
-0.001264188
""
0.0033274556
0.021188829
0.0099263061
0.004359371
0.0027393217
""
0.0045281099
""
0.0022920249
0.019228809
0.012866207
0.0050597927
-0.0027529809
0.0069507123
0.049260542
0.029354701
0.031223407
0.014031043
0.016260386
0.0022230907
0.0017680064
0.0054973043
0.0048596128
0.0050654178
-0.0010045437
""
0.0079952963
-0.00036890182
-0.0010071791
0.049358629
0.058098204
0.0047893529
0.0075254948
0.001710456
0.022573603
0.0031442922
0.001496077
""
0.013425447
0.017703259
0.0020906797
0.02237002
0.0023762414
0.0032587289
0.0010900192
""
-2.1260948e-05
0.0096102776
-0.00016004211
0.0041236421
0.0058147567
0.0039356709
-0.0014121808
0.006105517
-0.0028105199
0.0026789764
0.0036569438
""
-0.0078170719
0.0022526418
0.01465034
""
0.0024412209
0.010318656
0.0057121725
0.0016287132
-0.001193073
0.0041710967
0.00048691203
-0.0010128219
""
0.011061001
0.015975714
0.0047495351
-0.0020686809
""
-0.001596789
0.0047176629
""
-0.0024093913
0.011496887
0.0024426004
0.011769297
0.00063129858
-0.0029095258
-0.00039705337
0.01258747
0.00038475628
0.0067265844
0.020279568
0.017651878
""
0.039132599
""
""
""
0.0055684769
0.0066444576
""
0.022568969
""
0.0013547547
0.00019898132
""
0.0157627
""
""
0.0031876557
0.02906419
0.005574347
0.040549267
0.0012605005
0.0025784306
-0.0026626764
0.007082121
0.015515097
0.0067520528
""
-0.00071473396
-0.0036242146
0.016185645
0.0071698171
0.010683208
0.017656395
""
0.0011835735
0.0011324801
""
""
0.0013710123
0.0055572721
-0.012658966
0.027137201
-0.004749062
0.014213504
0.0067556556
0.0024295328
0.0074148616
0.0046480112
0.0055368282
""
0.0076365275
0.0010392381
0.0014150533
0.0022438464
""
-0.0019016315
0.0015829224
0.0068591428
0.051400527
""
""
0.0060229371
0.016104376
0.012147306
""
-0.0084264884
""
0.016755745
0.015792152
0.028316295
0.016254921
-0.0024318667
0.0011481234
0.018559916
0.0081620915
0.0084560979
-0.0012721801
0.00093411584
""
0.042582572
0.015625793
0.00010177682
0.0069161751
0.0066962857
0.040424984
0.00059018622
0.038058832
-0.002774664
""
0.0076168012
""
-0.0054814923
0.009634777
0.0022888219
-0.0020091468
0.0072572944
-0.0025079355
0.010435886
""
0.017029436
0.0058281175
0.005412471
0.013486044
0.010494724
0.0046512536
0.0060559548
0.0056601847
0.001130249
-0.00036893366
0.020255432
0.0070718075
0.0097028036
0.011612916
