married_hisp_male_mean_se
0.029438911
0.037837997
0.10393289
0.021168068
0.018661132
0.075523011
0.013727972
0.060080569
0.083067752
0.025852386
0.023107173
0.010541762
0.07828898
0.041905776
0.023005651
0.0790857
0.087045342
0.024475669
0.086917922
0.065171763
0.023191851
0.011494163
0.026460268
0.029116701
0.010621684
0.059855647
0.022417549
0.01463855
0.010370361
0.04107539
0.045895409
0.039461661
0.013409229
0.014345185
0.05362235
0.01897377
0.071387202
0.048214242
0.085178487
""
0.022569325
0.050404374
0.093918547
""
0.09318316
0.062445324
0.0084280781
0.030497933
0.018619863
0.038435675
0.02048897
0.022004446
0.033209931
0.096203968
0.11027137
0.019736342
0.069773607
0.080372244
0.082273453
0.039318047
0.05613913
0.017865054
0.07264027
0.051926952
0.070054427
0.065641515
""
""
0.068087101
0.068999991
0.074910015
0.053939011
0.049645796
0.039658889
0.055552643
0.092353813
0.043584265
0.059037641
0.076855823
0.01361323
0.042406395
0.041127142
0.071920693
0.032233138
0.012921203
0.039837338
0.047276929
0.019459214
0.020835396
0.026917409
0.040265638
0.049313437
0.053935267
0.025802867
0.057990652
0.077661313
0.036710322
0.013525764
0.004369223
0.0081097148
0.0097922934
0.0019454216
0.0050458903
0.0075320383
0.010820105
0.0038168787
0.010122113
0.0091859391
0.033490784
0.014007151
0.019317506
0.030619912
0.016638188
0.085395373
0.017421862
0.016099315
0.017171074
0.091520213
0.081226826
0.10136364
0.025694514
0.043432124
0.04630309
0.023130096
0.057844602
0.019085765
0.021946825
0.042372901
0.058714993
0.055746119
0.0056989845
0.052381918
0.026730001
0.069191724
0.014902441
0.057760414
0.022249814
0.01642032
0.046650276
0.047400463
0.020494225
0.025621826
0.086006775
0.04443692
0.035658307
0.094367668
0.026954459
0.043483965
0.079493284
0.07554201
0.067696564
0.019306701
0.040978778
0.097416431
0.013326103
0.022674454
0.081751026
0.026490739
0.081833601
0.075148538
""
""
0.019296739
0.0087500568
0.087347031
0.0038003328
0.05785729
0.073033974
0.073952697
0.018691558
0.0058336048
0.014746616
0.032930195
0.013024445
0.044998217
0.052842759
0.015663393
0.0083411587
0.043192968
0.05933816
0.06198395
0.047489405
0.016103959
0.062428128
0.055975512
0.013902207
0.0999595
0.060099501
0.024350738
""
0.067088477
0.024503773
0.016680971
0.083132133
0.092418104
0.054186676
0.020253479
0.028180579
0.010813253
0.027376084
0.012849674
0.016408134
0.032885443
0.027870143
0.026895085
0.015958725
0.011933539
0.040105194
0.040450584
0.020287845
0.036311358
0.031230625
0.10431277
0.066946909
0.0078495108
0.025428958
0.012464758
0.0084660174
0.052099824
0.05913287
0.067820355
0.059404816
0.055255584
0.067397796
0.013617304
0.034307599
0.048177719
0.039969329
0.015383228
0.017941529
0.01859281
0.029490823
""
0.044977061
""
0.055096727
""
0.046356495
""
0.084382586
0.045225251
0.030000983
0.041953169
0.025416655
0.069228254
0.038582604
0.029915545
0.014541448
0.042169955
0.030014547
0.0078304699
0.031010874
0.049112089
""
0.027695578
0.047970325
0.029394861
0.013698507
0.043527231
0.013330343
0.045750801
0.0089538777
0.0078026629
0.011769618
0.008531698
0.0014501354
0.0086507071
0.0024570278
0.0038361521
0.012896563
0.017858094
0.040000316
0.088703081
0.043093529
""
0.071371846
0.024911705
0.038693227
0.080858424
0.038524289
0.0071199639
""
""
0.0040550707
0.013316442
0.058916532
0.0081380811
0.0040712818
0.040010039
0.065241091
0.10628018
""
0.074872494
0.066577032
0.079384714
0.040679287
0.075956188
0.028351001
0.031556122
0.036266219
0.0081323897
0.084126584
0.050762959
0.03199945
0.033869684
0.04132336
0.09522365
0.030607369
0.035076275
0.071112625
0.021813937
0.032485932
0.041489661
0.027463809
0.018983535
0.022874244
0.067784853
0.02618096
0.033374626
0.035484113
0.053004477
0.018318819
0.051157113
0.05515014
0.063936636
0.028548788
0.026149865
0.042352505
0.036771759
0.014030602
0.066412039
0.016233616
0.010791969
0.0071065528
0.025561417
0.0020861831
0.01044924
0.030417986
0.053780857
0.011114945
""
0.0481502
0.034672707
0.027286159
0.059193857
0.077884823
0.058876079
0.045581914
0.080494538
0.068626963
0.057197746
0.046394568
0.046980049
0.096920095
0.047795102
0.036457166
0.10482898
0.046633609
0.069155373
0.043836463
0.039892081
""
0.038991906
""
""
0.080244981
0.067957841
""
""
0.070738897
0.091149151
0.095694847
0.059822969
""
""
""
""
""
""
0.044533618
""
""
""
""
""
""
""
""
""
""
""
0.10934515
0.089312844
""
""
0.03296889
0.089373425
""
""
""
""
0.083416015
0.054439414
0.058644276
0.08958967
0.032999102
0.027354758
""
0.099611796
""
0.060328063
0.078475215
""
""
""
""
0.076328017
""
""
""
""
""
""
""
0.030554598
0.06740877
0.067385592
0.034677096
0.080545746
0.04965074
0.036345366
0.046482071
0.016257076
0.080703899
0.12016167
0.053794149
0.028231744
""
""
""
""
0.021482693
0.018866694
0.050255157
