kir_imm_pooled_pooled_mean_se
0.01742989
0.026916362
0.075248986
0.013708115
0.013864473
0.057048392
0.0099298842
0.051489193
""
0.016633604
0.017279532
0.0067359833
0.050771005
0.020463454
0.01585887
""
0.05239559
0.016937785
""
""
0.016607253
0.0083561735
0.020573614
0.027351946
0.0069489181
0.067460753
0.01844611
0.010592662
0.0058770906
0.03702908
0.031870458
0.026680579
0.0075731347
0.00856857
0.040164024
0.012579744
0.05236838
0.036482342
""
""
0.019369919
0.05759174
""
""
""
0.050093066
0.0064729205
0.022536863
0.012265248
0.024242897
0.014329841
0.016582731
0.030689837
""
""
0.015387715
0.045529827
""
""
0.030564992
0.037658699
0.013017133
""
0.038245264
0.048438601
0.046931136
""
0.071844414
""
0.054683659
0.043559309
0.060579881
0.044941928
0.030512026
0.048697729
""
0.03289428
0.03416134
""
0.0096840281
0.040379822
0.021729512
0.058069147
0.027776016
0.0076810792
0.032924168
0.028839968
0.011342417
0.011958251
0.022545135
0.035055269
0.046270546
0.036909789
0.01638905
0.047785267
""
0.028106989
0.012861047
0.0036433868
0.0076172492
0.0074334447
0.0016267133
0.0038715729
0.0067659635
0.0078589432
0.0033025525
0.0084816739
0.0058587012
0.025116082
0.011887129
0.013586569
0.019948212
0.010184964
0.04869974
0.010303396
0.01089913
0.01055022
""
""
""
0.018283231
0.031320706
0.035424542
0.01587208
0.043025799
0.012222028
0.01451938
0.041830827
0.062447455
0.045281857
0.0036017757
0.03304676
0.019067977
0.047265071
0.013402534
0.040473927
0.013801738
0.010989645
0.049666144
0.030644428
0.013469028
0.014290933
""
0.038824081
0.022578936
""
0.014494886
0.034424063
0.04794002
0.043620124
0.043925848
0.014040114
0.031035459
""
0.0073888339
0.015747618
""
0.01674764
0.041919477
0.040964518
""
""
0.01286356
0.0046355622
0.062331751
0.0021909045
0.027080612
0.034520555
0.029720098
0.018751984
0.0032602469
0.012011614
0.030694768
0.01502166
0.028638724
0.035182081
0.01322
0.0072502526
0.024255648
0.035696406
0.034260929
0.027578546
0.0087434081
0.041678675
0.043953463
0.0081374757
""
0.037749704
0.015128074
""
0.039266448
0.012684773
0.0096453726
""
""
0.043717649
0.023124808
0.027836878
0.01077571
0.030023988
0.010348782
0.013729774
0.03024338
0.023726178
0.02133185
0.012663145
0.0090338998
0.025718281
0.0264773
0.01628847
0.023412473
0.021096347
0.061122127
0.042301517
0.0084953438
0.016064091
0.012303683
0.0048562963
0.030758912
0.028194631
0.044343997
0.039276484
0.037851147
0.03173624
0.0075964541
0.02302672
0.019051252
0.021062829
0.007168592
0.01300232
0.011651974
0.016799618
0.060649708
0.026500752
""
0.034724813
""
0.030210871
""
0.055617277
0.029912589
0.02018455
0.025125965
0.01703953
0.039739165
0.035534866
0.019012831
0.0076014996
0.021724438
0.014969687
0.004979115
0.016118396
0.023781184
0.060908105
0.015454155
0.019038789
0.024350923
0.008220451
0.025286578
0.009802578
0.024369197
0.0076730452
0.0065465104
0.0081195533
0.0066268807
0.0011179177
0.0057708728
0.0017252082
0.0028420484
0.0097942101
0.01280483
0.026580893
""
0.016179005
0.027598118
0.018217444
0.011256044
0.012227233
0.02292034
0.01839662
0.0038595626
""
""
0.0025139339
0.007200168
0.026680654
0.0065939943
0.0028693844
0.021528643
0.039315782
0.038124382
""
0.033055313
0.035689376
0.035459757
0.029341938
0.055638012
0.021738242
0.023204746
0.017887563
0.0041422569
0.050427441
0.024271335
0.015517021
0.027474489
0.040646508
0.049549051
0.019879611
0.022276074
0.06259004
0.015211189
0.020420242
0.02434966
0.013683378
0.01022178
0.014099563
0.049515802
0.011548584
0.014128691
0.019580878
0.027049789
0.010411144
0.03107311
0.036583219
0.042074598
0.023795065
0.014896672
0.023701141
0.032726031
0.013142831
0.043033596
0.013041493
0.0099100554
0.0055623404
0.024411218
0.0016475754
0.0096970117
0.018222015
0.042512119
0.0063875257
0.060218669
0.039104369
0.019100536
0.016818348
0.035398867
0.057754226
0.036450818
0.034675602
0.054825235
0.02660328
0.033741005
0.045052163
0.032450434
0.037537936
0.026851548
0.02567148
""
0.03473106
0.051746484
0.038578458
0.039828219
0.039858796
0.019346982
""
0.051852688
0.043568932
0.04086009
""
""
""
0.055474069
0.068012528
0.034005396
""
""
""
""
""
""
0.025948822
""
""
""
""
""
""
""
""
""
""
""
""
0.069745079
0.059020214
""
0.017825155
""
""
""
""
""
0.056978371
0.026237104
0.029688792
0.038634703
0.021626875
0.020089362
""
""
""
0.023292519
0.036237758
""
""
""
""
0.044540547
""
""
""
""
""
""
""
0.024563385
0.028434824
0.037745465
0.021041825
0.037530266
0.036988504
0.022076143
0.038213365
0.010299164
0.043921888
""
0.046029128
0.019694699
""
""
""
""
0.026351208
0.022831716
""
""
0.033148754
0.032576554
0.05377556
""
0.025734119
0.016874012
""
0.013164258
0.038769316
0.041425958
0.0087875212
0.039873626
0.039286543
""
""
""
0.0312532
0.00691282
""
""
0.019548092
0.057146434
""
""
""
""
""
""
""
""
0.039629996
0.026277749
""
0.028358251
""
0.070031591
0.01054325
0.0040393942
0.052590534
""
0.020720828
0.033053461
0.033621099
""
""
""
""
""
""
0.026317896
""
""
0.012707661
0.016174154
0.0093493778
0.03623984
0.038527645
0.055260524
0.024384541
0.024888722
0.021092702
0.0059681316
0.027201077
0.026352668
""
""
0.017610807
0.045435179
0.01527121
0.028737983
0.019919831
0.035604388
0.026640119
0.014304241
0.02776764
0.012323448
0.036110163
0.0091077117
0.035275999
0.068324126
0.031022171
0.0029482725
0.015791003
""
0.018659305
0.056415588
0.013986762
""
0.01469335
0.012671711
0.016073883
0.01885443
0.01094001
0.024126217
""
""
""
0.020705033
0.016702853
0.037461113
""
0.019842217
0.033358581
0.030461866
0.020792918
0.018530386
0.031483952
0.030720904
0.0052020387
0.038699578
0.0035548261
0.045114502
0.023384463
""
0.008612548
0.020073544
0.029324191
0.023143075
0.025248038
0.036899555
0.0060175038
0.0029658494
0.0082691405
0.01626114
0.0098263873
0.0021060135
0.011327208
0.015281728
0.028515914
0.014120759
0.034896366
""
0.022219382
0.011741445
0.01033181
0.02514126
0.049300093
0.041054796
0.012478868
""
0.042105265
0.016045818
0.049887277
""
0.042462464
0.026713865
0.026247192
0.011502897
0.023184052
0.0069647562
0.0040704282
0.0027624182
0.020880181
0.011745572
0.016301515
0.018200852
0.011361545
0.026638277
""
0.027915305
0.03075964
0.033029526
0.0064811669
0.039383907
0.025464056
0.026610311
0.027013088
""
0.0091852797
""
""
""
""
""
0.024515688
0.030204888
0.060196094
0.043695193
""
""
""
0.016595492
""
""
0.020677606
""
0.04740325
""
""
0.04909119
""
""
""
0.025306324
""
""
0.028570086
0.032201029
0.051625643
""
""
0.023570575
0.02952672
0.045674108
""
0.036010094
""
0.0036761533
0.017925875
0.010851283
0.053482935
0.019109849
""
""
0.025334923
0.0069210073
0.047408242
0.0031794643
0.033390772
0.0043824604
0.021029364
""
0.025884226
0.016293053
0.052792758
0.035763495
0.014166029
0.017827284
0.027225476
0.0094158528
0.020615486
""
0.024514787
0.037800364
""
""
""
0.0095232995
0.0053910804
0.017697433
0.012667155
""
""
0.052387267
0.041373838
0.069264792
0.034856603
0.021991104
""
""
0.014920445
0.023841605
0.016838362
0.041538898
0.022987803
0.0044726692
0.0047323927
0.0032400615
0.0079603726
0.0029078217
0.0024097075
0.028914316
0.038272608
""
0.0076987352
0.0074551087
