frac_years_xw_natam_male
0.70475316
0.63480818
""
0.76487523
0.73643512
""
0.7547977
""
""
0.67531008
0.69292945
0.75574327
""
0.70537108
0.61554474
""
0.53584105
0.63637877
""
0.73295563
0.62320477
0.6332798
0.64985788
0.63764757
0.72031802
0.61017907
0.71853662
0.67874712
0.73585606
""
""
0.70930189
0.79862505
0.71264547
0.53194672
0.68765599
""
""
""
""
0.61942494
""
""
""
""
""
0.789626
0.77582288
0.75835377
0.7096023
0.69378275
0.74918061
0.67890441
""
""
0.72497755
""
0.74465495
""
0.73496646
""
0.71434802
""
0.67644691
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75980234
""
""
""
0.74673092
0.71205938
""
0.54353148
0.56447589
0.81233823
0.70999235
0.64633697
""
""
0.75475037
""
""
0.688802
0.58812052
0.69756794
0.70080149
0.64857793
0.75332487
0.69227362
0.65795106
0.70370162
0.69891644
0.6757524
0.73335624
0.64912575
0.58444649
0.50115925
0.66370118
0.72955984
""
0.70202535
0.67075217
0.65781206
""
""
""
0.59391314
""
""
""
""
0.73976499
0.75880045
""
""
""
0.6384086
""
""
""
0.58053166
""
0.70800704
0.57558864
""
""
0.69008154
0.73525548
""
""
""
""
0.65881342
0.67620623
""
0.57894152
0.53822768
0.75728631
0.78561389
""
0.74967068
0.68908453
0.65565544
0.7245844
0.64131433
""
""
""
0.69087684
0.81514925
""
0.76004177
0.74402362
0.59522724
0.77152419
0.78700572
0.82381845
0.80187976
0.74103761
0.76186097
0.6871739
0.69558138
0.72725713
0.8073613
0.62626845
0.76556045
0.72611851
0.74817699
0.77802825
""
""
0.79626185
""
""
0.74802095
""
""
0.75594413
0.78365672
""
""
""
""
""
0.75092745
""
0.79779136
0.75139505
0.738527
0.74108303
0.71913838
0.8560738
0.75619966
""
0.74649256
0.71840721
0.49667183
0.76241118
""
""
0.79698437
0.75224119
0.74620855
0.76897013
0.6426599
""
""
""
0.78866839
""
0.75899285
0.76986676
""
""
0.8419143
0.820611
0.77116013
0.73054975
""
""
""
""
""
0.63694221
""
""
0.67946541
""
""
0.7602064
""
""
0.59800702
0.75045532
""
""
0.79462224
0.70318741
0.7463277
""
0.69784772
0.54621667
""
0.74085492
""
0.68050647
""
0.76385212
0.86893445
0.76713991
0.73801535
0.75854093
0.76655298
0.74475867
0.80515426
0.76831985
0.68250912
""
""
0.63295734
0.59494555
0.65875334
0.69654495
0.69818312
""
0.64373338
0.74910247
""
""
0.74964583
0.69596583
""
0.81101966
0.75137395
""
0.65682906
0.63114405
""
0.54434067
0.54983848
0.62978315
""
""
0.64926571
""
0.60053253
0.71466875
0.5625245
0.55244952
0.64369112
""
""
""
0.71753544
""
""
0.7311334
0.79795408
""
0.89441383
0.75927955
0.7447378
0.63997132
0.72211277
0.62117296
0.67868388
""
0.72357333
""
""
""
""
0.77226478
0.62821728
""
0.79475611
""
0.74854535
0.76540339
0.83910263
""
0.752469
0.76551592
0.60452312
""
0.79935056
""
""
0.69054282
0.7130214
""
""
0.6700418
0.56635308
""
""
""
""
""
""
""
""
""
0.64965254
0.67974234
""
0.56761241
""
0.75548661
""
""
""
""
""
""
""
""
""
0.6129086
""
""
""
0.49779025
""
0.40827936
0.54723626
""
""
""
""
""
""
0.45757979
""
0.52149254
""
0.56197977
0.48359439
0.6147877
0.66549379
""
0.61038214
0.53941399
""
0.58199179
0.35203651
0.48499006
0.63561749
0.55672628
""
""
0.61574233
0.57568026
""
""
""
0.59821498
""
""
""
""
0.66156965
0.54522932
0.56931388
""
0.36803633
0.56790507
""
0.64827716
""
0.69992507
""
""
""
""
""
""
""
0.75857961
""
""
""
0.65686202
0.36409646
""
""
0.31334457
0.60806602
0.69367218
""
0.4090248
0.77390754
""
""
""
""
0.68609792
0.54478246
0.75390434
""
""
0.75926369
""
""
""
""
""
""
0.70118195
""
""
0.73213625
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67758644
0.74266821
""
""
""
""
0.79610389
""
""
""
""
""
""
""
0.6157614
""
0.63190717
0.70342517
0.74271291
0.73812032
0.71082741
0.67635751
""
0.70754695
0.62193352
0.7768712
0.74017358
0.60663891
""
""
0.73869693
0.58405203
0.70900327
0.55774862
0.72310233
""
0.64058077
0.69255507
0.69953167
0.62643522
0.6696862
0.76324832
0.65430218
0.61219507
0.66871423
0.71464425
0.59062529
""
""
""
0.63931757
""
0.6816175
0.71417892
0.56945938
""
0.77760708
0.7037459
""
""
""
""
""
""
""
""
""
""
""
0.74811125
""
""
0.70415324
""
0.74225402
""
""
""
0.64745092
""
""
""
""
""
""
0.66260463
0.73532218
0.62503302
0.71059722
0.75876522
0.71755004
0.49933121
""
0.73511773
""
""
""
""
""
""
""
""
0.60492492
""
""
0.64339226
""
""
""
""
""
0.60069162
""
0.62937504
0.74317843
0.73355263
0.61833978
0.65328532
0.71180069
0.62735128
0.65372926
0.67372501
""
0.69230372
0.68563795
0.61339802
0.76774174
0.68540734
0.64217764
0.63286501
0.65349841
0.3884179
0.65735006
0.53030592
""
0.38950494
0.41051957
0.35273948
0.50358003
0.62110525
0.66489375
0.4696621
0.41573757
0.43017325
0.37048477
0.59966135
0.50904179
0.37171713
0.70586824
""
""
""
0.43641737
0.37991863
""
""
0.37221119
0.63014591
""
""
0.50704545
0.56726438
0.67517245
""
""
0.6724565
0.58972526
0.58770031
""
0.54894924
""
0.56155133
""
""
""
0.46790984
""
""
0.56216061
0.59653032
0.4488818
0.67440593
0.3949241
0.6480298
0.68678772
""
0.53351015
0.49958664
0.44249123
0.41211122
""
0.63821739
0.6265142
0.5931533
0.68108761
""
0.55315357
0.45647728
""
0.67655545
""
0.7648086
0.69023663
0.7117303
0.65702927
""
""
""
0.54994649
""
0.65448022
0.69913948
""
""
0.68179518
0.67482179
0.74490935
0.72103286
0.69829118
0.76648849
0.78608692
0.75510836
0.71731925
0.75102085
0.76751637
0.68428624
""
""
0.70772994
0.73852479
0.76726198
0.6293115
""
0.63476211
0.73706746
0.60003018
0.75932676
0.75937092
0.65834439
""
0.56630689
0.68622243
0.58847183
0.55718774
0.69714379
0.76452184
0.65384829
0.70932579
0.62879378
0.73061413
0.6596505
0.65026176
""
0.52855319
""
""
""
0.76354396
0.67122692
0.73860329
